Brand,Model Name,Model Image,Technology,2G bands,3G bands,4G bands,Speed,Announced,Status,Dimensions,Weight,SIM,,Type,Size,Resolution,OS,Chipset,CPU,GPU,Card slot,Internal,Quad,Features,Video,Single,Video_1,Loudspeaker,3.5mm jack,WLAN,Bluetooth,GPS,NFC,Radio,USB,Sensors,Type_1,Colors,_1,Models,Triple,5G bands,_1_1,Features_1,Charging,Price,Dual,Build,Protection,SAR,Performance,Display,Camera,Loudspeaker_1,Battery life,128GB 6GB RAM,128GB 8GB RAM,Phonebook,Call records,Messaging,Games,Java,Single_1,128GB 4GB RAM,64GB 3GB RAM,32GB 3GB RAM,Audio quality,Dual or Triple,64GB 6GB RAM,GPRS,EDGE,Stand-by,SAR EU,64GB 4GB RAM,Talk time,Infrared port,32GB 4GB RAM,Keyboard,Browser,Music play,Alert types,Languages,Clock,Alarm
micromax,Micromax Bharat 2 Ultra,https://fdn2.gsmarena.com/vv/bigpic/micromax-brahat2-q402.jpg,GSM / HSPA / LTE,GSM 900 / 1800 - SIM 1 & SIM 2,HSDPA 900 / 2100,"3, 5, 40","HSPA 42.2/5.76 Mbps, LTE Cat4 150/50 Mbps","2017, October","Available. Released 2017, November",125 x 63.4 x 10.8 mm (4.92 x 2.50 x 0.43 in),120 g (4.23 oz),"Dual SIM (Micro-SIM, dual stand-by)",,"TFT capacitive touchscreen, 16M colors","4.0 inches, 45.5 cm2 (~57.5% screen-to-body ratio)","480 x 800 pixels, 5:3 ratio (~233 ppi density)",Android 6.0 (Marshmallow),Spreadtrum SC9832,Quad-core 1.3 GHz,,microSDHC,4GB 512MB RAM,,LED flash,720p@30fps,2 MP,,Yes,Yes,"Wi-Fi 802.11 b/g/n, hotspot","4.0, A2DP","Yes, with A-GPS",,FM radio,microUSB 2.0,Accelerometer,"Li-Ion 1300 mAh, non-removable","Gold, Black",,,,,,,,About 2900 INR,,,,,,,,,,,,,,,,,VGA,,,,,,,,,,,,,,,,,,,,,
micromax,Micromax Dual 4 E4816,https://fdn2.gsmarena.com/vv/bigpic/micromax-dual-4-e4816.jpg,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,HSDPA 900 / 2100,LTE (unspecified),"HSPA 42.2/11.5 Mbps, LTE Cat4 150/50 Mbps","2017, July","Available. Released 2017, July",143.5 x 70 x 8.9 mm (5.65 x 2.76 x 0.35 in),141 g (4.97 oz),"Hybrid Dual SIM (Micro-SIM, dual stand-by)",eMMC 5.1,"IPS LCD capacitive touchscreen, 16M colors","5.2 inches, 74.5 cm2 (~74.2% screen-to-body ratio)","1080 x 1920 pixels, 16:9 ratio (~424 ppi density)",Android 7.0 (Nougat),Qualcomm MSM8940 Snapdragon 435 (28 nm),Octa-core 1.4 GHz Cortex-A53,Adreno 505,microSDXC (uses shared SIM slot),64GB 4GB RAM,,"LED flash, panorama",1080p@30fps,"13 MP, f/2.0, 1/3"", AF 2 MP, (depth)",,Yes,Yes,"Wi-Fi 802.11 b/g/n, hotspot","4.1, A2DP","Yes, with A-GPS",,FM radio,"microUSB 2.0, USB On-The-Go","Fingerprint (front-mounted), accelerometer, proximity","Li-Ion 2730 mAh, non-removable","Black/Gray, White/Gold",,,,,,,,About 19000 INR,,,Corning Gorilla Glass (unspecified version),,,,,,,,,,,,,,"13 MP, 1/3""",,,,,,,,,,,,,Yes,,,,,,,,
micromax,Micromax Canvas Selfie 3 Q460,https://fdn2.gsmarena.com/vv/bigpic/micromax-selfie-3.jpg,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,HSDPA 900 / 2100,"3, 5, 40","HSPA 42.2/5.76 Mbps, LTE Cat4 150/50 Mbps","2017, September","Available. Released 2017, September",-,-,Dual SIM,eMMC 5.1,"IPS LCD capacitive touchscreen, 16M colors","5.0 inches, 68.9 cm2","1080 x 1920 pixels, 16:9 ratio (~441 ppi density)",Android 7.0 (Nougat),Qualcomm MSM8940 Snapdragon 435 (28 nm),Octa-core 1.4 GHz Cortex-A53,Adreno 505,microSDHC,32GB 3GB RAM,,"LED flash, HDR, panorama",1080p@30fps,"13 MP, f/2.0, AF",,Yes,Yes,"Wi-Fi 802.11 b/g/n, hotspot","4.2, A2DP","Yes, with A-GPS",,FM radio,microUSB 2.0,"Fingerprint (rear-mounted), accelerometer, proximity","Li-Ion 3000 mAh, non-removable","Black, BLue",,,,,,LED flash,,About 12000 INR,,,,,,,,,,,,,,,,,"16 MP, f/2.0, 26mm (wide), 1/3.06"", 1.0µm",,,,,,,,,,,,,,,,,,,,,
micromax,Micromax Bharat 4 Q440,https://fdn2.gsmarena.com/vv/bigpic/micromax-bharat-4.jpg,GSM / HSPA / LTE,GSM 900 / 1800 - SIM 1 & SIM 2,HSDPA 900 / 2100,"3, 5, 40","HSPA 42.2/5.76 Mbps, LTE Cat4 150/50 Mbps","2017, September","Available. Released 2017, September",144.5 x 73 x 9 mm (5.69 x 2.87 x 0.35 in),150 g (5.29 oz),"Dual SIM (Micro-SIM, dual stand-by)",eMMC 5.0,"IPS LCD capacitive touchscreen, 16M colors","5.0 inches, 68.9 cm2 (~65.3% screen-to-body ratio)","720 x 1280 pixels, 16:9 ratio (~294 ppi density)",Android 7.0 (Nougat),Mediatek MT6737 (28 nm),Quad-core 1.3 GHz Cortex-A53,Mali-T720,microSDHC,16GB 3GB RAM,,LED flash,720p@30fps,5 MP,,Yes,Yes,"Wi-Fi 802.11 b/g/n, hotspot","4.0, A2DP","Yes, with A-GPS",,FM radio,microUSB 2.0,Accelerometer,"Li-Ion 2500 mAh, non-removable","Gold, Black",,Q440,,,,LED flash,,About 5000 INR,,,,,,,,,,,,,,,,,5 MP,,,,,,,,,Up to 180 h (3G),,,Up to 7 h (3G),,,,,,,,,
micromax,Micromax Bharat 3 Q437,https://fdn2.gsmarena.com/vv/bigpic/micromax-bharat-3.jpg,GSM / HSPA / LTE,GSM 900 / 1800 - SIM 1 & SIM 2,HSDPA 900 / 2100,"3, 5, 40","HSPA 42.2/5.76 Mbps, LTE Cat4 150/50 Mbps","2017, September","Available. Released 2017, September",136.5 x 67 x 9.7 mm (5.37 x 2.64 x 0.38 in),130 g (4.59 oz),"Dual SIM (Micro-SIM, dual stand-by)",eMMC 5.0,"TFT capacitive touchscreen, 16M colors","4.5 inches, 55.8 cm2 (~61.0% screen-to-body ratio)","480 x 854 pixels, 16:9 ratio (~218 ppi density)",Android 7.0 (Nougat),Mediatek MT6737M (28 nm),Quad-core 1.3 GHz Cortex-A53,Mali-T720,microSDHC,8GB 1GB RAM,,LED flash,720p@30fps,5 MP,,Yes,Yes,"Wi-Fi 802.11 b/g/n, hotspot","4.0, A2DP","Yes, with A-GPS",,FM radio,microUSB 2.0,Accelerometer,"Li-Ion 2000 mAh, removable","Gold, Black",,Q437,,,,LED flash,,About 4500 INR,,,,,,,,,,,,,,,,,2 MP,,,,,,,,,Up to 180 h (3G),,,Up to 7 h (3G),,,,,,,,,
micromax,Micromax Bharat 2+,https://fdn2.gsmarena.com/vv/bigpic/micromax-brahat2-q402.jpg,GSM / HSPA / LTE,GSM 900 / 1800 - SIM 1 & SIM 2,HSDPA 900 / 2100,"1, 3, 5, 40","HSPA 42.2/5.76 Mbps, LTE Cat4 150/50 Mbps","2017, Q4","Available. Released 2017, Q4",125 x 63.4 x 10.8 mm (4.92 x 2.50 x 0.43 in),120 g (4.23 oz),"Dual SIM (Micro-SIM, dual stand-by)",,"TFT capacitive touchscreen, 16M colors","4.0 inches, 45.5 cm2 (~57.5% screen-to-body ratio)","480 x 800 pixels, 5:3 ratio (~233 ppi density)",Android 7.0 (Nougat),,,,microSDHC,8GB 1GB RAM,,LED flash,720p@30fps,5 MP,,Yes,Yes,"Wi-Fi 802.11 b/g/n, hotspot","4.0, A2DP","Yes, with A-GPS",,FM radio,microUSB 2.0,Accelerometer,"Li-Ion 1600 mAh, removable",Gold,,,,,,,,About 50 EUR,,,,,,,,,,,,,,,,,2 MP,,,,,,,,,Up to 160 h (3G),,,Up to 16 h (3G),,,,,,,,,
micromax,Micromax Selfie 2 Note Q4601,https://fdn2.gsmarena.com/vv/bigpic/micromax-canvas-selfie2-.jpg,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,HSDPA 900 / 2100,"3, 5, 40","HSPA 42.2/5.76 Mbps, LTE Cat4 150/50 Mbps","2017, September","Available. Released 2017, September",153.5 x 77.5 x 8.5 mm (6.04 x 3.05 x 0.33 in),167 g (5.89 oz),Dual SIM,eMMC 5.0,"IPS LCD capacitive touchscreen, 16M colors","5.5 inches, 83.4 cm2 (~70.1% screen-to-body ratio)","720 x 1280 pixels, 16:9 ratio (~267 ppi density)",Android 7.0 (Nougat),Mediatek MT6737 (28 nm),Quad-core 1.3 GHz Cortex-A53,Mali-T720,microSDHC,32GB 3GB RAM,,"LED flash, panorama",1080p@30fps,"13 MP, f/2.0, 1/3"", AF",,Yes,Yes,"Wi-Fi 802.11 b/g/n, hotspot","4.0, A2DP","Yes, with A-GPS",,FM radio,microUSB 2.0,"Fingerprint (rear-mounted), accelerometer, proximity","Li-Ion 3000 mAh, removable",Black,,,,,,LED flash,,,,,,,,,,,,,,,,,,,"8 MP, f/2.0, 1/4""",,,,,,,,,,,,,,,,,,,,,
micromax,Micromax Canvas Infinity,https://fdn2.gsmarena.com/vv/bigpic/micromax-canvas-infinity.jpg,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,HSDPA 850 / 900 / 1900 / 2100,"3, 5, 40","HSPA 42.2/5.76 Mbps, LTE Cat4 150/50 Mbps","2017, August","Available. Released 2017, September",152 x 73 x 9 mm (5.98 x 2.87 x 0.35 in),160 g (5.64 oz),"Dual SIM (Micro-SIM, dual stand-by)",eMMC 5.1,"IPS LCD capacitive touchscreen, 16M colors","5.7 inches, 85.7 cm2 (~77.2% screen-to-body ratio)","720 x 1440 pixels, 18:9 ratio (~279 ppi density)","Android 7.1.2 (Nougat), upgradable to Android 8.0 (Oreo)",Qualcomm MSM8917 Snapdragon 425 (28 nm),Quad-core 1.4 GHz Cortex-A53,Adreno 308,microSDXC (dedicated slot),32GB 3GB RAM,,"LED flash, auto-HDR",1080p@30fps,"13 MP, f/2.0, 1/3.1"", 1.12µm, AF",1080p@30fps,Yes,Yes,"Wi-Fi 802.11 b/g/n, hotspot","4.1, A2DP","Yes, with A-GPS",,FM radio,"microUSB 2.0, USB On-The-Go","Fingerprint (rear-mounted), accelerometer, proximity","Li-Ion 2980 mAh, removable",Black,,HS2,,,,LED flash,,About 10000 INR,,"Glass front, aluminum back, aluminum frame",,,,,,,,,,,,,,,"16 MP, f/2.0, 26mm (wide), 1/3.06"", 1.0µm, AF",,,,,,,,,Up to 420 h (3G),,,Up to 20 h (3G),,,,,,,,,
micromax,Micromax Evok Dual Note E4815,https://fdn2.gsmarena.com/vv/bigpic/micromax-evok-dual-note-e4817.jpg,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,HSDPA 900 / 2100,"3, 5, 7, 20, 38, 40","HSPA 42.2/11.5 Mbps, LTE Cat4 150/50 Mbps","2017, August","Available. Released 2017, August",154 x 76.4 x 7.8 mm (6.06 x 3.01 x 0.31 in),-,"Hybrid Dual SIM (Nano-SIM, dual stand-by)",eMMC 5.1,"IPS LCD capacitive touchscreen, 16M colors","5.5 inches, 83.4 cm2 (~70.9% screen-to-body ratio)","1080 x 1920 pixels, 16:9 ratio (~401 ppi density)",Android 7.0 (Nougat),Mediatek MT6750T (28 nm),Octa-core (4x1.5 GHz Cortex-A53 & 4x1.0 GHz Cortex-A53),Mali-T860MP2,microSDHC (uses shared SIM slot),32GB 3GB RAM,,Dual-LED dual-tone flash,1080p@30fps,5 MP,,Yes,Yes,"Wi-Fi 802.11 b/g/n, hotspot","4.0, A2DP","Yes, with A-GPS",,FM radio,"microUSB 2.0, USB On-The-Go","Fingerprint (front-mounted), accelerometer, gyro, proximity, compass","Li-Po 3000 mAh, non-removable","Champagne Gold, Prussian Blue",,,,,,,,About 10000 INR,"13 MP, AF 5 MP, f/2.4, (depth)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
micromax,Micromax Selfie 2 Q4311,https://fdn2.gsmarena.com/vv/bigpic/micromax-canvas-selfie2-.jpg,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,HSDPA 850 / 900 / 1900 / 2100,"3, 5, 40","HSPA 42.2/5.76 Mbps, LTE Cat4 150/50 Mbps","2017, July","Available. Released 2017, August",144 x 72 x 8.4 mm (5.67 x 2.83 x 0.33 in),157 g (5.54 oz),Dual SIM,eMMC 5.0,"IPS LCD capacitive touchscreen, 16M colors","5.2 inches, 74.5 cm2 (~71.9% screen-to-body ratio)","720 x 1280 pixels, 16:9 ratio (~282 ppi density)",Android 7.0 (Nougat),Mediatek MT6737 (28 nm),Quad-core 1.3 GHz Cortex-A53,Mali-T720,microSDHC,32GB 3GB RAM,,"LED flash, panorama",1080p@30fps,"13 MP, f/2.0, 1/3"", AF",,Yes,Yes,"Wi-Fi 802.11 b/g/n, hotspot","4.0, A2DP","Yes, with A-GPS",,FM radio,microUSB 2.0,"Fingerprint (rear-mounted), accelerometer, proximity","Li-Ion 3000 mAh, non-removable",Black,,Q4311,,,,LED flash,,About 10000 INR,,,,,,,,,,,,,,,,,"8 MP, f/2.0, 1/4""",,,,,,,,,,,,,,,,,,,,,
