Brand,Model Name,Model Image,Technology,2G bands,3G bands,4G bands,Speed,Announced,Status,Dimensions,Weight,SIM,,Type,Size,Resolution,OS,Chipset,CPU,GPU,Card slot,Internal,Quad,Features,Video,Single,Video_1,Loudspeaker,3.5mm jack,WLAN,Bluetooth,GPS,NFC,Radio,USB,Sensors,Type_1,Colors,_1,Models,Triple,5G bands,_1_1,Features_1,Charging,Price,Dual,Build,Protection,SAR,Performance,Display,Camera,Loudspeaker_1,Battery life,128GB 6GB RAM,128GB 8GB RAM,Phonebook,Call records,Messaging,Games,Java,Single_1,128GB 4GB RAM,64GB 3GB RAM,32GB 3GB RAM,Audio quality,Dual or Triple,64GB 6GB RAM,GPRS,EDGE,Stand-by,SAR EU,64GB 4GB RAM,Talk time,Infrared port,32GB 4GB RAM,Keyboard,Browser,Music play,Alert types,Languages,Clock,Alarm
maxwest,Maxwest Astro 4,https://fdn2.gsmarena.com/vv/bigpic/maxwest-astro-4.jpg,GSM / HSPA,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,HSDPA 850 / 1900,,HSPA 21.1/5.76 Mbps,"2014, October. Released 2014, November",Discontinued,125.5 x 64 x 9.8 mm (4.94 x 2.52 x 0.39 in),122 g (4.30 oz),Dual SIM (dual stand-by),,"Capacitive touchscreen, 16M colors","4.0 inches, 45.5 cm2 (~56.7% screen-to-body ratio)","480 x 800 pixels, 5:3 ratio (~233 ppi density)",Android 4.4.2 (KitKat),Mediatek MT6572M (28 nm),Dual-core 1.0 GHz Cortex-A7,Mali-400,microSDHC,4GB 512MB RAM,,LED flash,720p,2 MP,,Yes,Yes,"Wi-Fi 802.11 b/g/n, hotspot","4.0, A2DP","Yes, with A-GPS",,Stereo FM radio,microUSB 2.0,"Accelerometer, proximity","Li-Ion 1400 mAh, removable",White/Black,,,,,,,,,,,,,,,,,,,,,,,,,VGA,,,,,,,,,Up to 180 h,,,Up to 8 h,,,,,,,,,
maxwest,Maxwest Astro JR,https://fdn2.gsmarena.com/vv/bigpic/maxwest-astro-jr.jpg,GSM,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,,,,"2014, September. Released 2014, September",Discontinued,119 x 62.8 x 11.4 mm (4.69 x 2.47 x 0.45 in),116 g (4.09 oz),Dual SIM (dual stand-by),,Capacitive touchscreen,"3.5 inches, 36.5 cm2 (~48.8% screen-to-body ratio)","320 x 480 pixels, 3:2 ratio (~165 ppi density)",Android 4.2.2 (Jelly Bean),Mediatek MT6572M (28 nm),Dual-core 1.0 GHz Cortex-A7,Mali-400,microSDHC,256MB 512MB,,,Yes,2 MP,,Yes,Yes,"Wi-Fi 802.11 b/g/n, hotspot","4.0, A2DP",Yes,,FM radio,microUSB,Accelerometer,"Li-Ion 1300 mAh, removable","Black, White, Blue, Red",,,,,,,,,,,,,,,,,,,,,,,,,Yes,,,,,,,Class 12,Class 12,Up to 180 h,,,Up to 6 h,,,,,,,,,
maxwest,Maxwest Virtue Z5,https://fdn2.gsmarena.com/vv/bigpic/maxwest-virtue-z5.jpg,GSM / HSPA,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,HSDPA 850 / 1900,,HSPA 21.1/5.76 Mbps,"2014, June. Released 2014, July",Discontinued,147 x 75 x 9.3 mm (5.79 x 2.95 x 0.37 in),140 g (4.94 oz),"Dual SIM (Mini-SIM, dual stand-by)",,"IPS LCD capacitive touchscreen, 16M colors","5.0 inches, 68.9 cm2 (~62.5% screen-to-body ratio)","480 x 854 pixels, 16:9 ratio (~196 ppi density)",Android 4.4.2 (KitKat),Mediatek MT6582M (28 nm),Quad-core 1.3 GHz Cortex-A7,Mali-400MP2,microSDHC,4GB 1GB RAM,,LED flash,720p@30fps,"8 MP, AF",,Yes,Yes,"Wi-Fi 802.11 b/g/n, hotspot",2.0,"Yes, with A-GPS",,FM radio,microUSB 2.0,"Accelerometer, proximity","Li-Ion 2300 mAh, removable","Black, White, Blue, Pink",,,,,,,,,,,,,,,,,,,,,,,,,VGA,,,,,,,,,Up to 300 h,,,Up to 6 h,,,,,,,,,
maxwest,Maxwest Gravity 5.5,https://fdn2.gsmarena.com/vv/bigpic/maxwest-gravity-55.jpg,GSM / HSPA,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,HSDPA 850 / 1900 / 1700,,HSPA 21.1/5.76 Mbps,"2014, May. Released 2014, June",Discontinued,156.2 x 78.8 x 8.7 mm (6.15 x 3.10 x 0.34 in),174 g (6.14 oz),"Dual SIM, (Dual stand-by)",,"IPS LCD capacitive touchscreen, 16M colors","5.5 inches, 83.4 cm2 (~67.8% screen-to-body ratio)","540 x 960 pixels, 16:9 ratio (~200 ppi density)",Android 4.4.2 (KitKat),Broadcom BCM23550,Quad-core 1.2 GHz Cortex-A7,Broadcom VideoCore,microSDHC,4GB 1GB RAM,,LED flash,1080p@30fps,"13 MP, AF",,Yes,Yes,"Wi-Fi 802.11 b/g/n, hotspot",3.0,"Yes, with A-GPS",,Stereo FM radio,microUSB 2.0,"Accelerometer, proximity","Li-Ion 2300 mAh, removable",White/Black/Blue/Rose Red/Yellow,,,,,,,,,,,,,,,,,,,,,,,,,2 MP,,,,,,,,,Up to 350 h,,,Up to 14 h,,,,,,,,,
maxwest,Maxwest Gravity 6,https://fdn2.gsmarena.com/vv/bigpic/maxwest-gravity-6.jpg,GSM / HSPA,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,HSDPA 850 / 1900 / 1700,,HSPA 21.1/5.76 Mbps,"2014, April. Released 2014, March",Discontinued,163.3 x 84 x 8.9 mm (6.43 x 3.31 x 0.35 in),207 g (7.30 oz),"Dual SIM, (Dual stand-by)",,"IPS LCD capacitive touchscreen, 16M colors","6.0 inches, 99.2 cm2 (~72.3% screen-to-body ratio)","720 x 1280 pixels, 16:9 ratio (~245 ppi density)",Android 4.4.2 (KitKat),Broadcom BCM23550,Quad-core 1.2 GHz Cortex-A7,Broadcom VideoCore,microSDXC,4GB 1GB RAM,,LED flash,1080p@30fps,"13 MP, AF",,Yes,Yes,"Wi-Fi 802.11 b/g/n, hotspot","4.0, A2DP","Yes, with A-GPS",,Stereo FM radio,microUSB 2.0,"Accelerometer, proximity","Li-Ion 2800 mAh, removable","Black, White, Red",,,,,,,,,,,,,,,,,,,,,,,,,2 MP,,,,,,,,,Up to 350 h,,,Up to 14 h,,,,,,,,,
maxwest,Maxwest Orbit 330G,https://fdn2.gsmarena.com/vv/bigpic/orbit-330g.jpg,GSM / HSPA,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,HSDPA 850 / 1700 / 1900 / 2100,,HSPA 21.1/5.76 Mbps,"2014, April. Released 2014, April",Discontinued,119 x 62.8 x 11.4 mm (4.69 x 2.47 x 0.45 in),116 g (4.09 oz),"Dual SIM (Mini-SIM, dual stand-by)",No,TFT capacitive touchscreen,"3.5 inches, 36.5 cm2 (~48.8% screen-to-body ratio)","320 x 480 pixels, 3:2 ratio (~165 ppi density)",Android 4.2.2 (Jelly Bean),Mediatek MT6572M (28 nm),Dual-core 1.0 GHz Cortex-A7,Mali-400,microSDHC,512MB 512MB,,,Yes,2 MP,,Yes,Yes,"Wi-Fi 802.11 b/g/n, hotspot","4.0, A2DP","Yes, with A-GPS",,FM radio,microUSB 2.0,Accelerometer,"Li-Ion 1300 mAh, removable","Black, White, Red, Blue",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Up to 180 h,,,Up to 6 h,,,,,,,,,
maxwest,Maxwest Orbit 6200T,https://fdn2.gsmarena.com/vv/bigpic/maxwest-orbit-6200t.jpg,GSM / HSPA,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,HSDPA 850 / 1700,,HSPA 21.1/5.76 Mbps,"2014, March. Released 2014, March",Discontinued,167.3 x 85.4 x 9 mm (6.59 x 3.36 x 0.35 in),210 g (7.41 oz),"Dual SIM (Mini-SIM, dual stand-by)",,"IPS LCD capacitive touchscreen, 16M colors","6.0 inches, 99.2 cm2 (~69.5% screen-to-body ratio)","540 x 960 pixels, 16:9 ratio (~184 ppi density)",Android 4.2.2 (Jelly Bean),Mediatek MT6572AW,Dual-core 1.2 GHz Cortex-A7,Mali-400,microSDHC,4GB 512MB RAM,,LED flash,720p@30fps,"8 MP, AF",,Yes,Yes,"Wi-Fi 802.11 b/g/n, hotspot","4.0, A2DP","Yes, with A-GPS",,FM radio,microUSB 2.0,"Accelerometer, proximity","Li-Ion 2350 mAh, removable","Black, White",,,,,,,,,,,,,,,,,,,,,,,,,VGA,,,,,,,,,Up to 300 h,,,Up to 6 h,,,,,,,,,
maxwest,Maxwest Android 330,https://fdn2.gsmarena.com/vv/bigpic/maxwest-android-330.jpg,GSM,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,,,,"2014, January. Released 2014, January",Discontinued,119 x 62.8 x 11.4 mm (4.69 x 2.47 x 0.45 in),116 g (4.09 oz),Dual SIM (Dual stand-by),No,"TFT capacitive touchscreen, 256K colors","3.5 inches, 36.5 cm2 (~48.8% screen-to-body ratio)","320 x 480 pixels, 3:2 ratio (~165 ppi density)",Android 4.2.2 (Jelly Bean),Mediatek MT6572M (28 nm),Dual-core 1.0 GHz Cortex-A7,Mali-400,microSDHC (dedicated slot),512MB 256MB RAM,,LED flash,Yes,2 MP,,Yes,Yes,Wi-Fi 802.11 b/g/n,"4.0, A2DP",Yes,,FM radio,microUSB,Accelerometer,"Li-Ion 1300 mAh, removable","Black, White, Blue, Red",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Class 12,Class 12,Up to 180 h,,,Up to 6 h,,,,,,,,,
maxwest,Maxwest Tab Phone 72DC,https://fdn2.gsmarena.com/vv/bigpic/maxwest-72dc.jpg,GSM / UMTS,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,UMTS 850 / 1900 / 2100,,HSPA 7.2/5.76 Mbps,"2013, August. Released 2013, August",Discontinued,187 x 107 x 9.2 mm (7.36 x 4.21 x 0.36 in),270 g (9.52 oz),Dual SIM (Dual stand-by),TV-out,TFT capacitive touchscreen,"7.0 inches, 137.9 cm2 (~68.9% screen-to-body ratio)","600 x 1024 pixels, 16:9 ratio (~170 ppi density)",Android 4.1.2 (Jelly Bean),Mediatek MT8377 (40 nm),Dual-core 1.2 GHz Cortex-A9,PowerVR SGX531u,microSDHC (dedicated slot),8GB 1GB RAM,,,Yes,2 MP,,Yes,Yes,"Wi-Fi 802.11 b/g/n, hotspot","4.0, A2DP","Yes, with A-GPS",,FM radio,Proprietary,"Accelerometer, proximity","Li-Ion 2800 mAh, non-removable",Black/White,,,,,,,,,,,,,,,,,,,,,,,,,VGA,,,,,,,,,Up to 50 h,,,Up to 6 h,,,,,,,,,
maxwest,Maxwest MX-210TV,https://fdn2.gsmarena.com/vv/bigpic/maxwest-MX-210TV.jpg,GSM,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,,,,"2013, September. Released 2013, November",Discontinued,92 x 45 x 17.5 mm (3.62 x 1.77 x 0.69 in),82 g (2.89 oz),Dual SIM (Mini-SIM),No,"TFT, 65K colors","2.0 inches, 12.6 cm2 (~30.4% screen-to-body ratio)",128 x 160 pixels (~102 ppi density),,,,,microSDHC (dedicated slot),"32MB RAM, 32MB ROM",,,Yes,1.3 MP,,Yes,No,No,2.0,No,,Stereo FM radio,miniUSB,,"Li-Ion 800 mAh, removable","Black, Red, Blue",SNS applications Analog TV MP3/WAV/WMA player MP4/H.263 player Organizer Predictive text input,,,,,,,,,,,,,,,,,,,Yes,Yes,"SMS, MMS",Downloadable,No,,,,,,,,Yes,Yes,Up to 160 h,,,Up to 4 h,,,,,,,,,
maxwest,Maxwest Android 320,https://fdn2.gsmarena.com/vv/bigpic/maxwest-android-320.jpg,GSM,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,,,,"2013, September. Released 2013, October",Discontinued,115 x 62.4 x 13.4 mm (4.53 x 2.46 x 0.53 in),105 g (3.70 oz),"Dual SIM (Mini-SIM, dual stand-by)",No,"TFT capacitive touchscreen, 256K colors","3.5 inches, 36.5 cm2 (~50.8% screen-to-body ratio)","320 x 480 pixels, 3:2 ratio (~165 ppi density)",Android 4.0 (Ice Cream Sandwich),,1.0 GHz,,microSDHC (dedicated slot),512MB 256MB RAM,,,480p@30fps,2 MP,,Yes,Yes,Wi-Fi 802.11 b/g/n,"2.1, A2DP","Yes, with A-GPS",,Stereo FM radio,microUSB 2.0,Accelerometer,"Li-Ion 1450 mAh, removable",White,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Class 12,Class 12,Up to 600 h,,,Up to 12 h,,,,,,,,,
maxwest,Maxwest Orbit 6200,https://fdn2.gsmarena.com/vv/bigpic/Orbit-6200-White-web.jpg,GSM / HSPA,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,HSDPA 850 / 1900,,HSPA 21.1/5.76 Mbps,"2013, October. Released 2013, October",Discontinued,167.3 x 85.4 x 9 mm (6.59 x 3.36 x 0.35 in),210 g (7.41 oz),"Dual SIM (Mini-SIM, dual stand-by)",,"IPS LCD capacitive touchscreen, 16M colors","6.0 inches, 99.2 cm2 (~69.5% screen-to-body ratio)","540 x 960 pixels, 16:9 ratio (~184 ppi density)",Android 4.2.2 (Jelly Bean),Mediatek MT6572AW,Dual-core 1.2 GHz Cortex-A7,Mali-400,microSDHC (dedicated slot),4GB 512MB RAM,,LED flash,720p@30fps,"8 MP, AF",,Yes,Yes,"Wi-Fi 802.11 b/g/n, hotspot","4.0, A2DP","Yes, with A-GPS",,FM radio,microUSB 2.0,"Accelerometer, proximity","Li-Ion 2350 mAh, removable","Black, White",,,,,,,,,,,,,,,,,,,,,,,,,VGA,,,,,,,,,Up to 300 h,,,Up to 6 h,,,,,,,,,
maxwest,Maxwest Orbit 5400T,https://fdn2.gsmarena.com/vv/bigpic/Orbit-5400T-white-web.jpg,GSM / HSPA,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,HSDPA 850 / 1700 / 2100,,HSPA 21.1/5.76 Mbps,"2013, August. Released 2013, October",Discontinued,143 x 74.2 x 9.6 mm (5.63 x 2.92 x 0.38 in),170 g (6.00 oz),Dual SIM (dual stand-by),,TFT capacitive touchscreen,"5.0 inches, 68.9 cm2 (~65.0% screen-to-body ratio)","540 x 960 pixels, 16:9 ratio (~220 ppi density)",Android 4.2.2 (Jelly Bean),Mediatek MT6572 (28 nm),Dual-core 1.2 GHz Cortex-A7,Mali-400,microSDHC (dedicated slot),4GB 512MB RAM,,LED flash,720p@30fps,"8 MP, AF",,Yes,Yes,"Wi-Fi 802.11 b/g/n, Wi-Fi Direct, hotspot","2.1, A2DP","Yes, with A-GPS",,Stereo FM radio,microUSB 2.0,"Accelerometer, proximity","Li-Ion 2000 mAh, removable","Black, White, Red",,,,,,,,,,,,,,,,,,,,,,,,,VGA,,,,,,,,,Up to 900 h (2G) / Up to 750 h (3G),,,Up to 24 h (2G) / Up to 10 h (3G),,,,,,,,,
maxwest,Maxwest Orbit 4400,https://fdn2.gsmarena.com/vv/bigpic/Orbit-4400-white-web.jpg,GSM / HSPA,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,HSDPA 850 / 1900,,HSPA 21.1/5.76 Mbps,"2013, September. Released 2013, October",Discontinued,127 x 64 x 9.3 mm (5.0 x 2.52 x 0.37 in),115 g (4.06 oz),Dual SIM (dual stand-by),,TFT capacitive touchscreen,"4.0 inches, 45.5 cm2 (~56.0% screen-to-body ratio)","480 x 800 pixels, 5:3 ratio (~233 ppi density)",Android 4.2 (Jelly Bean),Mediatek MT6572M (28 nm),Dual-core 1.3 GHz Cortex-A7,Mali-400,microSDHC (dedicated slot),4GB 512MB RAM,,LED flash,Yes,"5 MP, AF",,Yes,Yes,"Wi-Fi 802.11 b/g/n, hotspot","3.0, A2DP",Yes,,FM radio,microUSB 2.0,"Accelerometer, proximity","Li-Ion 1400 mAh, removable","Black, White",,,,,,,,,,,,,,,,,,,,,,,,,VGA,,,,,,,,,Up to 240 h,,,Up to 8 h,,,,,,,,,
maxwest,Maxwest Orbit 3000,https://fdn2.gsmarena.com/vv/bigpic/Orbit-3000-White-web.jpg,GSM / HSPA,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,HSDPA 850 / 1900,,HSPA,"2013, October. Released 2013, October",Discontinued,120.4 x 63.9 x 10.7 mm (4.74 x 2.52 x 0.42 in),116 g (4.09 oz),Dual SIM (dual stand-by),,TFT capacitive touchscreen,"3.5 inches, 36.5 cm2 (~47.4% screen-to-body ratio)","320 x 480 pixels, 3:2 ratio (~165 ppi density)",Android 4.2 (Jelly Bean),Mediatek MT6572M (28 nm),Dual-core 1.0 GHz Cortex-A7,Mali-400,microSDHC (dedicated slot),4GB 512MB RAM,,,Yes,3.15 MP,,Yes,Yes,"Wi-Fi 802.11 b/g/n, hotspot","4.0, A2DP",No,,FM radio,microUSB 2.0,Accelerometer,"Li-Ion 1100 mAh, removable","Black, White, Pink",,,,,,,,,,,,,,,,,,,,,,,,,1.3 MP,,,,,,,,,Up to 240 h,,,Up to 8 h,,,,,,,,,
maxwest,Maxwest Orbit X50,https://fdn2.gsmarena.com/vv/bigpic/Orbit-X50-white-web2.jpg,GSM / HSPA,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,HSDPA 850 / 1900,,HSPA 21.1/5.76 Mbps,"2013, October. Released 2013, October",Discontinued,152 x 78 x 9.9 mm (5.98 x 3.07 x 0.39 in),127 g without battery (4.48 oz),Dual SIM (dual stand-by),,"LED-backlit IPS LCD capacitive touchscreen, 16M colors","5.0 inches, 68.9 cm2 (~58.1% screen-to-body ratio)","540 x 960 pixels, 16:9 ratio (~220 ppi density)",Android 4.2.2 (Jelly Bean),Broadcom BCM23550,Quad-core 1.2 GHz Cortex-A7,,microSDHC (dedicated slot),4GB 512MB RAM,,LED flash,720p@30fps,"8 MP, AF",,Yes,Yes,"Wi-Fi 802.11 b/g/n, hotspot","4.0, A2DP","Yes, with A-GPS",,Stereo FM radio,microUSB 2.0,"Accelerometer, gyro, proximity","Li-Ion 2000 mAh, removable","Black, White",,,,,,,,,,,,,,,,,,,,,,,,,0.3 MP,,,,,,,,,Up to 250 h,,,Up to 4 h,,,,,,,,,
maxwest,Maxwest Orbit Z50,https://fdn2.gsmarena.com/vv/bigpic/maxwest-orbit-z50.jpg,GSM / HSPA,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,HSDPA 850 / 1900  - D570a,,HSPA 7.2/5.76 Mbps,"2013, June. Released 2013, June",Discontinued,143 x 72 x 8.9 mm (5.63 x 2.83 x 0.35 in),170 g (6.00 oz),"Dual SIM (Mini-SIM, dual stand-by)",,"LED-backlit IPS LCD capacitive touchscreen, 16M colors","5.0 inches, 68.9 cm2 (~66.9% screen-to-body ratio)","540 x 960 pixels, 16:9 ratio (~220 ppi density)",Android 4.1.2 (Jelly Bean),Qualcomm MSM8225Q Snapdragon S4 Play,Quad-core 1.2 GHz Cortex-A5,Adreno 203,microSDHC (dedicated slot),4GB 1GB RAM,,Dual-LED flash,720p@30fps,"8 MP, AF",,Yes,Yes,"Wi-Fi 802.11 b/g/n, Wi-Fi Direct, hotspot","3.0, A2DP","Yes, with A-GPS",,Stereo FM radio,microUSB 2.0,"Accelerometer, gyro, proximity, compass","Li-Ion 2000 mAh, removable","Black, White, Pink",,,,,,,,,,,,,,,,,,,,,,,,,2 MP,,,,,,,,,Up to 900 h (2G) / Up to 750 h (3G),,,Up to 24 h (2G) / Up to 10 h (3G),,,,,,,,,
maxwest,Maxwest Orbit 5400,https://fdn2.gsmarena.com/vv/bigpic/maxwest-orbit-5400.jpg,GSM / HSPA,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,HSDPA 850 / 1900,,HSPA 7.2/5.76 Mbps,"2013, April. Released 2013, June",Discontinued,143 x 74.2 x 9.6 mm (5.63 x 2.92 x 0.38 in),170 g (6.00 oz),Dual SIM,,"TFT capacitive touchscreen, 16M colors","5.0 inches, 68.9 cm2 (~65.0% screen-to-body ratio)","540 x 960 pixels, 16:9 ratio (~220 ppi density)",Android 4.1.2 (Jelly Bean),Mediatek MT6577 (40 nm),Dual-core 1.0 GHz Cortex-A9,PowerVR SGX531u,microSDHC (dedicated slot),4GB 512MB RAM,,LED flash,1080p@30fps,"8 MP, AF",,Yes,Yes,"Wi-Fi 802.11 b/g/n, Wi-Fi Direct, hotspot","3.0, A2DP","Yes, with A-GPS",,Stereo FM radio,microUSB 2.0,"Accelerometer, proximity","Li-Ion 2000 mAh, removable","Black, Black/Red, White",,,,,,,,,,,,,,,,,,,,,,,,,VGA,,,,,,,,,Up to 900 h (2G) / Up to 750 h (3G),,,Up to 24 h (2G) / Up to 10 h (3G),,,,,,,,,
maxwest,Maxwest Orbit 4600,https://fdn2.gsmarena.com/vv/bigpic/maxwest-orbit-4600.jpg,GSM / HSPA,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,HSDPA 850 / 1900,,HSPA 21.1/5.76 Mbps,"2013, May. Released 2013, July",Discontinued,136.5 x 70 x 8.9 mm (5.37 x 2.76 x 0.35 in),170 g (6.00 oz),"Dual SIM (Mini-SIM, dual stand-by)",,"TFT capacitive touchscreen, 16M colors","4.7 inches, 60.9 cm2 (~63.7% screen-to-body ratio)","480 x 854 pixels, 16:9 ratio (~208 ppi density)",Android 4.2.2 (Jelly Bean),Broadcom BCM21663,1.2 GHz dual-core Cortex-A9,Broadcom VideoCore IV,microSDHC (dedicated slot),4GB 512MB RAM,,LED flash,720p@30fps,"5 MP, AF",,Yes,Yes,"Wi-Fi 802.11 b/g/n, Wi-Fi Direct, hotspot","3.0, A2DP","Yes, with A-GPS",,Stereo FM radio,microUSB 2.0,"Accelerometer, gyro, proximity, compass","Li-Ion 1700 mAh, removable","Black, Black/Blue, Black/Red, White",,,,,,,,,,,,,,,,,,,,,,,,,VGA,,,,,,,,,Up to 900 h (2G) / Up to 750 h (3G),,,Up to 24 h (2G) / Up to 10 h (3G),,,,,,,,,
maxwest,Maxwest MX-200TV,https://fdn2.gsmarena.com/vv/bigpic/maxwest-mx-200tv.jpg,GSM,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,,,,"2013, July. Released 2013, September",Discontinued,102 x 57 x 11 mm (4.02 x 2.24 x 0.43 in),69 g (2.43 oz),Dual SIM (Mini-SIM),No,"TFT, 256K colors","2.0 inches, 12.6 cm2 (~21.7% screen-to-body ratio)",176 x 220 pixels (~141 ppi density),,Mediatek MT6250,,,microSDHC (dedicated slot),"32MB RAM, 32MB ROM",,,Yes,1.3 MP,,Yes,Yes,No,2.1,No,,Stereo FM radio; built-in antenna,miniUSB,,"Li-Ion 800 mAh, removable","Black/Blue, Black/Pink, White",Analog TV SNS apps MP3/AAC+/WAV/WMA player MP4/H.264 player Predictive text input,,,,,,,,,,,,,,,,,,,Yes,Yes,"SMS, MMS, IM",Downloadable,No,,,,,,,,Class 12,Class 12,Up to 500 h,,,Up to 10 h,,,QWERTY,,,,,,
maxwest,Maxwest MX-100,https://fdn2.gsmarena.com/vv/bigpic/maxwest-mx-100.jpg,GSM,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,,,,"2013, July. Released 2013, July",Discontinued,110 x 45 x 14 mm (4.33 x 1.77 x 0.55 in),73 g (2.57 oz),Dual SIM (Mini-SIM),Flashlight,"TFT, 65K colors","1.8 inches, 10.2 cm2 (~20.6% screen-to-body ratio)",128 x 160 pixels (~114 ppi density),,,,,microSDHC (dedicated slot),"32MB RAM, 32MB ROM",,,Yes,VGA,,Yes,No,No,2.1,No,,Stereo FM radio; built-in antenna,miniUSB,,"Li-Ion 800 mAh, removable","Black, White, Red, Blue",No,,,,,,,,,,,,,,,,,,,200 entries,Yes,"SMS, MMS",Downloadable,No,,,,,,,,Yes,No,Up to 800 h,,,Up to 8 h,,,,,,,,,
