Brand,Model Name,Model Image,Technology,2G bands,3G bands,Speed,Announced,Status,Dimensions,Weight,SIM,Type,Size,Resolution,Card slot,Phonebook,Call records,Single,Features,Video,Single_1,Video_1,Loudspeaker,3.5mm jack,WLAN,Bluetooth,GPS,Radio,USB,Sensors,Messaging,Browser,Games,Java,,Type_1,Stand-by,Talk time,Music play,Colors,Price,GPRS,EDGE,_1,Internal,Alert types,_1_1,Protection,Infrared port,SAR EU,OS,CPU,Clock,Alarm,4G bands,Chipset,GPU,Quad,Features_1,Charging,Triple,Models,SAR,128GB 6GB RAM,128GB 8GB RAM,NFC,64GB 6GB RAM,5G bands,32GB 3GB RAM,64GB 4GB RAM,64GB 3GB RAM,Build,Dual,32GB 2GB RAM,Performance,Display,Camera,Loudspeaker_1,Battery life,256GB 12GB RAM,128GB 12GB RAM,RMA161,128GB 4GB RAM,Audio quality,256GB 8GB RAM,16GB 2GB RAM,Keyboard,Languages
plum,Plum Compass 2,https://fdn2.gsmarena.com/vv/bigpic/plum-z518.jpg,GSM / HSPA,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,HSDPA 850 / 1900 / 2100,HSPA 14.4/5.76 Mbps,"2018, March","Available. Released 2018, March",144 x 72.7 x 9.8 mm (5.67 x 2.86 x 0.39 in),165 g (5.82 oz),"Dual SIM (Micro-SIM, dual stand-by)","TN TFT capacitive touchscreen, 16M colors","5.0 inches, 68.9 cm2 (~65.8% screen-to-body ratio)","480 x 854 pixels, 16:9 ratio (~196 ppi density)",microSDHC,,,"8 MP, AF",LED flash,720p@30fps,2 MP,,Yes,Yes,"Wi-Fi 802.11 b/g/n, Wi-Fi Direct, hotspot","2.1, EDR","Yes, with A-GPS",FM radio,microUSB 2.0,Accelerometer,,,,,,"Li-Ion 2000 mAh, removable",Up to 170 h (2G) / Up to 200 h (3G),Up to 5 h 30 min (2G) / Up to 5 h 30 min (3G),,"Black, Silver, Gold, Rose Gold",,,,,8GB 1GB RAM,,,,,,Android 6.0 (Marshmallow),Quad-core 1.2 GHz Cortex-A7,,,,Spreadtrum SC7731C,Mali-400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
plum,Plum Flipper (2018),https://fdn2.gsmarena.com/vv/bigpic/plum-d105-2018.jpg,GSM,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,,,"2018, March","Available. Released 2018, March",104.2 x 50 x 17.8 mm (4.10 x 1.97 x 0.70 in),96.2 g (3.39 oz),Dual SIM,"TFT, 65K colors","2.4 inches, 17.8 cm2 (~34.2% screen-to-body ratio)","240 x 320 pixels, 4:3 ratio (~167 ppi density)",microSDHC,Yes,Yes,1.3 MP,,Yes,,,Yes,No,No,3.0,No,FM radio,microUSB 2.0,,SMS,,No,No,Flashlight,"Li-Ion 600 mAh, removable",Up to 200 h,Up to 4 h,,"Black, Gold",,Yes,No,No,"32MB ROM, 32MB RAM",,MP3/WAV player Photo viewer/editor,,,,,,,,,Mediatek MT6261D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
plum,Plum Axe 4,https://fdn2.gsmarena.com/vv/bigpic/plum-axe-4.jpg,GSM / HSPA,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,HSDPA 850 / 1900 / 2100,HSPA 21.1/5.76 Mbps,"2017, December","Available. Released 2018, January",124 x 64 x 9.9 mm (4.88 x 2.52 x 0.39 in),107 g (3.77 oz),"Dual SIM (Micro-SIM, dual stand-by)","IPS LCD capacitive touchscreen, 16M colors","4.0 inches, 45.5 cm2 (~57.4% screen-to-body ratio)","480 x 800 pixels, 5:3 ratio (~233 ppi density)",microSDHC,,,5 MP,LED flash,720p@30fps,2 MP,,Yes,Yes,"Wi-Fi 802.11 b/g/n, Wi-Fi Direct, hotspot","4.0, A2DP","Yes, with A-GPS",FM radio,microUSB 2.0,Accelerometer,,,,,,"Li-Ion 1400 mAh, removable",Up to 170 h (3G),Up to 8 h (3G),,"Black, Blue, Red, White",,,,,8GB 512MB RAM,,,,,,Android 6.0 (Marshmallow),Quad-core 1.2 GHz Cortex-A7,,,,Spreadtrum SC7731C,Mali-400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
plum,Plum Compass LTE,https://fdn2.gsmarena.com/vv/bigpic/plum-compass-lte.jpg,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,HSDPA 850 / 1900 / 2100,"HSPA 42.2/5.76 Mbps, LTE Cat4 150/50 Mbps","2017, November","Available. Released 2018, January",150 x 71.6 x 9.3 mm (5.91 x 2.82 x 0.37 in),146 g (5.15 oz),"Dual SIM (Micro-SIM, dual stand-by)","TN TFT capacitive touchscreen, 16M colors","5.0 inches, 68.9 cm2 (~64.1% screen-to-body ratio)","480 x 854 pixels, 16:9 ratio (~196 ppi density)",microSDHC,,,8 MP,LED flash,720p@30fps,5 MP,,Yes,Yes,"Wi-Fi 802.11 b/g/n, Wi-Fi Direct, hotspot","4.0, A2DP","Yes, with A-GPS",FM radio,microUSB 2.1,Accelerometer,,,,,eMMC 5.0,"Li-Ion 2100 mAh, removable",Up to 200 h (3G),Up to 5 h (3G),,"Black, Gray, Gold, Rose gold, White",,,,,8GB 1GB RAM,,,,,,Android 7.0 (Nougat),Quad-core 1.3 GHz Cortex-A53,,,"2, 4, 5, 7, 17",Mediatek MT6737M (28 nm),Mali-400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
plum,Plum Gator 4,https://fdn2.gsmarena.com/vv/bigpic/plum-gator-4.jpg,GSM / HSPA,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,HSDPA 850 / 900 / 1900 / 2100,HSPA 21.1/5.76 Mbps,"2017, October","Available. Released 2017, November",146.6 x 75.9 x 14 mm (5.77 x 2.99 x 0.55 in),221.5 g (7.83 oz),Dual SIM,"IPS LCD capacitive touchscreen, 16M colors","5.0 inches, 68.9 cm2 (~61.9% screen-to-body ratio)","720 x 1280 pixels, 16:9 ratio (~294 ppi density)",microSDXC,,,"13 MP, AF",LED flash,720p@30fps,5 MP,,Yes,Yes,"Wi-Fi 802.11 b/g/n, Wi-Fi Direct, hotspot","4.0, A2DP","Yes, with A-GPS",FM radio,microUSB 2.0,Accelerometer,,,,,IP68 dust/water resistant (up to 1.5m for 30 mins),"Li-Ion 5000 mAh, non-removable",Up to 793 h (2G) / Up to 600 h (3G),Up to 44 h (2G) / Up to 25 h (3G),,"Black, Orange",,,,,8GB 1GB RAM,,,Corning Gorilla Glass (unspecified version),,,Android 7.0 (Nougat),Quad-core 1.3 GHz Cortex-A7z,,,,Mediatek MT6580 (28 nm),Mali-400MP2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
plum,Plum Phantom,https://fdn2.gsmarena.com/vv/bigpic/plum-z623.jpg,GSM / HSPA,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,HSDPA 850 / 1900 / 2100,HSPA 21.1/5.76 Mbps,"2017, September","Available. Released 2017, October",165.5 x 84.2 x 8.8 mm (6.52 x 3.31 x 0.35 in),138 g (4.87 oz),"Dual SIM (Micro-SIM, dual stand-by)","IPS LCD capacitive touchscreen, 16M colors","6.0 inches, 99.2 cm2 (~71.2% screen-to-body ratio)","720 x 1280 pixels, 16:9 ratio (~245 ppi density)",microSDXC,,,13 MP,LED flash,720p@30fps,8 MP,,Yes,Yes,"Wi-Fi 802.11 b/g/n, Wi-Fi Direct, hotspot","4.0, A2DP","Yes, with A-GPS",FM radio,microUSB 2.0,Accelerometer,,,,,,"Li-Ion 2500 mAh, removable",Up to 620 h (2G) / Up to 600 h (3G),Up to 25 h (2G) / Up to 10 h (3G),,"Gray, Gold, Rose Gold, White",,,,,16GB 1GB RAM,,,,,,Android 6.0 (Marshmallow),Quad-core 1.3 GHz Cortex-A7,,,,Mediatek MT6580A (28 nm),Mali-400MP2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
plum,Plum Ram 6,https://fdn2.gsmarena.com/vv/bigpic/plum-r6.jpg,GSM,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,,,"2017, June","Available. Released 2017, June",133 x 61 x 19.3 mm (5.24 x 2.40 x 0.76 in),107.3 g (3.77 oz),Dual SIM,"TFT, 256K colors","2.4 inches, 17.8 cm2 (~22.0% screen-to-body ratio)","240 x 320 pixels, 4:3 ratio (~167 ppi density)",microSDHC,Yes,Yes,1.3 MP,,Yes,,,Yes,Yes,No,3.0,No,FM radio; built-in antenna,microUSB 2.0,,"SMS, MMS",,No,No,IP68 dust/water resistant (up to 1.5m for 30 mins) Drop-to-concrete resistance from up to 1.8 m Flashlight,"Li-Ion 1700 mAh, removable",Up to 900 h,Up to 24 h,,"Black, Orange, Red, Yellow",,Yes,Yes,No,128MB 64MB RAM,,MP3/WAV/AAC player MP4/H.263 player Organizer Photo viewer,,,,,,,,,Mediatek MT6276A,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
plum,Plum Play,https://fdn2.gsmarena.com/vv/bigpic/plum-play.jpg,GSM,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,,,"2016, December. Released 2017, January",Discontinued,116 x 47.5 x 14.1 mm (4.57 x 1.87 x 0.56 in),60 g (2.12 oz),Dual SIM,"TFT, 256K colors","1.77 inches, 9.9 cm2 (~17.9% screen-to-body ratio)",128 x 160 pixels (~116 ppi density),microSDHC,Yes,Yes,1.3 MP,,Yes,,,Yes,Yes,No,2.1,No,FM radio,microUSB 1.1,,"SMS, MMS",,No,No,Flashlight,"Li-Ion 600 mAh, removable",Up to 190 h,Up to 4 h,,"Black, Blue, Lime, Red, White",,Class 12,No,No,"32MB ROM, 32MB RAM",,Audio/video player Organizer Predictive text input,,,,,,,,,Spreadtrum SC6531DA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
plum,Plum Ram 7 - 3G,https://fdn2.gsmarena.com/vv/bigpic/plum-ram6.jpg,GSM / HSPA,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,HSDPA 850 / 1900 / 2100,HSPA,"2016, December","Available. Released 2017, February",133 x 61 x 19.3 mm (5.24 x 2.40 x 0.76 in),107.3 g (3.77 oz),Dual SIM,"TFT, 256K colors","2.4 inches, 17.8 cm2 (~22.0% screen-to-body ratio)","240 x 320 pixels, 4:3 ratio (~167 ppi density)",microSDHC,Yes,Yes,5 MP,,Yes,1.3 MP,,Yes,Yes,No,3.0,No,FM radio; built-in antenna,microUSB 2.0,,"SMS, MMS",,No,No,IP68 dust/water resistant (up to 1.5m for 30 mins) Drop-to-concrete resistance from up to 1.8 m Flashlight,"Li-Ion 1700 mAh, removable",Up to 900 h,Up to 24 h,,"Black, Black/Orange",,,,MP3/WAV/AAC player MP4/H.263 player Organizer Photo viewer,128MB 64MB RAM,,,,,,,,,,,Mediatek MT6276A,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
plum,Plum Compass,https://fdn2.gsmarena.com/vv/bigpic/plum-compass.jpg,GSM / HSPA,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,HSDPA 850 / 1900 / 2100,HSPA 21.1/5.76 Mbps,"2016, December","Available. Released 2017, January",146 x 72.6 x 9.8 mm (5.75 x 2.86 x 0.39 in),168.7 g (5.93 oz),"Dual SIM (Micro-SIM, dual stand-by)","IPS LCD capacitive touchscreen, 16M colors","5.0 inches, 68.9 cm2 (~65.0% screen-to-body ratio)","720 x 1280 pixels, 16:9 ratio (~294 ppi density)",microSDHC,,,"8 MP, AF",LED flash,Yes,2 MP,,Yes,Yes,"Wi-Fi 802.11 b/g/n, Wi-Fi Direct, hotspot","4.0, A2DP","Yes, with A-GPS",FM radio,microUSB 2.0,Accelerometer,,,,,,"Li-Ion 2000 mAh, removable",Up to 620 h (2G) / Up to 600 h (3G),Up to 25 h (2G) / Up to 20 h (3G),,"Black, Blue, Red, Gold, White",,,,,8GB 1GB RAM,,,,,,Android 6.0 (Marshmallow),Quad-core 1.3 GHz Cortex-A7,,,,Spreadtrum SC7731C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
