Brand,Model Name,Model Image,Technology,2G bands,,3G bands,4G bands,5G bands,Speed,Announced,Status,Dimensions,Weight,Build,SIM,Type,Size,Resolution,_1,OS,Chipset,CPU,GPU,Card slot,Internal,Quad,Features,Video,Single,Features_1,Video_1,Loudspeaker,3.5mm jack,_1_1,WLAN,Bluetooth,GPS,NFC,Radio,USB,Sensors,Type_1,Charging,Colors,Models,Price,Protection,Triple,Performance,Display,Camera,Loudspeaker_1,Battery life,128GB 6GB RAM,128GB 8GB RAM,256GB 12GB RAM,128GB 12GB RAM,Dual,Single_1,Audio quality,Dual_1,Triple_1,Stand-by,SAR,Talk time,Music play,Infrared port,GPRS,EDGE,SAR EU,Keyboard,Phonebook,Call records,Messaging,Games,Java,Browser,64GB 6GB RAM,64GB 4GB RAM,256GB 8GB RAM,512GB 8GB RAM,128GB 4GB RAM,32GB 2GB RAM,64GB 3GB RAM,32GB 3GB RAM,512GB 12GB RAM,Five,16GB 2GB RAM,32GB 4GB RAM,Alert types,Languages
ulefone,Ulefone Armor X7,https://fdn2.gsmarena.com/vv/bigpic/ulefone-armor-x7.jpg,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,IP68/IP69K dust/water resistant (up to 1.5m for 30 mins) Drop-to-concrete resistance from up to 1.2 m MIL-STD-810G compliant,HSDPA 850 / 900 / 1700(AWS) / 1900 / 2100,"1, 2, 3, 4, 5, 7, 8, 12, 17, 19, 20",,"HSPA 42.2/11.5 Mbps, LTE Cat6 300/150 Mbps","2020, March 19","Available. Released 2020, March 19",150 x 78.9 x 14.6 mm (5.91 x 3.11 x 0.57 in),234 g (8.25 oz),,"Hybrid Dual SIM (Nano-SIM, dual stand-by)","IPS LCD capacitive touchscreen, 16M colors","5.0 inches, 68.9 cm2 (~58.2% screen-to-body ratio)","720 x 1280 pixels, 16:9 ratio (~294 ppi density)",,Android 10,Mediatek MT6761 Helio A20 (12 nm),Quad-core 1.8 GHz Cortex-A53,PowerVR GE8320,microSDXC (uses shared SIM slot),16GB 2GB RAM,,Dual-LED flash,1080p@30fps,"13 MP, f/2.2, (wide), AF",,720p@30fps,Yes,Yes,,"Wi-Fi 802.11 a/b/g/n/ac, Wi-Fi Direct, hotspot","5.0, A2DP, LE","Yes, with A-GPS, GLONASS, GALILEO",Yes,FM radio,microUSB 2.0,"Fingerprint (rear-mounted), accelerometer, proximity, compass","Li-Po 4000 mAh, non-removable",,"Black, Orange",,About 80 EUR,,,,,,,,,,,,,"5 MP, f/2.2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ulefone,Ulefone Armor 7,https://fdn2.gsmarena.com/vv/bigpic/ulefone-armor7.jpg,GSM / CDMA / HSPA / EVDO / LTE,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,CDMA 800 / 1900,HSDPA 850 / 900 / 1700(AWS) / 1900 / 2100,"1, 2, 3, 4, 5, 7, 8, 12, 13, 17, 18, 19, 20, 25, 26, 28, 34, 38, 39, 40, 41, 66, 71",,"HSPA 42.2/11.5 Mbps, LTE-A (2CA) Cat13 600/150 Mbps","2019, October","Available. Released 2019, October",165.9 x 81 x 13.6 mm (6.53 x 3.19 x 0.54 in),290 g (10.23 oz),,"Hybrid Dual SIM (Nano-SIM, dual stand-by)","IPS LCD capacitive touchscreen, 16M colors","6.3 inches, 97.4 cm2 (~72.5% screen-to-body ratio)","1080 x 2340 pixels, 19.5:9 ratio (~409 ppi density)",CDMA2000 1xEV-DO,Android 9.0 (Pie),Mediatek MT6779 Helio P90 (12 nm),Octa-core (2x2.2 GHz Cortex-A75 & 6x2.0 GHz Cortex-A55),PowerVR GM9446,microSDXC (uses shared SIM slot),128GB 8GB RAM,,"5-LED flash, HDR, panorama","4K@30fps, 1080p@30fps","16 MP, f/2.0, (wide), 1/3.06"", 1.0µm",,1080p@30fps,Yes,No,IP69K dust/water resistant Drop-to-concrete resistance from up to 1.2 m MIL-STD-810G compliant,"Wi-Fi 802.11 a/b/g/n/ac, dual-band, Wi-Fi Direct, hotspot","5.0, A2DP, LE","Yes, with A-GPS, GLONASS, GALILEO, BDS",Yes,"Stereo FM radio, RDS, recording","2.0, Type-C 1.0 reversible connector, USB On-The-Go","Fingerprint (side-mounted), accelerometer, gyro, proximity, compass, heart rate, baroceptor, coulombmeter","Li-Po 5500 mAh, non-removable",Fast charging 15W Fast wireless charging 10W,Black,,About 440 EUR,,"48 MP, f/1.7, (wide), 1/2.0"", 0.8µm, PDAF 16 MP, f/2.0, (wide), AF 8 MP, f/2.4, (telephoto)","AnTuTu: 163017 (v7), 216770 (v8) GeekBench: 6913 (v4.4), 1476 (v5.1) GFXBench: 7.5fps (ES 3.1 onscreen)",Contrast ratio: 1455:1 (nominal),Photo / Video,-31.6 LUFS (Below average),Endurance rating 140h,,,,,,,Noise -93.6dB / Crosstalk -72.0dB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ulefone,Ulefone Armor X6,https://fdn2.gsmarena.com/vv/bigpic/ulefone-armorx6.jpg,GSM / HSPA,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,IP68 dust/water resistant (up to 1.5m for 30 mins) Drop-to-concrete resistance from up to 1.2 m MIL-STD-810G compliant,HSDPA 850 / 900 / 1700(AWS) / 1900 / 2100,,,HSPA 42.2/11.5 Mbps,"2019, December","Available. Released 2019, December",150 x 78.9 x 14.4 mm (5.91 x 3.11 x 0.57 in),223.8 g (7.90 oz),,"Hybrid Dual SIM (Nano-SIM, dual stand-by)","IPS LCD capacitive touchscreen, 16M colors","5.0 inches, 68.9 cm2 (~58.2% screen-to-body ratio)","720 x 1280 pixels, 16:9 ratio (~294 ppi density)",,Android 9.0 (Pie),Mediatek MT6580 (28nm),Quad-core 1.3 GHz Cortex-A7,Mali-400,microSDXC (uses shared SIM slot),16GB 2GB RAM,,Dual-LED flash,720p@30fps,"8 MP, f/2.2, (wide), AF",,720p@30fps,Yes,Yes,,"Wi-Fi 802.11 b/g/n, hotspot","4.0, A2DP","Yes, with A-GPS",,"Stereo FM radio, RDS, recording",microUSB 2.0,"Accelerometer, proximity, compass","Li-Po 4000 mAh, non-removable",,Black,,,,,,,,,,,,,,,5 MP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ulefone,Ulefone Armor 6S,https://fdn2.gsmarena.com/vv/bigpic/ulefone-armor6s.jpg,GSM / CDMA / HSPA / EVDO / LTE,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,CDMA 800 / 1900,HSDPA 850 / 900 / 1700(AWS) / 1900 / 2100,"1, 2, 3, 4, 5, 7, 8, 12, 13, 17, 18, 19, 20, 25, 26, 28, 34, 38, 39, 40, 41, 66",,"HSPA 42.2/11.5 Mbps, LTE-A (2CA) Cat7 300/150 Mbps","2019, September","Available. Released 2019, October",166 x 83 x 13.3 mm (6.54 x 3.27 x 0.52 in),270 g (9.52 oz),,"Hybrid Dual SIM (Nano-SIM, dual stand-by)","IPS LCD capacitive touchscreen, 16M colors","6.2 inches, 96.9 cm2 (~70.3% screen-to-body ratio)","1080 x 2246 pixels, 18.7:9 ratio (~402 ppi density)",CDMA2000 1xEV-DO,Android 9.0 (Pie),Mediatek MT6771 Helio P70 (12nm),Octa-core (4x2.1 GHz Cortex-A73 & 4x2.1 GHz Cortex-A53),Mali-G72 MP3,microSDXC (uses shared SIM slot),128GB 6GB RAM,,"Dual-LED flash, HDR, panorama",1080p@30fps,8 MP,,1080p@30fps,Yes,No,eMMC 5.1,"Wi-Fi 802.11 a/b/g/n/ac, dual-band, Wi-Fi Direct, hotspot","4.2, A2DP, LE","Yes, with A-GPS, GLONASS, BDS",Yes,"Stereo FM radio, RDS, recording","2.0, Type-C 1.0 reversible connector, USB On-The-Go","Fingerprint (rear-mounted), accelerometer, gyro, proximity, compass, baroceptor, uv sensor","Li-Po 5000 mAh, non-removable",Fast charging 18W Fast wireless charging 10W,Black/Red,,,,,,,,,,,,,,"16 MP, f/2.0, (wide), AF 8 MP",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ulefone,Ulefone Armor 3W,https://fdn2.gsmarena.com/vv/bigpic/ulefone-armor3w.jpg,GSM / CDMA / HSPA / EVDO / LTE,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,CDMA 800 / 1900,HSDPA 800 / 850 / 900 / 1700(AWS) / 1900 / 2100,"1, 2, 3, 4, 5, 7, 8, 12, 13, 17, 18, 19, 20, 25, 26, 28, 34, 38, 39, 40, 41",,"HSPA 42.2/11.5 Mbps, LTE-A (2CA) Cat7 300/150 Mbps","2019, September","Available. Released 2019, September",164.8 x 79.2 x 18.2 mm (6.49 x 3.12 x 0.72 in),365 g (12.87 oz),,"Dual SIM (Nano-SIM, dual stand-by)","IPS LCD capacitive touchscreen, 16M colors","5.7 inches, 83.8 cm2 (~64.2% screen-to-body ratio)","1080 x 2160 pixels, 18:9 ratio (~424 ppi density)",CDMA2000 1xEV-DO,Android 9.0 (Pie),Mediatek MT6771 Helio P70 (12nm),Octa-core (4x2.1 GHz Cortex-A73 & 4x2.1 GHz Cortex-A53),Mali-G72 MP3,microSDXC (dedicated slot),64GB 6GB RAM,,"Dual-LED dual-tone flash, HDR, panorama",1080p@30fps,"21 MP, f/1.8, (wide), 1/2.4"", 1.12µm, PDAF",,1080p@30fps,Yes,No,eMMC 5.1,"Wi-Fi 802.11 a/b/g/n/ac, dual-band, Wi-Fi Direct, hotspot","4.1, A2DP","Yes, with A-GPS, GLONASS, BDS",Yes,"Stereo FM radio, RDS, recording","2.0, Type-C 1.0 reversible connector, USB On-The-Go","Fingerprint (side-mounted), accelerometer, gyro, proximity, compass, barometer, coulombmeter","Li-Po 10300 mAh, non-removable",Fast charging 18W,Black/Orange,,,,,,,,,,,,,,,8 MP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ulefone,Ulefone Armor 3WT,https://fdn2.gsmarena.com/vv/bigpic/ulefone-armor3wt.jpg,GSM / CDMA / HSPA / EVDO / LTE,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,CDMA 800 / 1900,HSDPA 800 / 850 / 900 / 1700(AWS) / 1900 / 2100,"1, 2, 3, 4, 5, 7, 8, 12, 13, 17, 18, 19, 20, 25, 26, 28, 34, 38, 39, 40, 41",,"HSPA 42.2/11.5 Mbps, LTE-A (2CA) Cat7 300/150 Mbps","2019, September","Available. Released 2019, September",164.8 x 79.2 x 18.2 mm (6.49 x 3.12 x 0.72 in),373.7 g (13.33 oz),,"Dual SIM (Nano-SIM, dual stand-by)","IPS LCD capacitive touchscreen, 16M colors","5.7 inches, 83.8 cm2 (~64.2% screen-to-body ratio)","1080 x 2160 pixels, 18:9 ratio (~424 ppi density)",CDMA2000 1xEV-DO,Android 9.0 (Pie),Mediatek MT6771 Helio P70 (12nm),Octa-core (4x2.1 GHz Cortex-A73 & 4x2.1 GHz Cortex-A53),Mali-G72 MP3,microSDXC (dedicated slot),64GB 6GB RAM,,"Dual-LED dual-tone flash, HDR, panorama",1080p@30fps,"21 MP, f/1.8, (wide), 1/2.4"", 1.12µm, PDAF",,1080p@30fps,Yes,No,eMMC 5.1,"Wi-Fi 802.11 a/b/g/n/ac, dual-band, Wi-Fi Direct, hotspot","4.1, A2DP","Yes, with A-GPS, GLONASS, BDS",Yes,"Stereo FM radio, RDS, recording","2.0, Type-C 1.0 reversible connector, USB On-The-Go","Fingerprint (side-mounted), accelerometer, gyro, proximity, compass, barometer, coulombmeter","Li-Po 10300 mAh, non-removable",Fast charging 18W,Black,,,,,,,,,,,,,,,8 MP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ulefone,Ulefone Armor X5,https://fdn2.gsmarena.com/vv/bigpic/ulefone-armorx5.jpg,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,IP68 dust/water resistant (up to 1.5m for 30 mins) Drop-to-concrete resistance from up to 1.2 m MIL-STD-810G compliant,HSDPA 850 / 900 / 1700(AWS) / 1900 / 2100,"1, 2, 3, 4, 5, 7, 8, 12, 17, 19, 20, 28",,"HSPA 21.1/5.76 Mbps, LTE-A (2CA) Cat7 300/150 Mbps","2019, December","Available. Released 2019, December",150 x 78.9 x 14.4 mm (5.91 x 3.11 x 0.57 in),223.8 g (7.90 oz),,"Hybrid Dual SIM (Nano-SIM, dual stand-by)","IPS LCD capacitive touchscreen, 16M colors","5.5 inches, 78.1 cm2 (~66.0% screen-to-body ratio)","720 x 1440 pixels, 18:9 ratio (~293 ppi density)",eMMC 5.1,Android 9.0 (Pie),Mediatek MT6763 Helio P23 (16 nm),Octa-core (4x2.3 GHz Cortex-A53 & 4x1.5 GHz Cortex-A53),Mali-G71 MP2,microSDXC (uses shared SIM slot),32GB 3GB RAM,,Dual-LED flash,1080p@30fps,5 MP,,720p@30fps,Yes,Yes,,"Wi-Fi 802.11 a/b/g/n/ac, dual-band, Wi-Fi Direct, hotspot","5.0, A2DP, LE","Yes, with A-GPS, GLONASS",,"Stereo FM radio, RDS, recording",microUSB 2.0,"Accelerometer, proximity, compass","Li-Po 5000 mAh, non-removable",Charging 10W,"Black, Red, Orange",,,,,,,,,,,,,,"13 MP, f/1.8, (wide), AF 2 MP",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ulefone,Ulefone T2,https://fdn2.gsmarena.com/vv/bigpic/ulefone-t2.jpg,GSM / CDMA / HSPA / EVDO / LTE,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,CDMA 800 / 1900,HSDPA 850 / 900 / 1700(AWS) / 1900 / 2100,"1, 2, 3, 4, 5, 7, 8, 12, 17, 19, 20, 28, 34, 38, 39, 40, 41",,"HSPA 42.2/11.5 Mbps, LTE-A (2CA) Cat7 300/150 Mbps","2019, August","Available. Released 2019, August",167.6 x 80.3 x 8.7 mm (6.60 x 3.16 x 0.34 in),197.2 g (6.95 oz),,"Hybrid Dual SIM (Nano-SIM, dual stand-by)","IPS LCD capacitive touchscreen, 16M colors","6.7 inches, 112.0 cm2 (~83.3% screen-to-body ratio)","1080 x 2280 pixels, 19:9 ratio (~377 ppi density)",CDMA2000 1xEV-DO,Android 9.0 (Pie),Mediatek MT6771 Helio P70 (12nm),Octa-core (4x2.1 GHz Cortex-A73 & 4x2.1 GHz Cortex-A53),Mali-G72 MP3,microSDXC (uses shared SIM slot),128GB 6GB RAM,,"Dual-LED dual-tone flash, HDR, panorama",1080p@30fps,"16 MP, f/1.8, (wide), AF 8 MP",,1080p@30fps,Yes,No,eMMC 5.1,"Wi-Fi 802.11 a/b/g/n/ac, dual-band, Wi-Fi Direct, hotspot","4.2, A2DP, LE","Yes, with A-GPS, GLONASS, BDS",Yes,"Stereo FM radio, RDS, recording","2.0, Type-C 1.0 reversible connector, USB On-The-Go","Fingerprint (rear-mounted), accelerometer, gyro, proximity, compass","Li-Po 4200 mAh, non-removable",Fast charging 18W Fast wireless charging 10W,"Bordeaux Red, Glacier Blue",,,,,,,,,,,,,,,8 MP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ulefone,Ulefone Armor X3,https://fdn2.gsmarena.com/vv/bigpic/ulefone-armorx3.jpg,GSM / HSPA,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,IP68 dust/water resistant (up to 1.5m for 30 mins) Drop-to-concrete resistance from up to 1.2 m MIL-STD-810G compliant,HSDPA 850 / 900 / 1700(AWS) / 1900 / 2100,,,HSPA 21.1/5.76 Mbps,"2019, July","Available. Released 2019, July",158 x 77.5 x 13.9 mm (6.22 x 3.05 x 0.55 in),235 g (8.29 oz),,"Hybrid Dual SIM (Nano-SIM, dual stand-by)","IPS LCD capacitive touchscreen, 16M colors","5.5 inches, 78.1 cm2 (~63.8% screen-to-body ratio)","720 x 1440 pixels, 18:9 ratio (~293 ppi density)",,Android 9.0 (Pie),Mediatek MT6580 (28nm),Quad-core 1.3 GHz Cortex-A7,Mali-400,microSDXC (uses shared SIM slot),32GB 2GB RAM,,Dual-LED flash,1080p@30fps,5 MP,,720p@30fps,Yes,Yes,,"Wi-Fi 802.11 b/g/n, hotspot","4.0, A2DP","Yes, with A-GPS",,"Stereo FM radio, RDS, recording",microUSB 2.0,"Accelerometer, proximity, compass","Li-Po 5000 mAh, non-removable",,"Black, Red, Silver",,,,,,,,,,,,,,"8 MP, f/1.8, (wide), AF 2 MP",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ulefone,Ulefone Armor 5S,https://fdn2.gsmarena.com/vv/bigpic/ulefone-armor5s.jpg,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,IP68 dust/water resistant (up to 1.5m for 30 mins) Drop-to-concrete resistance from up to 1.2 m MIL-STD-810G compliant,HSDPA 850 / 900 / 1700(AWS) / 1900 / 2100,"1, 2, 3, 4, 5, 7, 8, 12, 17, 19, 20",,"HSPA 21.1/5.76 Mbps, LTE-A (2CA) Cat7 300/150 Mbps","2019, July","Available. Released 2019, July",158.3 x 76 x 12.6 mm (6.23 x 2.99 x 0.50 in),228 g (8.04 oz),,"Hybrid Dual SIM (Nano-SIM, dual stand-by)","IPS LCD capacitive touchscreen, 16M colors","5.85 inches, 85.7 cm2 (~71.2% screen-to-body ratio)","720 x 1512 pixels, 19:9 ratio (~286 ppi density)",eMMC 5.1,Android 9.0 (Pie),Mediatek MT6763 Helio P23 (16 nm),Octa-core (4x2.3 GHz Cortex-A53 & 4x1.5 GHz Cortex-A53),Mali-G71 MP2,microSDXC (uses shared SIM slot),64GB 4GB RAM,,"Dual-LED dual-tone flash, HDR, panorama",1080p@30fps,8 MP,,1080p@30fps,Yes,No,,"Wi-Fi 802.11 a/b/g/n, dual-band, Wi-Fi Direct, hotspot","4.0, A2DP","Yes, with A-GPS, GLONASS",Yes,"Stereo FM radio, RDS, recording","2.0, Type-C 1.0 reversible connector, USB On-The-Go","Fingerprint (rear-mounted), accelerometer, gyro, proximity, compass, coulombmeter","Li-Po 5000 mAh, non-removable",Charging 10W Fast wireless charging 10W,Black,,,,,,,,,,,,,,"13 MP, f/1.8, (wide), AF 2 MP",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ulefone,Ulefone Armor 6E,https://fdn2.gsmarena.com/vv/bigpic/ulefone-armor6e.jpg,GSM / CDMA / HSPA / EVDO / LTE,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,CDMA 800 / 1900,HSDPA 850 / 900 / 1700(AWS) / 1900 / 2100,"1, 2, 3, 4, 5, 7, 8, 12, 17, 18, 19, 20, 25, 26, 28, 66, 34, 38, 39, 40, 41",,"HSPA 42.2/11.5 Mbps, LTE-A (2CA) Cat7 300/150 Mbps","2019, May","Available. Released 2019, May",166 x 83 x 13.3 mm (6.54 x 3.27 x 0.52 in),267.5 g (9.45 oz),,"Hybrid Dual SIM (Nano-SIM, dual stand-by)","IPS LCD capacitive touchscreen, 16M colors","6.2 inches, 96.9 cm2 (~70.3% screen-to-body ratio)","1080 x 2246 pixels, 18.7:9 ratio (~402 ppi density)",CDMA2000 1xEV-DO,Android 9.0 (Pie),Mediatek MT6771 Helio P70 (12nm),Octa-core (4x2.1 GHz Cortex-A73 & 4x2.1 GHz Cortex-A53),Mali-G72 MP3,microSDXC (uses shared SIM slot),64GB 4GB RAM,,"LED flash, HDR, panorama",1080p@30fps,8 MP,,1080p@30fps,Yes,No,eMMC 5.1,"Wi-Fi 802.11 a/b/g/n/ac, dual-band, Wi-Fi Direct, hotspot","4.2, A2DP, LE","Yes, with A-GPS, GLONASS, BDS",Yes,"Stereo FM radio, RDS, recording","2.0, Type-C 1.0 reversible connector, USB On-The-Go","Fingerprint (rear-mounted), accelerometer, gyro, proximity, compass, baroceptor, uv sensor","Li-Po 5000 mAh, non-removable",Fast charging 18W Fast wireless charging 10W,"Black, Red",,,,,,,,,,,,,,"16 MP, f/1.8, (wide), AF 2 MP",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ulefone,Ulefone Note 7P,https://fdn2.gsmarena.com/vv/bigpic/ulefone-note7p.jpg,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,eMMC 5.1,HSDPA 850 / 900 / 2100,"1, 3, 5, 7, 8, 20",,"HSPA 42.2/11.5 Mbps, LTE-A (2CA) Cat7 300/150 Mbps","2019, May","Available. Released 2019, May",156.1 x 73.7 x 9.7 mm (6.15 x 2.90 x 0.38 in),178.8 g (6.31 oz),,"Hybrid Dual SIM (Micro-SIM/Nano-SIM, dual stand-by)","IPS LCD capacitive touchscreen, 16M colors","6.1 inches, 92.3 cm2 (~80.2% screen-to-body ratio)",600 x 1280 pixels (~232 ppi density),,Android 9.0 (Pie),Mediatek MT6761 Helio A22 (16 nm),Quad-core 2.0 GHz Cortex-A53,PowerVR GE8320,microSDXC (uses shared SIM slot),32GB 3GB RAM,,"LED flash, HDR",1080p@30fps,5 MP,,,Yes,Yes,,"Wi-Fi 802.11 a/b/g/n/ac, dual-band, Wi-Fi Direct, hotspot","5.0, A2DP, LE","Yes, with A-GPS, GLONASS",,"Stereo FM radio, RDS, recording",microUSB 2.0,"Fingerprint (rear-mounted), accelerometer, proximity","Li-Po 3500 mAh, non-removable",,"Black, Gold, Twilight",,,,"8 MP, f/1.8, (wide), AF 2 MP 2 MP",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ulefone,Ulefone S11,https://fdn2.gsmarena.com/vv/bigpic/ulefone-s11-.jpg,GSM / HSPA,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,,HSDPA 850 / 900 / 1900 / 2100,,,HSPA 21.1/5.76 Mbps,"2019, April","Available. Released 2019, April",156.1 x 73.7 x 9.7 mm (6.15 x 2.90 x 0.38 in),177.5 g (6.28 oz),,"Hybrid Dual SIM (Micro-SIM/Nano-SIM, dual stand-by)","IPS LCD capacitive touchscreen, 16M colors","6.1 inches, 92.3 cm2 (~80.2% screen-to-body ratio)",600 x 1280 pixels (~232 ppi density),,Android 8.1 Oreo (Go edition),Mediatek MT6580 (28nm),Quad-core 1.3 GHz Cortex-A7,Mali-400,microSDXC (uses shared SIM slot),32GB 3GB RAM,,"LED flash, HDR",720p@30fps,5 MP,,720p@30fps,Yes,Yes,,"Wi-Fi 802.11 b/g/n, hotspot","4.0, A2DP","Yes, with A-GPS",,"Stereo FM radio, RDS, recording",microUSB 2.0,"Accelerometer, proximity","Li-Po 3500 mAh, non-removable",,"Black, Gold, Twilight",,,,"8 MP, f/1.8, (wide), AF 2 MP 2 MP",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ulefone,Ulefone Note 7,https://fdn2.gsmarena.com/vv/bigpic/ulefone-note7-.jpg,GSM / HSPA,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,,HSDPA 850 / 900 / 1900 / 2100,,,HSPA 21.1/5.76 Mbps,"2019, April","Available. Released 2019, April",156.1 x 73.7 x 9.7 mm (6.15 x 2.90 x 0.38 in),177.5 g (6.28 oz),,"Hybrid Dual SIM (Micro-SIM/Nano-SIM, dual stand-by)","IPS LCD capacitive touchscreen, 16M colors","6.1 inches, 92.3 cm2 (~80.2% screen-to-body ratio)",600 x 1280 pixels (~232 ppi density),,Android 8.1 Oreo (Go edition),Mediatek MT6580 (28nm),Quad-core 1.3 GHz Cortex-A7,Mali-400,microSDXC (uses shared SIM slot),32GB 3GB RAM,,"LED flash, HDR",720p@30fps,5 MP,,720p@30fps,Yes,Yes,,"Wi-Fi 802.11 b/g/n, hotspot","4.0, A2DP","Yes, with A-GPS",,"Stereo FM radio, RDS, recording",microUSB 2.0,"Accelerometer, proximity","Li-Po 3500 mAh, non-removable",,"Black, Gold, Twilight",,,,"8 MP, f/1.8, (wide), AF 2 MP 2 MP",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ulefone,Ulefone Armor X2,https://fdn2.gsmarena.com/vv/bigpic/ulefone-armorx2.jpg,GSM / HSPA,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,IP68 dust/water resistant (up to 1.5m for 30 mins) Drop-to-concrete resistance from up to 1.2 m MIL-STD-810G compliant,HSDPA 900 / 2100,,,HSPA 21.1/5.76 Mbps,"2018, December","Available. Released 2018, December",163 x 76.6 x 13.9 mm (6.42 x 3.02 x 0.55 in),256 g (9.03 oz),,"Hybrid Dual SIM (Nano-SIM, dual stand-by)","IPS LCD capacitive touchscreen, 16M colors","5.5 inches, 78.1 cm2 (~62.5% screen-to-body ratio)","720 x 1440 pixels, 18:9 ratio (~293 ppi density)",,Android 8.1 (Oreo),Mediatek MT6580 (28nm),Quad-core 1.3 GHz Cortex-A7,Mali-400,microSDXC (uses shared SIM slot),16GB 2GB RAM,,"Dual-LED flash, HDR",720p@30fps,5 MP,,720p@30fps,Yes,Yes,,"Wi-Fi 802.11 b/g/n, hotspot","4.0, A2DP","Yes, with A-GPS",Yes,"Stereo FM radio, RDS, recording",microUSB 2.0,"Fingerprint (side-mounted), accelerometer, proximity","Li-Po 5500 mAh, non-removable",Charging 10W,"Dark Gray, Rose Gold",,,,,,,,,,,,,,"8 MP, f/1.8, (wide), AF 5 MP",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ulefone,Ulefone S1,https://fdn2.gsmarena.com/vv/bigpic/ulefone-s1.jpg,GSM / HSPA,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,,HSDPA 900 / 2100,,,HSPA 21.1/5.76 Mbps,"2018, August","Available. Released 2018, August",148.6 x 70.7 x 9.6 mm (5.85 x 2.78 x 0.38 in),183 g (6.46 oz),,"Hybrid Dual SIM (Nano-SIM, dual stand-by)","IPS LCD capacitive touchscreen, 16M colors","5.5 inches, 78.1 cm2 (~74.3% screen-to-body ratio)","480 x 960 pixels, 18:9 ratio (~195 ppi density)",,Android 8.1 Oreo (Go edition),Mediatek MT6580 (28nm),Quad-core 1.3 GHz Cortex-A7,Mali-400,microSDXC (uses shared SIM slot),8GB 1GB RAM,,"LED flash, HDR",720p@30fps,2 MP,,,Yes,Yes,,"Wi-Fi 802.11 b/g/n, hotspot","4.0, A2DP","Yes, with A-GPS",,"Stereo FM radio, RDS, recording",microUSB 2.0,"Accelerometer, proximity","Li-Po 3000 mAh, non-removable",,"Gold, Black",,,,,,,,,,,,,,"5 MP, f/2.2, (wide), AF 5 MP",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
