Brand,Model Name,Model Image,Technology,2G bands,,3G bands,4G bands,5G bands,Speed,Announced,Status,Dimensions,Weight,Build,SIM,Type,Size,Resolution,_1,OS,Chipset,CPU,GPU,Card slot,Internal,Quad,Features,Video,Single,Features_1,Video_1,Loudspeaker,3.5mm jack,_1_1,WLAN,Bluetooth,GPS,NFC,Radio,USB,Sensors,Type_1,Charging,Colors,Models,Price,Protection,Triple,Performance,Display,Camera,Loudspeaker_1,Battery life,128GB 6GB RAM,128GB 8GB RAM,256GB 12GB RAM,128GB 12GB RAM,Dual,Single_1,Audio quality,Dual_1,Triple_1,Stand-by,SAR,Talk time,Music play,Infrared port,GPRS,EDGE,SAR EU,Keyboard,Phonebook,Call records,Messaging,Games,Java,Browser,64GB 6GB RAM,64GB 4GB RAM,256GB 8GB RAM,512GB 8GB RAM,128GB 4GB RAM,32GB 2GB RAM,64GB 3GB RAM,32GB 3GB RAM,512GB 12GB RAM,Five,16GB 2GB RAM,32GB 4GB RAM,Alert types,Languages
toshiba,Toshiba Thrive 7,https://fdn2.gsmarena.com/vv/bigpic/toshiba-thrive-7.jpg,No cellular connectivity,N/A,HDMI port MP3/WAV/WMA/eAAC+ player MP4/H.264/WMV player Organizer Document viewer Photo editor Voice memo Predictive text input (Swype),,,,,"2011, September. Released 2011, December",Discontinued,189 x 128.1 x 11.9 mm (7.44 x 5.04 x 0.47 in),400 g (14.11 oz),,No,"LED-backlit LCD, capacitive touchscreen, 16M colors","7.0 inches, 142.1 cm2 (~58.7% screen-to-body ratio)","1280 x 800 pixels, 16:10 ratio (~216 ppi density)",,Android 3.2 (Honeycomb),Nvidia Tegra 2 T20,Dual-core 1.0 GHz Cortex-A9,ULP GeForce,microSDHC (dedicated slot),"16GB 1GB RAM, 32GB 1GB RAM",,LED flash,720p,"5 MP, AF",,,"Yes, with stereo speakers",Yes,,Wi-Fi 802.11 b/g/n,"2.1, A2DP","Yes, with A-GPS",,No,miniUSB 2.0,"Accelerometer, gyro, compass",Non-removable Li-Ion battery (15 Wh),,Black,,About 250 EUR,,,,,,,,,,,,,2 MP,,,,,,Up to 6 h,,,No,No,,,,,,,,,,,,,,,,,,,,,,
toshiba,Toshiba Windows Phone IS12T,https://fdn2.gsmarena.com/vv/bigpic/toshiba-windows-phone-is12t.jpg,GSM / CDMA / EVDO,CDMA 800 / 1900,GSM 850 / 900 / 1800 / 1900,CDMA2000 1xEV-DO,,,EV-DO Rev.A 3.1 Mbps,"2011, July. Released 2011, Q3",Discontinued,118 x 59 x 10.6 mm (4.65 x 2.32 x 0.42 in),113 g (3.99 oz),,Mini-SIM,"TFT capacitive touchscreen, 16M colors","3.7 inches, 39.0 cm2 (~56.0% screen-to-body ratio)","480 x 800 pixels, 5:3 ratio (~252 ppi density)",IPX8 water resistant,Microsoft Windows Phone 7.5 Mango,Qualcomm MSM8655 Snapdragon S2,1.0 GHz Scorpion,Adreno 205,No,32GB (28GB user available),,LED flash,Yes,"13.2 MP, AF",,,Yes,Yes,MP3/AAC+/WAV/WMA9 player MP4/WMV9 player Document viewer/editor Facebook integration,Wi-Fi 802.11b/g/n,"2.1, A2DP, EDR","Yes, with A-GPS",,"Stereo FM radio, RDS",microUSB 2.0,"Accelerometer, proximity",Removable Li-Ion 1460 mAh battery,,"Citrus, Magenta, Black",,About 590 EUR,,,,,,,,,,,,,,,,,Up to 280 h,,Up to 6 h 40 min,,,,,,,,,,,,,,,,,,,,,,,,,,
toshiba,Toshiba Thrive,https://fdn2.gsmarena.com/vv/bigpic/toshiba-thrive.jpg,GSM / HSPA,GSM 850 / 900 / 1800 / 1900,HDMI port MP3/WAV/WMA/eAAC+ player MP4/H.264/WMV player Organizer Document viewer Photo editor Voice memo Predictive text input,HSDPA 850 / 1900 / 2100,,,HSPA 7.2/2 Mbps,"2010, June. Released 2011, July",Discontinued,273 x 177 x 16 mm (10.75 x 6.97 x 0.63 in),725 g (1.60 lb),,Mini-SIM,"IPS LCD capacitive touchscreen, 16M colors","10.1 inches, 295.8 cm2 (~61.2% screen-to-body ratio)","1280 x 800 pixels, 16:10 ratio (~149 ppi density)",,"Android 3.0 (Honeycomb), upgradable to 3.2 (Honeycomb)",Nvidia Tegra 2 T20,Dual-core 1.0 GHz Cortex-A9,ULP GeForce,"SD, up to 32 GB","8GB 1GB RAM, 16GB 1GB RAM, 32GB 1GB RAM",,,Yes,"5 MP, AF",,,"Yes, with stereo speakers",Yes,,"Wi-Fi 802.11 b/g/n, hotspot",Yes,"Yes, with A-GPS",,No,"miniUSB 2.0, USB 2.0","Accelerometer, gyro, compass",Non-removable Li-Ion battery,,Black,,About 300 EUR,,,,,,,,,,,,,2 MP,,,,,,Up to 7 h,,,,,,,,,,,,"HTML5, Adobe Flash",,,,,,,,,,,,,,
toshiba,Toshiba K01,https://fdn2.gsmarena.com/vv/bigpic/toshiba-k01.jpg,GSM / HSPA,GSM 850 / 900 / 1800 / 1900,3D UI Shake control,HSDPA 2100,,,HSPA 7.2/2 Mbps,"2010, February. Released 2010, April",Discontinued,122 x 65 x 12.9 mm (4.80 x 2.56 x 0.51 in),158 g (5.57 oz),,Mini-SIM,"AMOLED capacitive touchscreen, 65K colors","4.1 inches, 47.8 cm2 (~60.3% screen-to-body ratio)","480 x 800 pixels, 5:3 ratio (~228 ppi density)",Pocket Office  MP3/WAV/WMA/eAAC+ player MP4/H.264/WMV player Organizer Facebook and YouTube apps Photo editor Voice memo/dial/commands Predictive text input,"Microsoft Windows Mobile 6.5 Professional, upgradable to Windows Mobile 6.5.3",Qualcomm QSD8250 Snapdragon S1,1.0 GHz Scorpion,Adreno 200,microSDHC (dedicated slot),"256MB RAM, 512MB ROM",,,480p@30fps,"3.15 MP, AF",,,Yes,No,,Wi-Fi 802.11b/g,"2.0, A2DP, EDR","Yes, with A-GPS",,No,microUSB 2.0,Accelerometer,Removable Li-Ion 1000 mAh battery,,"Black, White",,,,,,,,,,,,,,,Yes,,,,,0.37 W/kg (head)     0.36 W/kg (body),,,,,,,QWERTY,,,,,,"WAP 2.0/xHTML, HTML (IE)",,,,,,,,,,,,,,
toshiba,Toshiba TG02,https://fdn2.gsmarena.com/vv/bigpic/toshiba-tg02.jpg,GSM / HSPA,GSM 850 / 900 / 1800 / 1900,3D UI Shake control,HSDPA 900 / 2100,,,HSPA 7.2/2 Mbps,"2010, February",Discontinued,126 x 66 x 9.9 mm (4.96 x 2.60 x 0.39 in),119 g (4.20 oz),,Mini-SIM,"TFT capacitive touchscreen, 65K colors","4.1 inches, 47.8 cm2 (~57.5% screen-to-body ratio)","480 x 800 pixels, 5:3 ratio (~228 ppi density)",Pocket Office  Organizer MP3/eAAC+/WMA player MP4/H.264/WMV player Facebook and YouTube apps Photo editor Voice memo/dial/commands Predictive text input,Microsoft Windows Mobile 6.5 Professional,Qualcomm QSD8250 Snapdragon S1,1.0 GHz Scorpion,Adreno 200,microSDHC (dedicated slot),"256MB RAM, 512MB ROM",,,480p@30fps,"3.15 MP, AF",,,Yes,No,,Wi-Fi 802.11b/g,"2.0, A2DP, EDR","Yes, with A-GPS",,No,microUSB 2.0,Accelerometer,Removable Li-Ion 1000 mAh battery,,"Black, White",,,,,,,,,,,,,,,Yes,,,,Up to 275 h (2G) / Up to 220 h (3G),0.20 W/kg (head)     0.30 W/kg (body),Up to 5 h (2G) / Up to 4 h (3G),,,,,,,,,,,,"WAP 2.0/xHTML, HTML (IE)",,,,,,,,,,,,,,
toshiba,Toshiba TG01,https://fdn2.gsmarena.com/vv/bigpic/toshiba-tg01.jpg,GSM / HSPA,GSM 850 / 900 / 1800 / 1900,3D UI Shake control,HSDPA 2100,,,HSPA 7.2/2 Mbps,"2009, January. Released 2009, June",Discontinued,130 x 70 x 9.9 mm (5.12 x 2.76 x 0.39 in),129 g (4.55 oz),,Mini-SIM,"TFT resistive touchscreen, 256K colors (65K effective)","4.1 inches, 47.8 cm2 (~52.6% screen-to-body ratio)","480 x 800 pixels, 5:3 ratio (~228 ppi density)",No,"Microsoft Windows Mobile 6.1 Professional, upgradable to Windows Mobile 6.5",Qualcomm QSD8250 Snapdragon S1,1.0 GHz Scorpion,Adreno 200,microSDHC (dedicated slot),"256MB RAM, 512MB ROM",,,480p@30fps,"3.15 MP, AF",,,Yes,No,Pocket Office  MP3/eAAC+/WMA player MP4/H.264/WMV player Facebook and YouTube apps Photo editor Voice memo/dial Organizer Predictive text input,Wi-Fi 802.11b/g,"2.0, A2DP","Yes, with A-GPS",,No,microUSB,Accelerometer,Removable Li-Ion 1000 mAh battery,,"Black, White",,About 500 EUR,,,,,,,,,,,,,,,,,Up to 276 h (2G) / Up to 220 h (3G),0.37 W/kg (head)     0.44 W/kg (body),Up to 5 h (2G) / Up to 4 h (3G),,,,,,,,,,,,"WAP 2.0/xHTML, HTML (IE)",,,,,,,,,,,,,,
toshiba,Toshiba G810,https://fdn2.gsmarena.com/vv/bigpic/toshiba-g810.jpg,GSM / HSPA,GSM 850 / 900 / 1800 / 1900,Pocket Office  MP3/ACC+ player Photo editor Voice memo Organizer,HSDPA 850 / 1900 / 2100,,,HSPA 3.6/2 Mbps,"2008, February. Released 2008, September",Discontinued,110 x 58 x 14 mm (4.33 x 2.28 x 0.55 in),120 g (4.23 oz),,Mini-SIM,"TFT resistive touchscreen, 65K colors","2.83 inches, 24.8 cm2 (~38.9% screen-to-body ratio)","320 x 240 pixels, 4:3 ratio (~141 ppi density)",,Microsoft Windows Mobile 6.0 Professional,Qualcomm MSM7200,400 MHz ARM 11,,microSDHC (dedicated slot),"128MB RAM, 256MB ROM",,,Yes,"3.15 MP, AF",,,Yes,No,,Wi-Fi 802.11b/g,2.0,"Yes, with A-GPS",,"Stereo FM radio, RDS",Proprietary,,Removable Li-Ion 1530 mAh battery,,Black,,About 220 EUR,,,,,,,,,,,,,Yes,,,,Up to 200 h,,Up to 4 h,,,,,,,,,,,,"WAP 2.0/xHTML, HTML (IE)",,,,,,,,,,,,,"Vibration; Downloadable polyphonic, MP3 ringtones",
toshiba,Toshiba G910 / G920,https://fdn2.gsmarena.com/vv/bigpic/toshiba-g910.jpg,GSM / HSPA,GSM 900 / 1800 / 1900,Pocket Office  MP3/ACC+ player Photo editor Voice memo Organizer,HSDPA 2100,,,HSPA 3.6/0.384 Mbps,"2008, January. Released 2008, June",Discontinued,"117 x 64 x 19.8 mm, 145 cc (4.61 x 2.52 x 0.78 in)",183 g (6.46 oz),,Mini-SIM,"TFT resistive touchscreen, 65K colors","3.0 inches, 25.6 cm2 (~34.2% screen-to-body ratio)","800 x 480 pixels (Wide-VGA), 5:3 ratio (~311 ppi density)",,Microsoft Windows Mobile 6 Professional,Qualcomm MSM7200,400 MHz ARM 11,Adreno 130,microSD (dedicated slot),"128MB RAM, 256MB ROM",,,Yes,"2 MP, AF",,,No,No,,"Wi-Fi 802.11b/g, VoIP over WLAN","2.0, A2DP","Yes, with A-GPS",,No,Proprietary,,Removable Li-Ion 1320 mAh battery,,Silver,,About 190 EUR,,,,,,,,,,,,,VGA videocall camera,,,,Up to 330 h,0.33 W/kg (head)     0.66 W/kg (body),Up to 4 h 25 min,,,,,,QWERTY,,,,,,"WAP 2.0/xHTML, HTML (Opera 8.6)",,,,,,,,,,,,,"Vibration; Downloadable polyphonic, MP3 ringtones",
toshiba,Toshiba G450,https://fdn2.gsmarena.com/vv/bigpic/toshiba-g450.jpg,GSM / HSPA,GSM 900 / 1800 / 1900,No,HSDPA 2100,,,HSPA 3.6/0.384 Mbps,"2008, January",Discontinued,98 x 36 x 16 mm (3.86 x 1.42 x 0.63 in),57 g (2.01 oz),,Mini-SIM,Monochrome graphics,,96 x 39 pixels,"MP3, AAC, AAC+, eAAC+ player Predictive text input",,Qualcomm MSM6280,ARM 9,,No,160MB,,,,,,,No,No,,No,No,No,,No,miniUSB,,Removable Li-Ion 600 mAh battery,,"Black, Red, White",,About 130 EUR,,,,,,,,,,,,,,,,,Up to 200 h,,Up to 2 h 20 min,,,,,,,,,SMS,Yes,No,No,,,,,,,,,,,,,"polyphonic, MP3 ringtones",
toshiba,Toshiba G710,https://fdn2.gsmarena.com/vv/bigpic/toshiba-g710.jpg,GSM,GSM 850 / 900 / 1800 / 1900,,,,,,"2008, January. Released 2008, September",Discontinued,115 x 62 x 13 mm (4.53 x 2.44 x 0.51 in),130 g (4.59 oz),,Mini-SIM,"TFT, 65K colors","2.46 inches, 18.7 cm2 (~26.3% screen-to-body ratio)","320 x 240 pixels, 4:3 ratio (~163 ppi density)",No,Microsoft Windows Mobile 6 Standard,TI OMAP V1030,260 MHz,,microSD (dedicated slot),"64MB RAM, 128MB ROM",,,Yes,2 MP,,,No,No,Pocket Office  MP3/ACC+ player Photo editor Voice memo Organizer,No,"1.2, A2DP",Yes,,No,Proprietary,,Removable Li-Ion 1050 mAh battery,,Black,,About 220 EUR,,,,,,,,,,,,,,,,,Up to 200 h,,Up to 3 h,,,Class 10,Class 10,,QWERTY,,,,,,"WAP 2.0/xHTML, HTML (IE)",,,,,,,,,,,,,"Vibration; Downloadable polyphonic, MP3 ringtones",
