Brand,Model Name,Model Image,Technology,2G bands,,3G bands,4G bands,5G bands,Speed,Announced,Status,Dimensions,Weight,Build,SIM,Type,Size,Resolution,_1,OS,Chipset,CPU,GPU,Card slot,Internal,Quad,Features,Video,Single,Features_1,Video_1,Loudspeaker,3.5mm jack,_1_1,WLAN,Bluetooth,GPS,NFC,Radio,USB,Sensors,Type_1,Charging,Colors,Models,Price,Protection,Triple,Performance,Display,Camera,Loudspeaker_1,Battery life,128GB 6GB RAM,128GB 8GB RAM,256GB 12GB RAM,128GB 12GB RAM,Dual,Single_1,Audio quality,Dual_1,Triple_1,Stand-by,SAR,Talk time,Music play,Infrared port,GPRS,EDGE,SAR EU,Keyboard,Phonebook,Call records,Messaging,Games,Java,Browser 
zte,ZTE nubia N3,https://fdn2.gsmarena.com/vv/bigpic/zte-nubia-n3-.jpg,GSM / CDMA / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,CDMA 800 & TD-SCDMA,HSDPA 850 / 900 / 1900 / 2100,"1, 3, 5, 7, 8, 20",,"HSPA 42.2/5.76 Mbps, LTE","2018, March","Available. Released 2018, March",158.8 x 75.6 x 8.5 mm (6.25 x 2.98 x 0.33 in),190 g (6.70 oz),,"Hybrid Dual SIM (Nano-SIM, dual stand-by)","IPS LCD capacitive touchscreen, 16M colors","6.01 inches, 92.8 cm2 (~77.3% screen-to-body ratio)","1080 x 2160 pixels, 18:9 ratio (~403 ppi density)",eMMC 5.1,"Android 7.1 (Nougat), nubia UI 5.1",Qualcomm MSM8953 Snapdragon 625 (14 nm),Octa-core 2.0 GHz Cortex-A53,Adreno 506,microSDXC (uses shared SIM slot),64GB 4GB RAM,,"LED flash, HDR, panorama",1080p@30fps,"16 MP, f/2.0, 26mm (wide), 1/3.06"", 1.0µm",,1080p@30fps,Yes,Yes,,"Wi-Fi 802.11 b/g/n, Wi-Fi Direct, hotspot","4.1, A2DP, LE","Yes, with A-GPS, GLONASS, BDS",,FM radio,"microUSB 2.0, USB On-The-Go","Fingerprint (rear-mounted), accelerometer, proximity, compass","Li-Po 5000 mAh, non-removable",Fast charging 18W,"Obsidian Black, Space Gold, Nebula Red",,About 300 EUR,,,,,,,,,,,,"16 MP, f/2.2, PDAF 5 MP, f/2.4, (depth)",,,,,,,,,,,,,,,,,,,
zte,ZTE Blade V9 Vita,https://fdn2.gsmarena.com/vv/bigpic/zte-blade-v9-vita.jpg,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,eMMC 5.1,HSDPA 850 / 900 / 2100,"1, 3, 5, 7, 8, 20, 38",,"HSPA 7.2/5.76 Mbps, LTE Cat4 150/50 Mbps","2018, February","Available. Released 2018, August",146.8 x 68.7 x 7.6 mm (5.78 x 2.70 x 0.30 in),135 g (4.76 oz),"Glass front, glass back, aluminum frame","Hybrid Dual SIM (Nano-SIM, dual stand-by)","IPS LCD capacitive touchscreen, 16M colors","5.45 inches, 76.7 cm2 (~76.0% screen-to-body ratio)","720 x 1440 pixels, 18:9 ratio (~295 ppi density)",,Android 8.1 (Oreo),Qualcomm MSM8940 Snapdragon 435 (28 nm),Octa-core 1.4 GHz Cortex-A53,Adreno 505,microSDXC (uses shared SIM slot),"16GB 2GB RAM, 32GB 3GB RAM",,"LED flash, panorama, HDR",1080p@30fps,8 MP,,1080p@30fps,Yes,Yes,,"Wi-Fi 802.11 b/g/n, Wi-Fi Direct, hotspot","4.2, A2DP, LE","Yes, with A-GPS, GLONASS",Yes (Russia only),FM radio,"microUSB 2.0, USB On-The-Go","Fingerprint (rear-mounted), accelerometer, gyro, proximity, compass","Li-Ion 3200 mAh, non-removable",,"Black, Blue, Pink, Lime",,About 120 EUR,,,,,,,,,,,,"13 MP, f/2.0, PDAF 2 MP, (depth)",,,,,,,,,,,,,,,,,,,
zte,ZTE Blade V9,https://fdn2.gsmarena.com/vv/bigpic/zte-blade-v9-.jpg,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,MiFavor 6,HSDPA 850 / 900 / 1900 / 2100,"1, 3, 5, 7, 8, 20, 28, 38",,"HSPA 42.2/5.76 Mbps, LTE-A (2CA) Cat6 300/50 Mbps","2018, February","Available. Released 2018, August",151.4 x 70.6 x 7.5 mm (5.96 x 2.78 x 0.30 in),140 g (4.94 oz),"Glass front, glass back, aluminum frame","Hybrid Dual SIM (Nano-SIM, dual stand-by)","S-IPS LCD capacitive touchscreen, 16M colors","5.7 inches, 83.8 cm2 (~78.4% screen-to-body ratio)","1080 x 2160 pixels, 18:9 ratio (~424 ppi density)",eMMC 5.1,Android 8.1 (Oreo),Qualcomm SDM450 Snapdragon 450 (14 nm),Octa-core 1.8 GHz Cortex-A53,Adreno 506,microSDXC (uses shared SIM slot),"32GB 3GB RAM, 32GB 4GB RAM, 64GB 4GB RAM",,"Dual-LED dual-tone flash, panorama, HDR",1080p@30fps,"8 MP, f/2.0 or 13 MP",LED flash,1080p@30fps,Yes,Yes,,"Wi-Fi 802.11 b/g/n, Wi-Fi Direct, hotspot","4.2, A2DP, LE","Yes, with A-GPS, GLONASS",Yes (64 GB model only),FM radio,microUSB 2.0,"Fingerprint (rear-mounted), accelerometer, gyro, proximity, compass","Li-Ion 3100 mAh, non-removable",Charging 10W,"Black, Gold, Blue, Grey",,About 150 EUR,,,,,,,,,,,,"16 MP, f/1.8, 1.12µm, PDAF 5 MP, f/2.4, (depth)",,,,,,,,,,,,,,,,,,,
zte,ZTE Tempo Go,https://fdn2.gsmarena.com/vv/bigpic/zte-tempo-go.jpg,GSM / CDMA / HSPA / LTE,GSM 850 / 1900,CDMA 800 / 1900,HSDPA 850 / 1700(AWS) / 1900,"2, 4, 5, 12, 13, 25, 26, 41",,"HSPA 42.2/5.76 Mbps, LTE Cat4 150/50 Mbps","2018, February","Available. Released 2018, March",145.5 x 71.9 x 9.1 mm (5.73 x 2.83 x 0.36 in),-,,Micro-SIM,"TFT capacitive touchscreen, 16M colors","5.0 inches, 68.9 cm2 (~65.9% screen-to-body ratio)","480 x 854 pixels, 16:9 ratio (~196 ppi density)",eMMC 4.5,Android 8.1 Oreo (Go edition),Qualcomm MSM8909 Snapdragon 210 (28 nm),Quad-core 1.1 GHz Cortex-A7,Adreno 304,microSDHC,8GB 1GB RAM,,"LED flash, HDR, panorama",720p,5 MP,,,Yes,Yes,,"Wi-Fi 802.11 b/g/n, hotspot","4.2, A2DP, LE","Yes, with A-GPS",,No,microUSB 2.0,Accelerometer,Li-Ion 2200 mAh battery,,Gray,N9137GO,About 80 USD,,,,,,,,,,,,,2 MP,,,,,,,,,,,,,,,,,,
zte,ZTE Blade A3,https://fdn2.gsmarena.com/vv/bigpic/zte-blade-a3.jpg,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,eMMC 5.0,HSDPA 850 / 900 / 1900 / 2100,"1, 3, 5, 7, 8, 39, 40, 41",,"HSPA 42.2/5.76 Mbps, LTE Cat4 150/50 Mbps","2017, November","Available. Released 2017, November",152.4 x 75.8 x 8.2 mm (6.00 x 2.98 x 0.32 in),164 g (5.78 oz),"Glass front, plastic back, plastic frame","Dual SIM (Nano-SIM, dual stand-by)","IPS LCD capacitive touchscreen, 16M colors","5.5 inches, 83.4 cm2 (~72.2% screen-to-body ratio)","720 x 1280 pixels, 16:9 ratio (~267 ppi density)",,Android 7.1 (Nougat),Mediatek MT6737T (28 nm),Quad-core 1.5 GHz Cortex-A53,Mali-T720MP2,microSDXC,32GB 3GB RAM,,"Dual-LED dual-tone flash, HDR, panorama",1080p@30fps,"13 MP, AF",LED flash,,Yes,Yes,,"Wi-Fi 802.11 b/g/n, Wi-Fi Direct, hotspot","4.1, A2DP, LE","Yes, with A-GPS",,FM radio,microUSB 2.0,"Fingerprint (rear-mounted), accelerometer, proximity","Li-Ion 4000 mAh, non-removable",,"Blue, Black",,About 150 EUR,,,,,,,,,,,,"5 MP 2 MP, depth sensor",,,,,,,,,,,,,,,,,,,
zte,ZTE Blade A6,https://fdn2.gsmarena.com/vv/bigpic/zte-blade-a6.jpg,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,eMMC 5.1,HSDPA 850 / 900 / 2100,"1, 3, 5, 7, 8, 20, 38",,"HSPA 42.2/5.76 Mbps, LTE Cat4 150/50 Mbps","2017, August","Available. Released 2017, September",147 x 71 x 8.5 mm (5.79 x 2.80 x 0.33 in),160 g (5.64 oz),"Glass front, aluminum back, aluminum frame","Hybrid Dual SIM (Nano-SIM, dual stand-by)","IPS LCD capacitive touchscreen, 16M colors","5.2 inches, 74.5 cm2 (~71.4% screen-to-body ratio)","720 x 1280 pixels, 16:9 ratio (~282 ppi density)",,"Android 7.1 (Nougat), MiFavor 4.2",Qualcomm MSM8940 Snapdragon 435 (28 nm),Octa-core 1.4 GHz Cortex-A53,Adreno 505,microSDXC (uses shared SIM slot),32GB 3GB RAM,,"LED flash, HDR, panorama",1080p@30fps,"13 MP, AF",LED flash,,Yes,Yes,,"Wi-Fi 802.11 b/g/n, Wi-Fi Direct, hotspot","4.1, A2DP, LE","Yes, with A-GPS, GLONASS",,FM radio,"microUSB 2.0, USB On-The-Go","Fingerprint (rear-mounted), accelerometer, gyro, proximity, compass","Li-Ion 5000 mAh, non-removable",Charging 10W,"Black, Silver","A0622, BLADE A0605, BLADE A0620, BLADE A0622",About 190 EUR,,,,,,,,,,,,,5 MP,,,,,,,,,,,,,,,,,,
zte,ZTE Maven 2,https://fdn2.gsmarena.com/vv/bigpic/zte-maven2.jpg,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900,eMMC 4.5,HSDPA 850 / 1900 / 2100,"2, 4, 5, 12",,"HSPA 42.2/5.76 Mbps, LTE Cat4 150/50 Mbps","2017, July","Available. Released 2017, July",145.5 x 73 x 11 mm (5.73 x 2.87 x 0.43 in),166 g (5.86 oz),"Glass front, plastic back, plastic frame",Micro-SIM,"IPS LCD capacitive touchscreen, 16M colors","5.0 inches, 68.9 cm2 (~64.9% screen-to-body ratio)","480 x 854 pixels, 16:9 ratio (~196 ppi density)",,Android 6.0.1 (Marshmallow),Qualcomm MSM8909 Snapdragon 210 (28 nm),Quad-core 1.1 GHz,Adreno 304,microSDXC (dedicated slot),8GB 1GB RAM,,LED flash,720p@30fps,5 MP,,,Yes,Yes,,"Wi-Fi 802.11 b/g/n, hotspot","4.1, A2DP, LE","Yes, with A-GPS",,FM radio,microUSB 2.0,"Accelerometer, proximity, compass","Li-Ion 2300 mAh, non-removable",,Dark Gray,Z831,About 60 USD,,,,,,,,,,,,,2 MP,,,,,,,,,,,,,,,,,,
zte,ZTE Blade X,https://fdn2.gsmarena.com/vv/bigpic/zte-blade-x.jpg,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900,eMMC 5.1,HSDPA 850 / 1900 / 1800,"2, 4, 5, 12",,"HSPA 42.2/5.76 Mbps, LTE Cat4 150/50 Mbps","2017, October","Available. Released 2017, October",156 x 77.5 x 8.9 mm (6.14 x 3.05 x 0.35 in),156 g (5.50 oz),,Nano-SIM,"IPS LCD capacitive touchscreen, 16M colors","5.5 inches, 83.4 cm2 (~69.0% screen-to-body ratio)","720 x 1280 pixels, 16:9 ratio (~267 ppi density)",,Android 7.1.1 (Nougat),Qualcomm MSM8917 Snapdragon 425 (28 nm),Quad-core 1.4 GHz Cortex-A53,Adreno 308,microSDXC (dedicated slot),16GB 2GB RAM,,"LED flash, HDR, panorama",1080p@30fps,"13 MP, AF",,720p,Yes,Yes,,"Wi-Fi 802.11 b/g/n, Wi-Fi Direct, hotspot","4.2, A2DP, LE","Yes, with A-GPS",,FM radio,Type-C 1.0 reversible connector,"Fingerprint (rear-mounted), accelerometer, proximity","Li-Ion 3000 mAh, non-removable",,Black,Z965,About 120 USD,Asahi Dragontrail Glass,,,,,,,,,,,,5 MP,,,,,0.72 W/kg (head),,,,,,,,,,,,,
zte,ZTE Axon M,https://fdn2.gsmarena.com/vv/bigpic/zte-axon-m-1.jpg,GSM / HSPA / LTE,GSM 850 / 1900,No,HSDPA 850 / 1700(AWS) / 1900,"2, 4, 5, 12, 29, 30, 66",,"HSPA 42.2/5.76 Mbps, LTE","2017, October","Available. Released 2017, November",150.9 x 71.6 x 12.2 mm (5.94 x 2.82 x 0.48 in),230 g (8.11 oz),,Nano-SIM,"Dual IPS LCD capacitive touchscreen, 16M colors","5.2 inches, 73.8 cm2 (~68.3% screen-to-body ratio)","1080 x 1920 pixels, 16:9 ratio (~426 ppi density)",32-bit/384kHz audio,Android 7.1.2 (Nougat),Qualcomm MSM8996 Snapdragon 821 (14 nm),Quad-core (2x2.15 GHz Kryo & 2x1.6 GHz Kryo),Adreno 530,microSDXC (dedicated slot),64GB 4GB RAM,,"Dual-LED dual-tone flash, HDR, panorama","4K@30fps, 1080p@30fps","20 MP, AF",,,"Yes, dual speakers",Yes,,"Wi-Fi 802.11 a/b/g/n/ac, dual-band, Wi-Fi Direct, hotspot","4.2, A2DP, LE","Yes, with A-GPS",,No,Type-C 1.0 reversible connector,"Fingerprint (side-mounted), accelerometer, proximity, compass","Li-Ion 3180 mAh, non-removable",Fast charging 18W Quick Charge 3.0,Carbon Black,Z999,About 730 USD,Corning Gorilla Glass 5,,,,,,,,,,,,,,,,Up to 290 h (3G),,Up to 29 h (3G),,,,,,,,,,,,
zte,ZTE nubia Z17s,https://fdn2.gsmarena.com/vv/bigpic/zte-nubia-z17s.jpg,GSM / CDMA / HSPA / EVDO / LTE,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,CDMA 800 & TD-SCDMA - China,"HSDPA 850 / 900 / 1900 / 2100 - Europe, China","1, 3, 4, 5, 7, 8, 12, 20, 34, 38, 39, 40, 41 - China",,"HSPA 42.2/5.76 Mbps, LTE-A (3CA) Cat9 450/50 Mbps","2017, October","Available. Released 2017, October",147.5 x 72.7 x 8.5 mm (5.81 x 2.86 x 0.33 in),170 g (6.00 oz),"Glass front (Gorilla Glass), glass back, aluminum frame","Dual SIM (Nano-SIM, dual stand-by)","LTPS IPS LCD capacitive touchscreen, 16M colors","5.73 inches, 87.6 cm2 (~81.7% screen-to-body ratio)","1080 x 2040 pixels, 17:9 ratio (~403 ppi density)",CDMA2000 1xEV-DO - China,"Android 7.1.1 (Nougat), nubia UI 5.1",Qualcomm MSM8998 Snapdragon 835 (10 nm),Octa-core (4x2.45 GHz Kryo & 4x1.9 GHz Kryo),Adreno 540,No,"64GB 6GB RAM, 128GB 8GB RAM",,"Dual-LED dual-tone flash, HDR, panorama","4K@30fps, 1080p@30fps","5 MP, f/2.2 5 MP",,1080p@30fps,Yes,No,32-bit/384kHz audio,"Wi-Fi 802.11 a/b/g/n/ac, dual-band, Wi-Fi Direct, DLNA, hotspot","4.1, A2DP, LE","Yes, with A-GPS, GLONASS, BDS",Yes,No,"Type-C 1.0 reversible connector, USB On-The-Go","Fingerprint (rear-mounted), accelerometer, gyro, proximity, compass","Li-Po 3100 mAh, non-removable","Fast charging 26W, 50% in 25 min (advertised) Quick Charge 4+","Aurora Blue, Black Gold",NX595J,About 360 EUR,Corning Gorilla Glass (unspecified version),,,,,,,,,,,"12 MP, f/1.8, 1/2.55"", 1.4µm, PDAF 23 MP, f/2.0, AF, 2x lossless zoom",,,,,,,,,,,,,,,,,,,
zte,ZTE nubia Z17 miniS,https://fdn2.gsmarena.com/vv/bigpic/zte-nubia-z17-minis.jpg,GSM / CDMA / HSPA / EVDO / LTE,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,CDMA 800 & TD-SCDMA,HSDPA 850 / 900 / 1900 / 2100,"1, 3, 5, 7, 8, 19, 20, 34, 38, 39, 40, 41",,"HSPA 42.2/5.76 Mbps, LTE-A (2CA) Cat6 300/100 Mbps","2017, October","Available. Released 2017, October",147.5 x 71.2 x 7.6 mm (5.81 x 2.80 x 0.30 in),155 g (5.47 oz),"Glass front (Gorilla Glass 3), glass back, aluminum frame","Hybrid Dual SIM (Nano-SIM, dual stand-by)","IPS LCD capacitive touchscreen, 16M colors","5.2 inches, 74.5 cm2 (~71.0% screen-to-body ratio)","1080 x 1920 pixels, 16:9 ratio (~424 ppi density)",CDMA2000 1xEV-DO,"Android 7.1 (Nougat), nubia UI 5",Qualcomm MSM8976 Pro Snapdragon 653 (28 nm),Octa-core (4x1.95 GHz Cortex-A72 & 4x1.4 GHz Cortex-A53),Adreno 510,microSDXC (uses shared SIM slot),64GB 6GB RAM,,"Dual-LED dual-tone flash, HDR","4K@30fps, 1080p@30fps","13 MP, f/2.2, 1/3.1"", 1.12µm, PDAF 2 MP, (depth)",,1080p@30fps,Yes,No,24-bit/192kHz audio,"Wi-Fi 802.11 b/g/n/ac, dual-band, Wi-Fi Direct, DLNA, hotspot","4.1, A2DP, LE","Yes, with A-GPS, GLONASS, BDS",Yes,FM radio,Type-C 1.0 reversible connector,"Fingerprint (front-mounted), accelerometer, gyro, proximity, compass","Li-Po 3200 mAh, non-removable",Fast charging 18W,"Black Gold, Deep Blue, Aegean Blue",NX589J,About 200 EUR,Corning Gorilla Glass 3,,,,,,,,,,,"16 MP, f/2.0, 26mm (wide), 1/3.06"", 1.0µm 5 MP, f/2.2, depth sensor",,,,,,,,,,,,,,,,,,,
zte,ZTE nubia Z17 lite,https://fdn2.gsmarena.com/vv/bigpic/zte-nubia-z17-lite.jpg,GSM / CDMA / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,CDMA 800 & TD-SCDMA,HSDPA 850 / 900 / 1900 / 2100,"1, 3, 5, 7, 8, 34, 38, 39, 40, 41",,"HSPA 42.2/5.76 Mbps, LTE","2017, August","Available. Released 2017, September",153 x 72.6 x 7.6 mm (6.02 x 2.86 x 0.30 in),168 g (5.93 oz),,"Dual SIM (Nano-SIM, dual stand-by)","IPS LCD capacitive touchscreen, 16M colors","5.5 inches, 83.4 cm2 (~75.1% screen-to-body ratio)","1080 x 1920 pixels, 16:9 ratio (~401 ppi density)",eMMC 5.1,"Android 7.1 (Nougat), nubia UI 5",Qualcomm MSM8976 Pro Snapdragon 653 (28 nm),Octa-core (4x1.95 GHz Cortex-A72 & 4x1.4 GHz Cortex-A53),Adreno 510,No,64GB 6GB RAM,,"Dual-LED dual-tone flash, HDR","4K@30fps, 1080p@30fps","13 MP, f/2.2, PDAF 2 MP, (depth)",,1080p@30fps,Yes,Yes,,"Wi-Fi 802.11 b/g/n/ac, Wi-Fi Direct, hotspot","4.2, A2DP, LE","Yes, with A-GPS",Yes,No,"Type-C 1.0 reversible connector, USB On-The-Go","Fingerprint (rear-mounted), accelerometer, gyro, proximity, compass","Li-Ion 3200 mAh, non-removable",Fast charging 18W Quick Charge 3.0,"Black, Black/Gold, Blue",NX591J,About 250 EUR,,,,,,,,,,,,,"16 MP, f/2.0, 26mm (wide), 1/3.06"", 1.0µm",,,,,,,,,,,,,,,,,,
zte,ZTE Blade Z Max,https://fdn2.gsmarena.com/vv/bigpic/zte-blade-z-max.jpg,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,eMMC 5.1,HSDPA 850 / 1700(AWS) / 1900,"2, 4, 5, 12, 66",,"HSPA 42.2/5.76 Mbps, LTE-A (2CA) Cat6 300/50 Mbps","2017, August","Available. Released 2017, August",166.1 x 84.6 x 8.4 mm (6.54 x 3.33 x 0.33 in),175 g (6.17 oz),,Nano-SIM,"IPS LCD capacitive touchscreen, 16M colors","6.0 inches, 99.2 cm2 (~70.6% screen-to-body ratio)","1080 x 1920 pixels, 16:9 ratio (~367 ppi density)",,Android 7.1.1 (Nougat),Qualcomm MSM8940 Snapdragon 435 (28 nm),Octa-core 1.4 GHz Cortex-A53,Adreno 505,microSDXC (dedicated slot),32GB 2GB RAM,,"LED flash, HDR, panorama",1080p@30fps,8 MP,,1080p@30fps,Yes,Yes,,"Wi-Fi 802.11 b/g/n, Wi-Fi Direct, hotspot","4.2, A2DP, LE","Yes, with A-GPS, SUPL",,FM radio,Type-C 1.0 reversible connector,"Fingerprint (rear-mounted), accelerometer, gyro, proximity, compass","Li-Ion 4080 mAh, non-removable",Fast charging 18W Quick Charge 2.0,Black,Z982,About 130 USD,Asahi Dragontrail Glass,,,,,,,,,,,"16 MP, PDAF 2 MP, (depth)",,,,,Up to 528 h (3G),,Up to 31 h (3G),,,,,,,,,,,,
zte,ZTE Blade Force,https://fdn2.gsmarena.com/vv/bigpic/zte-blade-force.jpg,GSM / CDMA / HSPA / LTE,GSM 850 / 900 / 1800 / 1900,CDMA 800 / 1900,HSDPA 850 / 1700(AWS) / 1900,LTE (unspecified),,"HSPA 42.2/5.76 Mbps, LTE Cat4 150/50 Mbps","2017, October","Available. Released 2017, October",156 x 78 x 9.1 mm (6.14 x 3.07 x 0.36 in),170.1 g (6.00 oz),,Nano-SIM,"IPS LCD capacitive touchscreen, 16M colors","5.5 inches, 83.4 cm2 (~68.5% screen-to-body ratio)","720 x 1280 pixels, 16:9 ratio (~267 ppi density)",eMMC 5.1,Android 7.1.1 (Nougat),Qualcomm MSM8920 Snapdragon 427 (28 nm),Quad-core 1.4 GHz Cortex-A53,Adreno 308,microSDXC (dedicated slot),16GB 2GB RAM,,LED flash,1080p@30fps,"8 MP, AF",,,Yes,Yes,,"Wi-Fi 802.11 b/g/n, Wi-Fi Direct, hotspot","4.2, A2DP","Yes, with A-GPS",,No,microUSB 2.0,Accelerometer,"Li-Ion 3000 mAh, non-removable",,Blue,,About 130 USD,,,,,,,,,,,,,5 MP,,,,,,,,,,,,,,,,,,
zte,ZTE Tempo X,https://fdn2.gsmarena.com/vv/bigpic/zte-tempo-x.jpg,GSM / CDMA / HSPA / LTE,GSM 850 / 900 / 1800 / 1900,CDMA 800 / 1900,HSDPA 850 / 1700(AWS) / 1900,"2, 4, 5, 12, 13, 25, 26, 41",,"HSPA 42.2/5.76 Mbps, LTE Cat4 150/50 Mbps","2017, September","Available. Released 2017, September",145.5 x 71.9 x 9.1 mm (5.73 x 2.83 x 0.36 in),141.8 g (5.01 oz),,Nano-SIM,"IPS LCD capacitive touchscreen, 16M colors","5.0 inches, 68.9 cm2 (~65.9% screen-to-body ratio)","480 x 854 pixels, 16:9 ratio (~196 ppi density)",eMMC 4.5,Android 7.1.1 (Nougat),Qualcomm MSM8909 Snapdragon 210 (28 nm),Quad-core 1.1 GHz Cortex-A7,Adreno 304,microSDHC,8GB 1GB RAM,,LED flash,720p@30fps,5 MP,,,Yes,Yes,,"Wi-Fi 802.11 b/g/n, Wi-Fi Direct, hotspot","4.1, A2DP","Yes, with A-GPS",,No,microUSB 2.0,Accelerometer,"Li-Ion 2200 mAh, removable",,Black,,About 80 USD,,,,,,,,,,,,,2 MP,,,,,,,,,,,,,,,,,,
zte,ZTE Blade A601,https://fdn2.gsmarena.com/vv/bigpic/zte-blade-a601.jpg,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,,HSDPA 900 / 1900 / 2100,LTE (unspecified),,"HSPA 42.2/5.76 Mbps, LTE Cat4 150/50 Mbps","2016, June","Available. Released 2016, July",145 x 71.2 x 9.5 mm (5.71 x 2.80 x 0.37 in),152 g (5.36 oz),,"Dual SIM (Micro-SIM, dual stand-by)","IPS LCD capacitive touchscreen, 16M colors","5.0 inches, 68.9 cm2 (~66.8% screen-to-body ratio)","720 x 1280 pixels, 16:9 ratio (~294 ppi density)",,Android 6.0 (Marshmallow),,Quad-core 1.0 GHz Cortex-A53,,microSDHC,8GB 1GB RAM,,"LED flash, HDR, panorama",720p@30fps,"8 MP, AF",,,Yes,Yes,,"Wi-Fi 802.11 b/g/n, Wi-Fi Direct, hotspot","4.0, A2DP","Yes, with A-GPS",,FM radio,microUSB 2.0,"Accelerometer, proximity","Li-Ion 4000 mAh, non-removable",,"Black, Gold",BLADE A601,About 80 EUR,,,,,,,,,,,,,2 MP,,,,,,,,,,,,,,,,,,
zte,ZTE Grand X View 2,https://fdn2.gsmarena.com/vv/bigpic/zte-grand-x-view2.jpg,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900,eMMC 4.5,HSDPA 850 / 1700(AWS) / 1900,"2, 4, 5, 7, 12, 25",,"HSPA 21.1/5.76 Mbps, LTE Cat4 150/50 Mbps","2017, July","Available. Released 2017, July",215 x 125 x 9.4 mm (8.46 x 4.92 x 0.37 in),330 g (11.64 oz),,Micro-SIM,"IPS LCD capacitive touchscreen, 16M colors","8.0 inches, 185.6 cm2 (~69.1% screen-to-body ratio)","800 x 1280 pixels, 16:10 ratio (~189 ppi density)",,Android 7.1.1 (Nougat),Qualcomm MSM8909 Snapdragon 210 (28 nm),Quad-core 1.3 GHz Cortex-7,Adreno 304,microSDXC (dedicated slot),8GB 1GB RAM,,,720p@30fps,5 MP,,,Yes,Yes,,"Wi-Fi 802.11 b/g/n, hotspot","4.1, A2DP, LE","Yes, with A-GPS",,No,microUSB 2.0,Accelerometer,"Li-Ion 4620 mAh, non-removable",,Black,,About 180 USD,,,,,,,,,,,,,2 MP,,,,,,,,,,,,,,,,,,
zte,ZTE Blade V7 Plus,https://fdn2.gsmarena.com/vv/bigpic/zte-blade-v7-plus-.jpg,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,HSDPA 850 / 900 / 2100 - Australia,HSDPA 900 / 2100 - Russia,"1, 3, 7, 8, 20 - Russia",,"HSPA 42.2/11.5 Mbps, LTE Cat4 150/50 Mbps","2017, July","Available. Released 2017, August",146 x 72.5 x 8 mm (5.75 x 2.85 x 0.31 in),136 g (4.80 oz),,"Hybrid Dual SIM (Nano-SIM, dual stand-by)","S-IPS LCD capacitive touchscreen, 16M colors","5.2 inches, 74.5 cm2 (~70.4% screen-to-body ratio)","1080 x 1920 pixels, 16:9 ratio (~424 ppi density)","1, 3, 5, 7, 28 - Australia",Android 6.0 (Marshmallow),Mediatek MT6753 (28 nm),Octa-core 1.3 GHz Cortex-A53,Mali-T720MP3,microSDXC (uses shared SIM slot),"16GB 2GB RAM, 32GB 3GB RAM",,"Dual-LED dual-tone flash, HDR, panorama",1080p@30fps,"13 MP, PDAF",,1080p@30fps,Yes,Yes,,"Wi-Fi 802.11 b/g/n, Wi-Fi Direct, hotspot","4.0, A2DP, LE","Yes, with A-GPS, GLONASS",,FM radio,"microUSB 2.0, USB On-The-Go","Fingerprint (rear-mounted), accelerometer, gyro, proximity, compass","Li-Ion 2540 mAh, non-removable",,"Platinum Grey, Ion Gold, Deep Gray",,About 180 EUR,,,,,,,,,,,,,"5 MP, f/2.2",,,,,,,,,,,,,,,,,,
