Brand,Model Name,Model Image,Technology,2G bands,,3G bands,4G bands,5G bands,Speed,Announced,Status,Dimensions,Weight,Build,SIM,Type,Size,Resolution,_1,OS,Chipset,CPU,GPU,Card slot,Internal,Quad,Features,Video,Single,Features_1,Video_1,Loudspeaker,3.5mm jack,_1_1,WLAN,Bluetooth,GPS,NFC,Radio,USB,Sensors,Type_1,Charging,Colors,Models,Price,Protection,Triple,Performance,Display,Camera,Loudspeaker_1,Battery life,128GB 6GB RAM,128GB 8GB RAM,256GB 12GB RAM,128GB 12GB RAM,Dual,Single_1,Audio quality,Dual_1,Triple_1,Stand-by,SAR,Talk time,Music play,Infrared port,GPRS,EDGE,SAR EU,Keyboard,Phonebook,Call records,Messaging,Games,Java,Browser,64GB 6GB RAM,64GB 4GB RAM,256GB 8GB RAM,512GB 8GB RAM,128GB 4GB RAM,32GB 2GB RAM,64GB 3GB RAM,32GB 3GB RAM,512GB 12GB RAM,Five,16GB 2GB RAM,32GB 4GB RAM,Alert types,Languages
vodafone,Vodafone Smart first 6,https://fdn2.gsmarena.com/vv/bigpic/vodafone-smart-first-6.jpg,GSM / HSPA,GSM 850 / 900 / 1800 / 1900,No,HSDPA,,,HSPA,"2015, May. Released 2015, May",Discontinued,121.6 x 64.4 x 11.8 mm (4.79 x 2.54 x 0.46 in),112 g (3.95 oz),,Mini-SIM,"TFT capacitive touchscreen, 16M colors","4.0 inches, 45.5 cm2 (~58.2% screen-to-body ratio)","480 x 800 pixels, 5:3 ratio (~233 ppi density)",,Android 4.4.2 (KitKat),Mediatek MT6572M (28 nm),Dual-core 1.0 GHz Cortex-A7,Mali-400,microSDHC (dedicated slot),4GB 512MB RAM,,,480p@30fps,2 MP,,,Yes,Yes,,"Wi-Fi 802.11 b/g/n, hotspot","4.0, A2DP","Yes, with A-GPS",,FM radio,microUSB 2.0,Accelerometer,"Li-Ion 1400 mAh, removable",,"Black, White",VF695,About 60 EUR,,,,,,,,,,,,,,,,,Up to 393 h (3G),,Up to 7 h (3G),,,Yes,Yes,,,,,,,,,,,,,,,,,,,,,,
vodafone,Vodafone Smart 4 max,https://fdn2.gsmarena.com/vv/bigpic/vodafone-smart-4-max.jpg,GSM / HSPA / LTE,GSM 900 / 1800 / 1900,eMMC 4.5,HSDPA 900 / 2100,"3, 7, 20",,"HSPA, LTE Cat4 150/50 Mbps","2015, January. Released 2015, January",Discontinued,164 x 83.4 x 7.9 mm (6.46 x 3.28 x 0.31 in),170 g (6.00 oz),,Micro-SIM,"IPS LCD capacitive touchscreen, 16M colors","6.0 inches, 99.2 cm2 (~72.6% screen-to-body ratio)","720 x 1280 pixels, 16:9 ratio (~245 ppi density)",,Android 4.4.2 (KitKat),Qualcomm MSM8926 Snapdragon 400 (28 nm),Quad-core 1.2 GHz Cortex-A7,Adreno 305,microSDHC (dedicated slot),8GB 1GB RAM,,LED flash,Yes,"13 MP, AF",,,Yes,Yes,,"Wi-Fi 802.11 b/g/n, hotspot","4.0, A2DP","Yes, with A-GPS",Yes,FM radio,microUSB 2.0,"Accelerometer, proximity","Li-Ion 3000 mAh, non-removable",,"Black, White",,,,,,,,,,,,,,,2 MP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
vodafone,Vodafone Smart Tab 4G,https://fdn2.gsmarena.com/vv/bigpic/vodafone-smart-tab-4g.jpg,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900,eMMC 4.5,HSDPA,LTE (unspecified),,"HSPA, LTE","2014, October. Released 2014, October",Discontinued,209 x 123 x 8 mm (8.23 x 4.84 x 0.31 in),327 g (11.53 oz),,Micro-SIM,"IPS LCD capacitive touchscreen, 16M colors","8.0 inches, 176.4 cm2 (~68.6% screen-to-body ratio)","720 x 1280 pixels, 16:9 ratio (~184 ppi density)",,Android 4.4 (KitKat),Qualcomm MSM8916 Snapdragon 410 (28 nm),Quad-core 1.2 GHz Cortex-A53,Adreno 306,microSDXC (dedicated slot),8GB 1GB RAM,,,Yes,5 MP,,,Yes,Yes,,"Wi-Fi 802.11 b/g/n, hotspot","4.0, A2DP","Yes, with A-GPS",,No,microUSB 2.0,"Accelerometer, proximity","Li-Ion 4060 mAh, non-removable",,Black,,,,,,,,,,,,,,,2 MP,,,,,,,,,Yes,Yes,,,,,,,,,,,,,,,,,,,,,,
vodafone,Vodafone Smart 4G,https://fdn2.gsmarena.com/vv/bigpic/vodafone-smart-4g.jpg,GSM / HSPA / LTE,GSM 900 / 1800 / 1900,eMMC 4.5,HSDPA 900 / 2100,"3, 7, 20",,"HSPA, LTE","2014, October. Released 2014, October",Discontinued,134 x 67.1 x 10.3 mm (5.28 x 2.64 x 0.41 in),153 g (5.40 oz),,Micro-SIM,"IPS LCD capacitive touchscreen, 16M colors","4.5 inches, 55.8 cm2 (~62.1% screen-to-body ratio)","540 x 960 pixels, 16:9 ratio (~245 ppi density)",,Android 4.2.2 (Jelly Bean),Qualcomm MSM8930 Snapdragon 400 (28 nm),Dual-core 1.2 GHz Krait,Adreno 305,microSDHC (dedicated slot),8GB 1GB RAM,,LED flash,Yes,"8 MP, AF",,,Yes,Yes,,"Wi-Fi 802.11 a/b/g/n, dual-band, hotspot","4.0, A2DP","Yes, with A-GPS",Yes (optional),No,microUSB 2.0,"Accelerometer, proximity","Li-Ion 1880 mAh, removable",,Black,,,,,,,,,,,,,,,1 MP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
vodafone,Vodafone Smart 4 turbo,https://fdn2.gsmarena.com/vv/bigpic/vodafone-smart-4-turbo.jpg,GSM / HSPA / LTE,GSM 900 / 1800 / 1900,eMMC 4.5,HSDPA 900 / 2100,"3, 7, 20",,"HSPA, LTE Cat4 150/50 Mbps","2014, Q2. Released 2014, Q2",Discontinued,134.5 x 67.5 x 10.4 mm (5.30 x 2.66 x 0.41 in),155 g (5.47 oz),,Micro-SIM,TFT capacitive touchscreen,"4.5 inches, 55.8 cm2 (~61.5% screen-to-body ratio)","480 x 854 pixels, 16:9 ratio (~218 ppi density)",,Android 4.4.2 (KitKat),Qualcomm MSM8926 Snapdragon 400 (28 nm),Quad-core 1.2 GHz Cortex-A7,Adreno 305,microSDHC (dedicated slot),4GB 1GB RAM,,LED flash,Yes,5 MP,,,Yes,Yes,,"Wi-Fi 802.11 b/g/n, hotspot","4.0, A2DP","Yes, with A-GPS",Yes,FM radio,microUSB 2.0,"Accelerometer, proximity","Li-Ion 1880 mAh, removable",,"Black, White",890N,About 100 EUR,,,,,,,,,,,,,VGA,,,,,0.45 W/kg (head)     1.32 W/kg (body),,,,,,,,,,,,,,,,,,,,,,,,,,,
vodafone,Vodafone Smart 4 power,https://fdn2.gsmarena.com/vv/bigpic/vodafone-smart-4-power.jpg,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900,,HSDPA 900 / 2100,"1, 3, 7, 8, 20",,"HSPA, LTE Cat4 150/50 Mbps","2014, June. Released 2014, June",Discontinued,141 x 71.4 x 9.5 mm (5.55 x 2.81 x 0.37 in),162 g (5.71 oz),,Micro-SIM,"IPS LCD capacitive touchscreen, 16M colors","5.0 inches, 68.9 cm2 (~68.5% screen-to-body ratio)","540 x 960 pixels, 16:9 ratio (~220 ppi density)",,Android 4.4.2 (KitKat),Mediatek MT6582M (28 nm),Quad-core 1.3 GHz Cortex-A7,Mali-400MP2,microSDHC (dedicated slot),4GB 1GB RAM,,LED flash,Yes,5 MP,,,Yes,Yes,,"Wi-Fi 802.11 b/g/n, hotspot","4.0, A2DP","Yes, with A-GPS",Yes,"FM radio, RDS",microUSB 2.0,"Accelerometer, proximity","Li-Ion 3000 mAh, non-removable",,"Black, White",985N,About 150 EUR,,,,,,,,,,,,,VGA,,,,,,,,,,,0.31 W/kg (head)     0.64 W/kg (body),,,,,,,,,,,,,,,,,,,,,
vodafone,Vodafone Smart 4,https://fdn2.gsmarena.com/vv/bigpic/vodafone-smart-4.jpg,GSM / HSPA,GSM 900 / 1800 / 1900,eMMC 4.5,HSDPA 900 / 2100,,,HSPA,"2014, May. Released 2014, May",Discontinued,134.7 x 66 x 10.6 mm (5.30 x 2.60 x 0.42 in),152 g (5.36 oz),,Micro-SIM,TFT capacitive touchscreen,"4.5 inches, 55.8 cm2 (~62.8% screen-to-body ratio)","480 x 854 pixels, 16:9 ratio (~218 ppi density)",,Android 4.4.2 (KitKat),Qualcomm MSM8210 Snapdragon 200 (28 nm),Dual-core 1.2 GHz Cortex-A7,Adreno 302,microSDHC (dedicated slot),4GB 512MB RAM,,LED flash,Yes,5 MP,,,Yes,Yes,,"Wi-Fi 802.11 b/g/n, hotspot","4.0, A2DP","Yes, with A-GPS",Yes (optional),FM radio,microUSB 2.0,"Accelerometer, proximity","Li-Ion 1880 mAh, removable",,"Black, White",,About 90 EUR,,,,,,,,,,,,,Yes,,,,,1.22 W/kg (head)     0.82 W/kg (body),,,,,,,,,,,,,,,,,,,,,,,,,,,
vodafone,Vodafone Smart 4 mini,https://fdn2.gsmarena.com/vv/bigpic/vodafone-smart-mini-4.jpg,GSM / HSPA,GSM 850 / 900 / 1800 / 1900,GSM 900 / 1800 / 1900,HSDPA 900 / 2100,,,HSPA,"2014, April. Released 2014, April",Discontinued,121.6 x 64.4 x 12.3 mm (4.79 x 2.54 x 0.48 in),117 g (4.13 oz),,Mini-SIM,TFT capacitive touchscreen,"4.0 inches, 45.5 cm2 (~58.2% screen-to-body ratio)","480 x 800 pixels, 5:3 ratio (~233 ppi density)",No,Android 4.2.2 (Jelly Bean),Mediatek MT6572 (28 nm),Dual-core 1.3 GHz Cortex-A7,Mali-400,microSDHC (dedicated slot),4GB 512MB RAM,,,480p@30fps,3.15 MP,,,Yes,Yes,,"Wi-Fi 802.11 b/g/n, hotspot","4.0, A2DP","Yes, with A-GPS",,FM radio,microUSB 2.0,"Accelerometer, proximity","Li-Ion 1400 mAh, removable",,"Black, White",,About 50 EUR,,,,,,,,,,,,,,,,,Up to 600 h (2G) / Up to 600 h (3G),,Up to 8 h (2G) / Up to 8 h (3G),,,,,0.66 W/kg (head),,,,,,,,,,,,,,,,,,,,,
vodafone,Vodafone Smart Tab III 10.1,https://fdn2.gsmarena.com/vv/bigpic/Vodafone-Smart-Tab-III-101.jpg,GSM / HSPA,GSM 850 / 900 / 1800 / 1900,HDMI port,HSDPA 850 / 900 / 1900 / 2100,,,HSPA,"2013, October. Released 2013, October",Discontinued,260 x 180 x 8.6 mm (10.24 x 7.09 x 0.34 in),560 g (1.23 lb),,Mini-SIM,"TFT capacitive touchscreen, 16M colors","10.1 inches, 295.8 cm2 (~63.2% screen-to-body ratio)","800 x 1280 pixels, 16:10 ratio (~149 ppi density)",,Android 4.2 (Jelly Bean),Mediatek MT8389,Quad-core 1.2 GHz Cortex-A7,PowerVR SGX544,microSDXC (dedicated slot),16GB,,,1080p@30fps,5 MP,,,Yes,Yes,,"Wi-Fi 802.11 b/g/n, hotspot","4.0, A2DP, EDR","Yes, with A-GPS",,No,microUSB 2.0,Accelerometer,"Li-Ion, non-removable",,Black,,,,,,,,,,,,,,,VGA,,,,Up to 240 h (2G) / Up to 240 h (3G),,,,,,,,,,,,,,,,,,,,,,,,,,,,
vodafone,Vodafone Smart Tab III 7,https://fdn2.gsmarena.com/vv/bigpic/Vodafone-Smart-Tab-III-70.jpg,GSM / HSPA,GSM 850 / 900 / 1800 / 1900,,HSDPA 850 / 900 / 1900 / 2100,,,HSPA,"2013, October. Released 2013, October",Discontinued,194 x 120 x 11 mm (7.64 x 4.72 x 0.43 in),350 g (12.35 oz),,Mini-SIM,"TFT capacitive touchscreen, 16M colors","7.0 inches, 137.9 cm2 (~59.2% screen-to-body ratio)","600 x 1024 pixels, 16:9 ratio (~170 ppi density)",,Android 4.2 (Jelly Bean),Mediatek MT8389,Quad-core 1.2 GHz Cortex-A7,PowerVR SGX544,microSDXC (dedicated slot),16GB,,,Yes,5 MP,,,Yes,Yes,,"Wi-Fi 802.11 b/g/n, hotspot","2.1, A2DP, EDR","Yes, with A-GPS",,No,microUSB 2.0,Accelerometer,"Li-Ion, non-removable",,Black,,,,,,,,,,,,,,,VGA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
vodafone,Vodafone Chat 655,https://fdn2.gsmarena.com/vv/bigpic/vodafone-655.jpg,GSM / HSPA,GSM 850 / 900 / 1800 / 1900,No,HSDPA 2100,,,HSPA,2013. Released 2013,Discontinued,112 x 61.1 x 11 mm (4.41 x 2.41 x 0.43 in),104 g (3.67 oz),,Mini-SIM,TFT,"2.4 inches, 17.8 cm2 (~26.1% screen-to-body ratio)","320 x 240 pixels, 4:3 ratio (~167 ppi density)",OS level SNS integration MP3 player MP4/H.263 player Organizer Voice memo Photo viewer Predictive text input,,,,,microSDHC (dedicated slot),64MB,,,Yes,2 MP,,,Yes,Yes,,"Wi-Fi 802.11 b/g/n, hotspot",Yes,Yes,,FM radio,2.0,,"Li-Ion, removable",,Gray,,,,,,,,,,,,,,,,,,,Up to 509 h,,Up to 5 h,,,,,,QWERTY,"Yes, Photocall",Yes,"SMS(threaded view), MMS, Email, IM",Yes,Yes,,,,,,,,,,,,,,,
vodafone,Vodafone Smart Mini,https://fdn2.gsmarena.com/vv/bigpic/vodafone-smart-mini.jpg,GSM / HSPA,GSM 850 / 900 / 1800 / 1900,No,HSDPA 900 / 2100,,,HSPA,"2013, June. Released 2013, June",Discontinued,115 x 62.3 x 12.2 mm (4.53 x 2.45 x 0.48 in),118 g (4.16 oz),,Mini-SIM,TFT capacitive touchscreen,"3.5 inches, 36.5 cm2 (~50.9% screen-to-body ratio)","320 x 480 pixels, 3:2 ratio (~165 ppi density)",,Android 4.1 (Jelly Bean),Mediatek MT6575 (40 nm),1.0 GHz Cortex-A9,PowerVR SGX531,microSDHC (dedicated slot),4GB 512MB RAM,,,480p@30fps,2 MP,,,Yes,Yes,,"Wi-Fi 802.11 b/g/n, hotspot","4.0, A2DP","Yes, with A-GPS",,FM radio,microUSB 2.0,Accelerometer,"Li-Ion, removable",,Black,,About 50 EUR,,,,,,,,,,,,,,,,,Up to 500 h (2G) / Up to 300 h (3G),,Up to 13 h (2G) / Up to 7 h (3G),,,,,,,,,,,,,,,,,,,,,,,,,,
vodafone,Vodafone Smart III 975,https://fdn2.gsmarena.com/vv/bigpic/vodafone-smart-iii-975.jpg,GSM / HSPA,GSM 850 / 900 / 1800 / 1900,No,HSDPA 900 / 2100,,,HSPA,2013. Released 2013,Discontinued,123.2 x 64.4 x 10.9 mm (4.85 x 2.54 x 0.43 in),136 g (4.80 oz),,Mini-SIM,TFT capacitive touchscreen,"4.0 inches, 45.5 cm2 (~57.4% screen-to-body ratio)","480 x 800 pixels, 5:3 ratio (~233 ppi density)",,Android 4.1 (Jelly Bean),Mediatek MT6575 (40 nm),1.0 GHz Cortex-A9,PowerVR SGX531,microSDHC (dedicated slot),4GB 512MB RAM,,LED flash,720p@30fps,"5 MP, AF",,,Yes,Yes,,"Wi-Fi 802.11 b/g/n, hotspot","4.0, A2DP","Yes, with A-GPS",Yes (975N model only),FM radio,microUSB 2.0,"Accelerometer, proximity","Li-Ion 1500 mAh, removable",,"Black, White, Hot Pink, Titan",,About 110 EUR,,,,,,,,,,,,,,,,,Up to 475 h (2G) / Up to 388 h (3G),0.54 W/kg (head)     0.76 W/kg (body),Up to 6 h,,,,,,,,,,,,,,,,,,,,,,,,,,
vodafone,Vodafone Smart Tab II 10,https://fdn2.gsmarena.com/vv/bigpic/vodafone-smart-tab-10-ii.jpg,GSM / HSPA,GSM 900 / 1800 / 1900,HDMI port,HSDPA 900 / 2100,,,HSPA,"2012, November. Released 2012, November",Discontinued,259.8 x 178 x 8.7 mm (10.23 x 7.01 x 0.34 in),580 g (1.28 lb),,Mini-SIM,TFT capacitive touchscreen,"10.0 inches, 290.0 cm2 (~62.7% screen-to-body ratio)","800 x 1280 pixels, 16:10 ratio (~151 ppi density)",,Android 4.0.3 (Ice Cream Sandwich),Qualcomm MSM8260 Snapdragon S3,Dual-core 1.5 GHz Scorpion,Adreno 220,No,16GB 1GB RAM,,,Yes,"5 MP, AF",,,"Yes, with stereo speakers",Yes,,"Wi-Fi 802.11 b/g/n, hotspot, DLNA","4.0, A2DP","Yes, with A-GPS",,No,2.0,Accelerometer,"Li-Ion 6340 mAh, non-removable",,Gray,,About 270 EUR,,,,,,,,,,,,,1.3 MP,,,,,,,,,,,1.10 W/kg (body),,,,,,,,,,,,,,,,,,,,,
vodafone,Vodafone Smart Tab II 7,https://fdn2.gsmarena.com/vv/bigpic/vodafone-smart-tab-ii.jpg,GSM / HSPA,GSM 900 / 1800 / 1900,,HSDPA 900 / 2100,,,HSPA,"2012, November. Released 2012, November",Discontinued,192 x 122 x 11.4 mm (7.56 x 4.80 x 0.45 in),400 g (14.11 oz),,Mini-SIM,TFT capacitive touchscreen,"7.0 inches, 137.9 cm2 (~58.9% screen-to-body ratio)","600 x 1024 pixels, 16:9 ratio (~170 ppi density)",,Android 4.0.4 (Ice Cream Sandwich),Mediatek MT6575 (40 nm),1.0 GHz Cortex-A9,PowerVR SGX531,microSDHC (dedicated slot),4GB 1GB RAM,,,Yes,2 MP,,,"Yes, with stereo speakers",Yes,,"Wi-Fi 802.11 b/g/n, DLNA, hotspot",3.0,"Yes, with A-GPS",,No,2.0,Accelerometer,"Li-Ion 3550 mAh, non-removable",,Gray,,About 180 EUR,,,,,,,,,,,,,VGA,,,,,,Up to 7 h,,,,,0.93 W/kg (body),,,,,,,,,,,,,,,,,,,,,
vodafone,Vodafone V860 Smart II,https://fdn2.gsmarena.com/vv/bigpic/vodafone-smart-ii.jpg,GSM / HSPA,GSM 850 / 900 / 1800 / 1900,No,HSDPA 2100,,,HSPA 7.2/5.76 Mbps,"2012, June. Released 2012, June",Discontinued,109 x 58 x 12.3 mm (4.29 x 2.28 x 0.48 in),120 g (4.23 oz),,Mini-SIM,TFT capacitive touchscreen,"3.2 inches, 30.5 cm2 (~48.2% screen-to-body ratio)","320 x 480 pixels, 3:2 ratio (~180 ppi density)",Vodafone Music MP3/WMA/eAAC+ player MP4/H.264 player Organizer Document viewer Photo viewer/editor Voice memo/dial/commands Predictive text input (Swype),Android 2.3.7 (Gingerbread),BCM21553,832 MHz ARMv6,,"microSDHC (dedicated slot), 2 GB included",1GB 512MB RAM,,LED flash,480p@20fps,3.15 MP,,,Yes,Yes,,"Wi-Fi 802.11 b/g/n, hotspot","2.1, A2DP","Yes, with A-GPS",,"FM radio, RDS",microUSB 2.0,"Accelerometer, proximity, compass",Removable Li-Ion 1200 mAh battery,,"Black, White",,About 70 EUR,,,,,,,,,,,,,,,,,Up to 400 h,,Up to 9 h,,,,,,,,,,,,,,,,,,,,,,,,,,
vodafone,Vodafone Smart Tab 10,https://fdn2.gsmarena.com/vv/bigpic/vodafone-smart-tab.jpg,GSM / HSPA,GSM 850 / 900 / 1800 / 1900,MP4/H.264 player MP3/WAV/eAAC+ player Organizer Photo/video editor Document viewer Voice memo Predictive text input,HSDPA 2100,,,HSPA 14.4/5.76 Mbps,"2012, February. Released 2012, February",Discontinued,-,-,,Mini-SIM,"TFT capacitive touchscreen, 16M colors","10.0 inches, 290.0 cm2","800 x 1280 pixels, 16:10 ratio (~151 ppi density)",,Android 3.2 (Honeycomb),Qualcomm MSM8260 Snapdragon S3,Dual-core 1.2 GHz Scorpion,Adreno 220,microSDHC (dedicated slot),16GB (12.7GB user available),,,720p,"5 MP, AF",,,"Yes, with stereo speakers",Yes,,"Wi-Fi 802.11 b/g/n, hotspot","2.1, A2DP, EDR","Yes, with A-GPS",,No,2.0,"Accelerometer, compass",Non-removable Li-Ion battery,,Black,,About 300 EUR,,,,,,,,,,,,,2 MP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
vodafone,Vodafone Smart Tab 7,https://fdn2.gsmarena.com/vv/bigpic/vodafone-smart-tab-7.jpg,GSM / HSPA,GSM 850 / 900 / 1800 / 1900,MP4/H.264 player MP3/WAV/eAAC+ player Organizer Photo/video editor Document viewer Voice memo Predictive text input,HSDPA 2100,,,HSPA 14.4/5.76 Mbps,"2012, February. Released 2012, February",Discontinued,194 x 120 x 11.4 mm (7.64 x 4.72 x 0.45 in),319 g (11.25 oz),,Mini-SIM,"TFT capacitive touchscreen, 16M colors","7.0 inches, 142.1 cm2 (~61.0% screen-to-body ratio)","800 x 1280 pixels, 16:10 ratio (~216 ppi density)",,Android 3.2 (Honeycomb),Qualcomm MSM8260 Snapdragon S3,Dual-core 1.2 GHz Scorpion,Adreno 220,microSDHC (dedicated slot),16GB (12.7GB user available),,,720p,"5 MP, AF",,,"Yes, with stereo speakers",Yes,,"Wi-Fi 802.11 b/g/n, hotspot","2.1, A2DP, EDR","Yes, with A-GPS",,No,2.0,"Accelerometer, compass",Non-removable Li-Ion 3400 mAh battery,,Black,,About 230 EUR,,,,,,,,,,,,,2 MP,,,,,,Up to 7 h,,,,,,,,,,,,,,,,,,,,,,,,,,
vodafone,Vodafone 155,https://fdn2.gsmarena.com/vv/bigpic/vodafone-155.jpg,GSM,GSM 900 / 1800,SOS button Flashlight,,,,,2012,Discontinued,110 x 56.5 x 13.5 mm (4.33 x 2.22 x 0.53 in),68 g (2.40 oz),,Mini-SIM,TFT,"1.7 inches, 9.1 cm2 (~14.6% screen-to-body ratio)",128 x 160 pixels (~121 ppi density),No,,,,,No,0.3MB,,,,,,,Yes,No,Organizer Speed dial,No,No,No,,FM radio,microUSB (charging only),,Removable Li-Ion battery,,Black,,About 30 EUR,,,,,,,,,,,,,,,,,Up to 700 h,,Up to 10 h,,,No,No,,,Yes,Yes,SMS,No,No,,,,,,,,,,,,,,,
vodafone,Vodafone 555 Blue,https://fdn2.gsmarena.com/vv/bigpic/vodafone-555-new.jpg,GSM,GSM 900 / 1800,No,,,,,"2011, July. Released 2011, August",Discontinued,110 x 61.1 x 12 mm (4.33 x 2.41 x 0.47 in),-,,Mini-SIM,"TFT, 256K colors","2.4 inches, 17.8 cm2 (~26.5% screen-to-body ratio)","320 x 240 pixels, 4:3 ratio (~167 ppi density)",Facebook dedicated key OS level SNS integration MP3/eAAC+/WMA player MP4/H.263 player Organizer Voice memo Predictive text input,,,200 MHz MTK 6235,,microSDHC (dedicated slot),40MB,,LED flash,Yes,2 MP,,,Yes,Yes,,No,"2.1, A2DP",No,,"FM radio, RDS",2.0,,Removable Li-Ion 1000 mAh battery,,White,,About 70 EUR,,,,,,,,,,,,,,,,,Up to 324 h,,Up to 3 h,,,Yes,Yes,,QWERTY,"Yes, Photocall",Yes,"SMS, MMS, Email, IM",Yes,"Yes, MIDP 2.0",,,,,,,,,,,,,,,
vodafone,Vodafone 858 Smart,https://fdn2.gsmarena.com/vv/bigpic/vodafone-smart.jpg,GSM / HSPA,GSM 850 / 900 / 1800 / 1900,No,HSDPA 2100,,,HSPA 3.6/0.384 Mbps,"2011, May. Released 2011, June",Discontinued,103.8 x 56.8 x 12.6 mm (4.09 x 2.24 x 0.50 in),104 g (3.67 oz),,Mini-SIM,"TFT capacitive touchscreen, 256K colors","2.8 inches, 24.3 cm2 (~41.2% screen-to-body ratio)","240 x 320 pixels, 4:3 ratio (~143 ppi density)",Vodafone Music MP3/WMA/eAAC+ player MP4/H.264 player Organizer Photo viewer/editor Voice memo/dial/commands Predictive text input (Swype),Android 2.2 (Froyo),Qualcomm MSM7225 Snapdragon S1,528 MHz ARM 11,No,microSDHC (dedicated slot),130MB,,,Yes,2 MP,,,Yes,Yes,,"Wi-Fi 802.11 b/g, hotspot","2.1, A2DP","Yes, with A-GPS",,"Stereo FM radio, RDS",microUSB 2.0,"Accelerometer, proximity, compass",Removable Li-Ion battery,,"White, Black, custom graphic designs",,About 130 EUR,,,,,,,,,,,,,,,,,Up to 250 h (2G) / Up to 380 h (3G),,Up to 4 h (2G) / Up to 4 h 30 min (3G),,,,,,,,,,,,HTML,,,,,,,,,,,,,,
vodafone,Vodafone 945,https://fdn2.gsmarena.com/vv/bigpic/Vodafone-945.jpg,GSM / HSPA,GSM 900 / 1800 / 1900,MP3/WAV/eAAC+/WMA player MP4/H.264 player Organizer Voice memo Predictive text input,HSDPA 900 / 2100,,,HSPA 3.6/0.384 Mbps,"2010, September. Released 2010, Q4",Discontinued,109.1 x 55.9 x 14.1 mm (4.30 x 2.20 x 0.56 in),130 g (4.59 oz),,Mini-SIM,"TFT capacitive touchscreen,  256K colors","3.2 inches, 29.1 cm2 (~47.8% screen-to-body ratio)","240 x 400 pixels, 5:3 ratio (~146 ppi density)",,Android 2.1 (Eclair),,,,microSDHC (dedicated slot),300MB,,LED flash,Yes,5 MP,,,Yes,No,,Wi-Fi 802.11 b/g,"2.1, A2DP","Yes, with A-GPS",,No,2.0,Accelerometer,Removable Li-Ion 1500 mAh battery,,"Black, Silver",,,,,,,,,,,,,,,Yes,,,,Up to 216 h (2G) / Up to 233 h (3G),,Up to 4 h (2G) / Up to 4 h (3G),,,,,1.18 W/kg (head),,,,,,,HTML,,,,,,,,,,,,,,
vodafone,Vodafone 553,https://fdn2.gsmarena.com/vv/bigpic/vodafone-553.jpg,GSM,GSM 900 / 1800,No,,,,,"2010, September. Released 2010, Q4",Discontinued,108 x 53 x 14.9 mm (4.25 x 2.09 x 0.59 in),119 g (4.20 oz),,Mini-SIM,"TFT resistive touchscreen, 256K colors","2.8 inches, 24.3 cm2 (~42.4% screen-to-body ratio)","240 x 320 pixels, 4:3 ratio (~143 ppi density)","Facebook, Twitter, Gtalk, Yahoo messenger, ICQ MP3/WAV player MP4/H.263 player Organizer Voice memo Predictive text input",,,,,microSDHC (dedicated slot),50MB,,,Yes,2 MP,,,Yes,No,,No,"2.0, A2DP",No,,FM radio,2.0,,Removable Li-Ion 900 mAh battery,,"White, Black, Pink, Silver",,,,,,,,,,,,,,,,,,,Up to 384 h,,Up to 5 h 20 min,,,Class 12,Class 12,,QWERTY,"1000 entries, Photocall",Practically unlimited,"SMS, MMS, Email, IM",Yes,"Yes, MIDP 2.0","WAP 2.0/xHTML, HTML",,,,,,,,,,,,,,
vodafone,Vodafone 360 H2,https://fdn2.gsmarena.com/vv/bigpic/vodafone-360-h2.jpg,GSM / HSPA,GSM 850 / 900 / 1800 / 1900,3D UI,HSDPA 2100,,,HSPA 7.2/5.76 Mbps,Not officially announced yet,Discontinued,125 x 60.8 x 11.7 mm (4.92 x 2.39 x 0.46 in),137 g (4.83 oz),,Mini-SIM,"Super AMOLED capacitive touchscreen, 16M colors","3.7 inches, 39.0 cm2 (~51.3% screen-to-body ratio)","480 x 800 pixels, 5:3 ratio (~252 ppi density)",MP3/eAAC+/WAV player DivX/WMV/MP4/H.264 player Organizer Document viewer Voice memo Predictive text input,LiMo OS,,1.0 GHz Cortex-A8,PowerVR SGX,microSDHC (dedicated slot),16GB,,LED flash,720p@30fps,"8 MP, AF",,,Yes,Yes,,Wi-Fi 802.11 b/g/n,"3.0, A2DP","Yes, with A-GPS",,"Stereo FM radio, RDS",microUSB 2.0,"Accelerometer, proximity, compass",Removable Li-Ion battery,,"Black, Silver",,,,,,,,,,,,,,,Yes,,,,,,,,,,,,,,,,,,HTML,,,,,,,,,,,,,,
