Brand,Model Name,Model Image,Technology,2G bands,,3G bands,4G bands,5G bands,Speed,Announced,Status,Dimensions,Weight,Build,SIM,Type,Size,Resolution,_1,OS,Chipset,CPU,GPU,Card slot,Internal,Quad,Features,Video,Single,Features_1,Video_1,Loudspeaker,3.5mm jack,_1_1,WLAN,Bluetooth,GPS,NFC,Radio,USB,Sensors,Type_1,Charging,Colors,Models,Price,Protection,Triple,Performance,Display,Camera,Loudspeaker_1,Battery life,128GB 6GB RAM,128GB 8GB RAM,256GB 12GB RAM,128GB 12GB RAM,Dual,Single_1,Audio quality,Dual_1,Triple_1,Stand-by,SAR,Talk time,Music play,Infrared port,GPRS,EDGE,SAR EU,Keyboard,Phonebook,Call records,Messaging,Games,Java,Browser,64GB 6GB RAM,64GB 4GB RAM,256GB 8GB RAM,512GB 8GB RAM,128GB 4GB RAM,32GB 2GB RAM,64GB 3GB RAM,32GB 3GB RAM,512GB 12GB RAM,Five,16GB 2GB RAM,32GB 4GB RAM,Alert types,Languages
unnecto,Unnecto Tap,https://fdn2.gsmarena.com/vv/bigpic/unnecto-tap.jpg,GSM,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,No,,,,,"2011, June. Released 2011, August",Discontinued,105.5 x 56 x 12.2 mm (4.15 x 2.20 x 0.48 in),90 g (3.17 oz),,Dual SIM (dual stand-by),TFT resistive touchscreen,"2.8 inches, 24.3 cm2 (~41.1% screen-to-body ratio)","240 x 320 pixels, 4:3 ratio (~143 ppi density)",MP3/MP4 player Organizer Voice memo,,,,,"microSDHC (dedicated slot), 4 GB included",256MB 64MB RAM,,,Yes,1.3 MP,,,Yes,Yes,,Wi-Fi 802.11 b/g/n,Yes,No,,FM radio,microUSB,,Li-Ion 950 mAh battery,,White/Blue,,,,,,,,,,,,,,,,,,,Up to 200 h,,Up to 4 h,,,Class 12,Yes,,,500 entries,Yes,"SMS, MMS, IM",Yes,Yes,,,,,,,,,,,,,,,
unnecto,Unnecto Pro Z,https://fdn2.gsmarena.com/vv/bigpic/unnecto-pro-z.jpg,GSM,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,No,,,,,"2012, March. Released 2012, June",Discontinued,115 x 60 x 11 mm (4.53 x 2.36 x 0.43 in),90 g (3.17 oz),,Dual SIM (dual stand-by),TFT resistive touchscreen,"2.4 inches, 17.8 cm2 (~25.9% screen-to-body ratio)","320 x 240 pixels, 4:3 ratio (~167 ppi density)",MP3/MP4 player Organizer Voice memo,,,,,microSDHC (dedicated slot),64MB,,,Yes,1.3 MP,,,Yes,Yes,,Wi-Fi 802.11 b/g,3.0,No,,FM radio,microUSB,,Li-Ion 1000 mAh battery,,"Black, White",,,,,,,,,,,,,,,,,,,Up to 240 h,,Up to 3 h,,,Class 12,Yes,,QWERTY,500 entries,Yes,"SMS, MMS, Email, Push Email, IM",Yes,"Yes, MIDP 2.0",,,,,,,,,,,,,,,
unnecto,Unnecto Pro,https://fdn2.gsmarena.com/vv/bigpic/unnecto-pro.jpg,GSM,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,No,,,,,"2012, March. Released 2012, June",Discontinued,112 x 60 x 11.5 mm (4.41 x 2.36 x 0.45 in),120 g (4.23 oz),,Dual SIM (dual stand-by),TFT resistive touchscreen,"2.4 inches, 17.8 cm2 (~26.5% screen-to-body ratio)","320 x 240 pixels, 4:3 ratio (~167 ppi density)",MP3/MP4 player Nimbuzz Organizer Voice memo,,,,,"microSDHC (dedicated slot), 4 GB included",512MB 256MB RAM,,,Yes,1.3 MP,,,Yes,Yes,,Wi-Fi 802.11 b/g/n,3.0,No,,FM radio,microUSB,,Li-Ion 1000 mAh battery,,"Black, White",,,,,,,,,,,,,,,,,,,Up to 240 h,,Up to 3 h,,,Class 12,Yes,,QWERTY,500 entries,Yes,"SMS, MMS, Email, Push Email, IM",Yes,"Yes, MIDP 2.0",,,,,,,,,,,,,,,
unnecto,Unnecto Edge,https://fdn2.gsmarena.com/vv/bigpic/unnecto-edge.jpg,GSM,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,No,,,,,"2011, June. Released 2011, August",Discontinued,112 x 60 x 13.5 mm (4.41 x 2.36 x 0.53 in),140 g (4.94 oz),,Dual SIM (dual stand-by),TFT,"2.2 inches, 15.0 cm2 (~22.3% screen-to-body ratio)","320 x 240 pixels, 4:3 ratio (~182 ppi density)",MP3/MP4 player Organizer Voice memo,,,,,"microSDHC (dedicated slot), 2 GB included",128MB,,,Yes,1.3 MP,,,Yes,No,,No,"2.1, EDR",No,,FM radio,microUSB,,Li-Ion 900 mAh battery,,"Black/Black, Black/Red",,,,,,,,,,,,,,,,,,,Up to 120 h,,Up to 3 h,,,Class 12,No,,QWERTY,500 entries,Yes,"SMS, MMS, Email, Push Email, IM",Yes,"Yes, MIDP 2.0",,,,,,,,,,,,,,,
unnecto,Unnecto Shell,https://fdn2.gsmarena.com/vv/bigpic/unnecto-shell.jpg,GSM,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,No,,,,,"2011, June. Released 2011, August",Discontinued,111.5 x 60 x 14.3 mm (4.39 x 2.36 x 0.56 in),240 g (8.47 oz),,Dual SIM (dual stand-by),TFT,"2.2 inches, 15.0 cm2 (~22.4% screen-to-body ratio)","320 x 240 pixels, 4:3 ratio (~182 ppi density)",MP3/MP4 player Organizer Voice memo,,,,,"microSDHC (dedicated slot), 2 GB included",128MB,,,Yes,1.3 MP,,,Yes,No,,No,"2.1, EDR",No,,FM radio,microUSB,,Li-Ion 1000 mAh battery,,"Black, Silver",,,,,,,,,,,,,,,,,,,Up to 150 h,,Up to 4 h,,,Class 12,No,,QWERTY,500 entries,Yes,"SMS, MMS, Email, Push Email, IM",Yes,"Yes, MIDP 2.0",,,,,,,,,,,,,,,
unnecto,Unnecto Pebble,https://fdn2.gsmarena.com/vv/bigpic/unnecto-pebble.jpg,GSM,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,No,,,,,"2011, June. Released 2011, August",Discontinued,107.2 x 58.2 x 14.7 mm (4.22 x 2.29 x 0.58 in),100 g (3.53 oz),,Dual SIM (dual stand-by),TFT,"2.0 inches, 12.6 cm2 (~20.2% screen-to-body ratio)",220 x 176 pixels (~141 ppi density),MP3/MP4 player Organizer Voice memo,,,,,"microSDHC (dedicated slot), 2 GB included",64MB,,,Yes,1.3 MP,,,Yes,Yes,,No,"2.1, EDR",No,,FM radio,microUSB,,Li-Ion 800 mAh battery,,"Black/Black, Black/Pink, White/Blue",,,,,,,,,,,,,,,,,,,Up to 120 h,,Up to 5 h,,,Class 12,No,,QWERTY,300 entries,Yes,"SMS, MMS, Email, Push Email, IM",Yes,No,,,,,,,,,,,,,,,
unnecto,Unnecto Drift,https://fdn2.gsmarena.com/vv/bigpic/unnecto-drift.jpg,GSM,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,No,,,,,"2011, June. Released 2011, August",Discontinued,115 x 52 x 11.4 mm (4.53 x 2.05 x 0.45 in),80 g (2.82 oz),,Dual SIM (dual stand-by),TFT,"2.4 inches, 17.8 cm2 (~29.8% screen-to-body ratio)","320 x 240 pixels, 4:3 ratio (~167 ppi density)",MP3/MP4 player Organizer Voice memo,,,,,microSDHC (dedicated slot),128MB,,,Yes,1.3 MP,,,Yes,No,,No,"2.1, EDR",No,,FM radio,microUSB,,Li-Ion 800 mAh battery,,"Black, Yellow, Orange",,,,,,,,,,,,,,,,,,,Up to 120 h,,Up to 5 h,,,Class 12,No,,,500 entries,Yes,"SMS, MMS, Email",Yes,"Yes, MIDP 2.0",,,,,,,,,,,,,,,
unnecto,Unnecto Eco,https://fdn2.gsmarena.com/vv/bigpic/unnecto-eco.jpg,GSM,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,Flashlight,,,,,"2011, June. Released 2011, August",Discontinued,105.8 x 46 x 14.8 mm (4.17 x 1.81 x 0.58 in),80 g (2.82 oz),,Dual SIM (dual stand-by),TFT,"1.77 inches, 9.9 cm2 (~20.3% screen-to-body ratio)",128 x 160 pixels (~116 ppi density),No,,,,,microSD (dedicated slot),64MB,,,Yes,VGA,,,Yes,No,MP3/MP4 player Organizer Voice memo,No,"2.1, EDR",No,,FM radio,Proprietary,,Li-Ion 1100 mAh battery,,"Black/Red, White/Blue, Black/Grey, Blue/Blue, White/Pink",,,,,,,,,,,,,,,,,,,Up to 200 h,,Up to 7 h,,,Class 12,No,,,200 entries,Yes,"SMS, MMS",Yes,No,,,,,,,,,,,,,,,
unnecto,Unnecto Primo 3G,https://fdn2.gsmarena.com/vv/bigpic/unnecto-primo-3g.jpg,GSM / HSPA,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2 (dual-SIM model only),GSM 850 / 900 / 1800 / 1900,HSDPA 850 / 1900,,,HSPA,2013. Released 2013,Discontinued,108 x 46 x 13.2 mm (4.25 x 1.81 x 0.52 in),70 g (2.47 oz),,Single SIM or Dual SIM (dual stand-by),TFT,"1.8 inches, 10.2 cm2 (~20.5% screen-to-body ratio)",128 x 160 pixels (~114 ppi density),Flashlight,,,,,microSDHC (dedicated slot),1GB 256MB RAM,,,Yes,0.8 MP,,,Yes,Yes,Audio/video player Organizer Voice memo,No,Yes,No,,FM radio,Proprietary,,Li-Ion 600 mAh battery,,"Black, Blue, Stone",,,,,,,,,,,,,,,,,,,,,,,,,,,,1000 entries,Yes,"SMS, MMS",Yes,No,,,,,,,,,,,,,,,
unnecto,Unnecto Primo,https://fdn2.gsmarena.com/vv/bigpic/unnecto-primo.jpg,GSM,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2 (dual-SIM model only),GSM 850 / 900 / 1800 / 1900,,,,,2013. Released 2013,Discontinued,108 x 46 x 13.2 mm (4.25 x 1.81 x 0.52 in),70 g (2.47 oz),,Single SIM or Dual SIM (dual stand-by),TFT,"1.8 inches, 10.2 cm2 (~20.5% screen-to-body ratio)",128 x 160 pixels (~114 ppi density),Flashlight,,,,,microSDHC (dedicated slot),32MB 32MB,,,Yes,Yes,,,Yes,Yes,Audio/video player Organizer Voice memo,No,Yes,No,,FM radio,Proprietary,,Li-Ion 600 mAh battery,,"Black Grey, Black Red, White Blue, White Pink, Blue",,,,,,,,,,,,,,,,,,,Up to 150 h,,Up to 5 h,,,Yes,No,,,250 entries,Yes,"SMS, MMS",Yes,No,,,,,,,,,,,,,,,
