Brand,Model Name,Model Image,Technology,2G bands,3G bands,Speed,Announced,Status,Dimensions,Weight,SIM,Type,Size,Resolution,Card slot,Phonebook,Call records,Single,Features,Video,Single_1,Video_1,Loudspeaker,3.5mm jack,WLAN,Bluetooth,GPS,Radio,USB,Sensors,Messaging,Browser,Games,Java,,Type_1,Stand-by,Talk time,Music play,Colors,Price,GPRS,EDGE,_1,Internal,Alert types,_1_1,Protection,Infrared port,SAR EU,OS,CPU,Clock,Alarm,4G bands,Chipset,GPU,Quad,Features_1,Charging,Triple,Models,SAR,128GB 6GB RAM,128GB 8GB RAM,NFC,64GB 6GB RAM,5G bands,32GB 3GB RAM,64GB 4GB RAM,64GB 3GB RAM,Build,Dual,32GB 2GB RAM,Performance,Display,Camera,Loudspeaker_1,Battery life,256GB 12GB RAM,128GB 12GB RAM,RMA161,128GB 4GB RAM,Audio quality,256GB 8GB RAM,16GB 2GB RAM,Keyboard,Languages
pantech,Pantech Crux,https://fdn2.gsmarena.com/vv/bigpic/pantech-crux.jpg,CDMA / EVDO,CDMA 800 / 1900,CDMA2000 1xEV-DO,"EV-DO Rev.0, 153.2 Kbps","2010, October. Released 2010, November",Discontinued,109 x 58 x 13 mm (4.29 x 2.28 x 0.51 in),122 g (4.30 oz),Mini-SIM,"TFT resistive touchscreen, 256K colors","3.0 inches, 25.6 cm2 (~40.5% screen-to-body ratio)","240 x 400 pixels, 5:3 ratio (~155 ppi density)",microSDHC (dedicated slot),"1000, Photocall",Yes,3.15 MP,,Yes,,,Yes,Yes,No,"2.1, A2DP","Yes, with A-GPS, VZ Navigator",No,2.0,,"SMS, MMS, Email","WAP 2.0/xHTML, HTML",Yes,No,,Removable Li-Ion battery,Up to 324 h,Up to 5 h 20 min,,Gray,,,,MP3/WAV player MP4/H.263 player Organizer Voice memo/dial/commands Predictive text input,,,,,,,,,,,,,,,,,,,1.25 W/kg (head)     0.61 W/kg (body),,,,,,,,,,,,,,,,,,,,,,,,,
pantech,Pantech Laser P9050,https://fdn2.gsmarena.com/vv/bigpic/Pantech-Laser.jpg,GSM / HSPA,GSM 850 / 900 / 1800 / 1900,HSDPA 850 / 1900,HSPA 3.6/0.384 Mbps,"2010, October. Released 2010, October",Discontinued,113.8 x 57.9 x 10 mm (4.48 x 2.28 x 0.39 in),115 g (4.06 oz),Mini-SIM,"AMOLED resistive touchscreen, 256K colors","3.1 inches, 27.4 cm2 (~41.5% screen-to-body ratio)","480 x 800 pixels, 5:3 ratio (~301 ppi density)",microSDHC (dedicated slot),"1000 entries, Photocall",Yes,3.15 MP,,Yes,,,"Yes, with stereo speakers",No,No,"2.0, A2DP, EDR","Yes, with A-GPS",,microUSB 2.0,,"SMS, MMS, Email, IM","WAP 2.0/xHTML, HTML",Yes,"Yes, MIDP 2.0",,Removable Li-Ion 1000 mAh battery,Up to 336 h,Up to 5 h,,Gray/Blue,,,,SNS integration MP3/WAV/WMA player MP4/H.263 player Music ID recognition Organizer Voice memo/dial Predictive text input,,,,,,,,,,,,,,,,,,,0.74 W/kg (head)     0.93 W/kg (body),,,,,,,,,,,,,,,,,,,,,,,,QWERTY,
pantech,Pantech P4000,https://fdn2.gsmarena.com/vv/bigpic/pantech-p4000.jpg,GSM,GSM 850 / 900 / 1800 / 1900 - SIM 1,,,"2010, August. Released 2010, Q3",Discontinued,110 x 57 x 12.5 mm (4.33 x 2.24 x 0.49 in),99 g (3.49 oz),Dual SIM (Mini-SIM),"TFT touchscreen,  256K colors","3.0 inches, 25.6 cm2 (~40.9% screen-to-body ratio)","240 x 400 pixels, 5:3 ratio (~155 ppi density)",microSDHC (dedicated slot),"Yes, Photocall",Yes,3.15 MP,,Yes,,,Yes,No,No,"2.0, A2DP",No,"Stereo FM radio, RDS",2.0,,"SMS, MMS, Email",WAP 2.0/xHTML,Yes,"Yes, MIDP 2.0",GSM 850 / 900 / 1800 / 1900 - SIM 2,Removable Li-Po 1000 mAh battery,Up to 450 h,Up to 4 h 30 min,,"Black Glossy/Black SF, Titan/Ivory, Ivory/Red",,Class 10,Class 10,No,30MB,,MP3/eAAC+ player MP4/H.263 player Organizer Voice memo Predictive text input,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pantech,Pantech P1000,https://fdn2.gsmarena.com/vv/bigpic/pantech-p1000.jpg,GSM,GSM 900 / 1800 - SIM 1,,,"2010, August. Released 2010, Q3",Discontinued,97 x 53 x 14.9 mm (3.82 x 2.09 x 0.59 in),75 g (2.65 oz),Dual SIM (Mini-SIM),"TFT,  256K colors","1.8 inches, 10.2 cm2 (~19.8% screen-to-body ratio)",128 x 160 pixels (~114 ppi density),microSDHC (dedicated slot),"Yes, Photocall",Yes,1.3 MP,,No,,,Yes,Yes,No,"2.0, A2DP",No,"Stereo FM radio, RDS",2.0,,"SMS, MMS",WAP 2.0/xHTML,Yes,"Yes, MIDP 2.0",GSM 900 / 1800 - SIM 2,Removable Li-Po 1100 mAh battery,Up to 600 h,Up to 4 h 30 min,,"Black, Silver, Pink, Ivory-Brown",,Class 10,No,No,,,MP3/eAAC+ player MP4/H.263 player Organizer Voice memo Predictive text input,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pantech,Pantech SKY Izar IM-A630K,https://fdn2.gsmarena.com/vv/bigpic/Pantech-A630K.jpg,GSM / HSPA,GSM 850 / 900 / 1800 / 1900,HSDPA 2100,HSPA 7.2/0.384 Mbps,"2010, July. Released 2010, July",Discontinued,114.4 x 55.4 x 13.4 mm (4.50 x 2.18 x 0.53 in),106.2 g (3.74 oz),Mini-SIM,"TFT capacitive touchscreen,  256K colors","3.2 inches, 29.1 cm2 (~46.0% screen-to-body ratio)","480 x 800 pixels, 5:3 ratio (~292 ppi density)",microSDHC (dedicated slot),,,"5 MP, AF",,Yes,,,Yes,Yes,Wi-Fi 802.11 b/g,"2.1, A2DP","Yes, with A-GPS",No,2.0,Accelerometer,,HTML,,,No,Removable Li-Po 1100 mAh battery,Up to 270 h,Up to 4 h 20 min,,"Black, White",,,,DMB TV tuner MP3/eAAC+ player MP4/H.263 player Organizer Voice memo/dial Predictive text input,4GB,,,,,,Android 2.1 (Eclair),600 MHz ARM 11,,,,Qualcomm MSM7227 Snapdragon S1,Adreno 200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pantech,Pantech Jest,https://fdn2.gsmarena.com/vv/bigpic/pantech-jest.jpg,CDMA,CDMA 800 / 1900,,,"2010, June. Released 2010, June",Discontinued,94 x 64 x 15 mm (3.70 x 2.52 x 0.59 in),116 g (4.09 oz),Mini-SIM,"TFT, 256K colors","2.6 inches, 21.8 cm2 (~36.2% screen-to-body ratio)","320 x 320 pixels, 1:1 ratio (~174 ppi density)",microSDHC (dedicated slot),"1000 entries, Photocall",Yes,2 MP,,Yes,,,Yes,No,No,"2.1, A2DP, EDR",No,No,microUSB,,"SMS, MMS, Email, IM",,Yes,No,No,Removable Li-Ion 920 mAh battery,Up to 358 h,Up to 4 h 36 min,,Black,,No,No,2.5 mm audio jack,975MB,,SNS applications MP3 player MP4/H.263 player Organizer Voice memo/dial/commands Predictive text input,,,,,,,,,,,,,,,,0.89 W/kg (head)     0.27 W/kg (body),,,,,,,,,,,,,,,,,,,,,,,,QWERTY,
pantech,Pantech Link,https://fdn2.gsmarena.com/vv/bigpic/pantech-link.jpg,GSM / HSPA,GSM 850 / 900 / 1800 / 1900,HSDPA 850 / 1900,HSPA,"2010, March. Released 2010, April",Discontinued,115.2 x 60.9 x 9.9 mm (4.54 x 2.40 x 0.39 in),91 g (3.21 oz),Mini-SIM,"TFT, 256K colors","2.4 inches, 17.8 cm2 (~25.4% screen-to-body ratio)","320 x 240 pixels, 4:3 ratio (~167 ppi density)",microSDHC (dedicated slot),"1000 entries, Photocall",Yes,1.3 MP,,320p@15fps,,,Yes,No,No,"2.0, A2DP","Yes, with A-GPS",No,2.0,,"SMS, MMS, Email, IM",,Yes,Yes,No,Removable Li-Ion 930 mAh battery,Up to 250 h,Up to 3 h,,Black,,,,MP3/WAV/AAC player MP4/H.263 player Organizer Voice memo Predictive text input,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,QWERTY,
pantech,Pantech Ease,https://fdn2.gsmarena.com/vv/bigpic/pantech-ease.jpg,GSM / HSPA,GSM 850 / 900 / 1800 / 1900,HSDPA 850 / 1900,HSPA 7.2/2 Mbps,"2010, June. Released 2010, June 20",Discontinued,113.8 x 57.9 x 14.2 mm (4.48 x 2.28 x 0.56 in),99.2 g (3.49 oz),Mini-SIM,"TFT touchscreen, 256K colors","3.2 inches, 29.1 cm2 (~44.2% screen-to-body ratio)","240 x 400 pixels, 5:3 ratio (~146 ppi density)",microSDHC (dedicated slot),"Yes, Photocall",Yes,2 MP,,Yes,,,"Yes, with stereo speakers",No,No,"2.0, A2DP","Yes, with A-GPS",No,2.0,,"SMS, MMS, Email, IM","WAP 2.0/xHTML, HTML",Yes,"Yes, MIDP 2.0",No,Removable Li-Ion 1000 mAh battery,Up to 360 h,Up to 5 h,,Black/Gray,About 180 EUR,,,MP3/WAV/WMA player MP4/H.263 player Organizer,50MB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,QWERTY,
pantech,Pantech Pursuit,https://fdn2.gsmarena.com/vv/bigpic/pantech-pursuit.jpg,GSM / HSPA,GSM 850 / 900 / 1800 / 1900,HSDPA 850 / 1900,HSPA 3.6/0.384 Mbps,"2010, May. Released 2010, June",Discontinued,93.2 x 63.8 x 14.7 mm (3.67 x 2.51 x 0.58 in),129.8 g (4.55 oz),Mini-SIM,"TFT resistive touchscreen, 256K colors","2.8 inches, 24.3 cm2 (~40.8% screen-to-body ratio)","240 x 320 pixels, 4:3 ratio (~143 ppi density)",microSDHC (dedicated slot),"Yes, Photocall",Yes,2 MP,,Yes,,,Yes,No,No,"2.0, A2DP, EDR",A-GPS only; AT&T Navigator,No,2.0,,"SMS, MMS, Email, IM","WAP 2.0/xHTML, HTML",Yes,"Yes, MIDP 2.0",No,Removable Li-Ion 930 mAh battery,Up to 360 h,Up to 5 h,,"Blue, Green",,,,MP3/WAV/WMA player MP4/H.263 player Music ID recognition Shake control Organizer Voice memo Predictive text input,50MB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,QWERTY,
pantech,Pantech Impact,https://fdn2.gsmarena.com/vv/bigpic/pantech-impact-ofic.jpg,GSM / HSPA,GSM 850 / 900 / 1800 / 1900,HSDPA 850 / 1900 / 2100,HSPA 3.6/0.384 Mbps,"2009, November. Released 2009, November",Discontinued,106 x 52 x 17.8 mm (4.17 x 2.05 x 0.70 in),125 g (4.41 oz),Mini-SIM,"TFT, 256K colors","2.6 inches, 19.2 cm2 (~34.9% screen-to-body ratio)","400 x 240 pixels, 5:3 ratio (~179 ppi density)",microSDHC (dedicated slot),"1000 entries, Photocall","30 received, dialed and missed calls",2 MP,,320p@15fps,,,Yes,No,No,"2.0, A2DP",A-GPS only; AT&T Navigator,No,microUSB 2.0,,"SMS, MMS, Email, IM",WAP 2.0 / xHTML,Yes,"Yes, MIDP 2.1",Secondary display,Removable Li-Ion 950 mAh battery,Up to 336 h,Up to 5 h,,"Black, Pink",About 170 EUR,,,No,80MB,,MP4/H.264 player MP3/e-AAC+/WAV player Voice dial/memo Predictive text input,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,QWERTY,
pantech,Pantech C790 Reveal,https://fdn2.gsmarena.com/vv/bigpic/pantech-c790-reveal.jpg,GSM / HSPA,GSM 850 / 900 / 1800 / 1900,HSDPA 850 / 1900 / 2100,HSPA 3.6/0.384 Mbps,"2009, October. Released 2009, October",Discontinued,99 x 60 x 14.8 mm (3.90 x 2.36 x 0.58 in),112 g (3.95 oz),Mini-SIM,"TFT, 256K colors","2.2 inches, 2.2, 15.0 cm2 (~25.2% screen-to-body ratio)","320 x 240 pixels, 4:3 ratio (~182 ppi density)",microSDHC (dedicated slot),"1000 entries, Photocall",Yes,1.3 MP,,320p@15fps,,,Yes,No,No,"2.0, A2DP",AT&T A-GPS only,"Stereo FM radio, RDS",2.0,,"SMS, MMS, Email, IM",WAP 2.0/xHTML,Yes,"Yes, MIDP 2.0",No,Removable Li-Ion 950 mAh battery,Up to 244 h (2G) / - (3G),Up to 3 h (2G) / - (3G),,"Red, Blue",About 170 EUR,,,MP4/H.264 player MP3/eAAC+/WMA player Organizer Voice memo/dial Predictive text input,80MB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,QWERTY,
pantech,Pantech Matrix Pro,https://fdn2.gsmarena.com/vv/bigpic/pantech-matrix-pro.jpg,GSM / HSPA,GSM 850 / 900 / 1800 / 1900,HSDPA 850 / 1900 / 2100,HSPA 3.6/0.384 Mbps,"2009, February. Released 2009, February",Discontinued,105.9 x 50.8 x 21.6 mm (4.17 x 2.0 x 0.85 in),122 g (4.30 oz),Mini-SIM,"TFT, 256K colors","2.4 inches, 17.8 cm2 (~33.2% screen-to-body ratio)","240 x 320 pixels, 4:3 ratio (~167 ppi density)",microSDHC (dedicated slot),,,2 MP,,Yes,,,Yes,No,No,"2.0, A2DP","Yes, with A-GPS",No,Proprietary,,,"WAP 2.0/xHTML, HTML",,,Dual slide design,Removable Li-Po 1320 mAh battery,249 h,3 h,,Steel Blue,About 210 EUR,,,No,"128MB RAM, 256MB ROM",,AT&T Navigator MP3/MP4 player Voice memo,,,,Microsoft Windows Mobile 6.1 Standard,528 MHz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,QWERTY,
pantech,Pantech Slate,https://fdn2.gsmarena.com/vv/bigpic/pantech-slate.jpg,GSM,GSM 850 / 900 / 1800 / 1900,,,"2008, October. Released 2008, October",Discontinued,107 x 64 x 10 mm (4.21 x 2.52 x 0.39 in),91 g (3.21 oz),Mini-SIM,"TFT, 256K colors","2.2 inches, 15.2 cm2 (~22.2% screen-to-body ratio)",220 x 176 pixels (~128 ppi density),No,"1000 contacts, Photo call","30 dialed, 30 received, 30 missed calls",1.3 MP,,Yes,,,Yes,No,No,"1.2, A2DP",Yes,No,2.0,,"SMS, MMS, Email","WAP 2.0/xHTML, HTML",Yes,"Yes, MIDP 2.0",Jog Wheel,Removable Li-Ion 950 mAh battery,Up to 240 h,Up to 3 h,,Black,About 100 EUR,Class 10,Class 10,No,20MB,,AT&T Navigator MP3/MP4 player Voice memo Predictive text input,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,QWERTY,
pantech,Pantech Matrix,https://fdn2.gsmarena.com/vv/bigpic/pantech-matrix.jpg,GSM / HSPA,GSM 850 / 900 / 1800 / 1900,HSDPA 850 / 1900,HSPA 3.6/0.384 Mbps,"2008, October. Released 2008, October",Discontinued,102 x 50 x 20 mm (4.02 x 1.97 x 0.79 in),132 g (4.66 oz),Mini-SIM,"TFT, 256K colors",,"240 x 320 pixels, 4:3 ratio",microSD (dedicated slot),"1000 contacts, Photo call","30 dialed, 30 received, 30 missed calls",1.3 MP,,Yes,,,Yes,No,No,"1.2, A2DP",Yes,No,Proprietary,,"SMS, MMS, Email, Instant Messaging","WAP 2.0/xHTML, HTML",Yes,"Yes, MIDP 2.0",Dual slide design,Removable Li-Po battery,,,,"Gray, Blue",About 150 EUR,,,No,,,AT&T Navigator MP3/MP4 player Voice memo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pantech,Pantech Duo,https://fdn2.gsmarena.com/vv/bigpic/pantech_duo.jpg,GSM / HSPA,GSM 850 / 900 / 1800 / 1900,HSDPA 850 / 1900,HSPA,"2007, October. Released 2007, October",Discontinued,102 x 50 x 19.9 mm (4.02 x 1.97 x 0.78 in),110 g (3.88 oz),Mini-SIM,"TFT, 256K colors","2.2 inches, 15.0 cm2 (~29.4% screen-to-body ratio)","240 x 320 pixels, 4:3 ratio (~182 ppi density)",microSD (dedicated slot),,,1.3 MP,,No,,,Yes,Yes,No,"1.2, A2DP",No,No,1.1,,,"WAP 2.0/xHTML, HTML (PocketIE)",,,Dual slide design,Removable Li-Po 1320 mAh battery,Up to 240 h,Up to 3 h,,Black,About 110 EUR,,,No,"64MB RAM, 128MB ROM","Vibration; Downloadable polyphonic, MP3, WMA, WAV ringtones",Pocket Office  Voice memo MP3/AAC/AAC+/WMA/OGG/AMR player WMV/MP4 player File manager,,,,Windows Mobile 6 Standard,Marvell PXA270 416 MHz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,QWERTY,
pantech,Pantech U-4000,https://fdn2.gsmarena.com/vv/bigpic/pantech-u4000.gif,GSM / UMTS,GSM 900 / 1800 / 1900,UMTS 2100,"Yes, 384 kbps","2006, November",Discontinued,95 x 43 x 16.5 mm (3.74 x 1.69 x 0.65 in),92 g (3.25 oz),Mini-SIM,"TFT, 260K colors","1.9 inches, 11.4 cm2 (~27.8% screen-to-body ratio)",176 x 220 pixels (~148 ppi density),microSD (dedicated slot),Yes,"20 dialed, 20 received, 20 missed calls",1.3 MP,,Yes,VGA videocall camera,,Yes,No,No,1.1,No,No,2.0,,"SMS, MMS, Email, Instant Messaging",WAP 2.0/xHTML,No,"Yes, MIDP 2.0",Video telephony  MP3/AAC/AAC+/AAC++ player File manager Photo editing,Removable Li-Ion 820 mAh battery,,,,Silver black,,,,,30MB,"Vibration; Downloadable polyphonic, MP3 ringtones",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pantech,Pantech PG-3300,https://fdn2.gsmarena.com/vv/bigpic/pantech-pg3300.gif,GSM,GSM 900 / 1800 / 1900,,,"2006, Q3",Discontinued,82.5 x 41.5 x 18.5 mm (3.25 x 1.63 x 0.73 in),80 g (2.82 oz),Mini-SIM,"TFT, 256K colors",,"128 x 128 pixels, 1:1 ratio",No,"800 entries, Photo call","20 dialed, 20 received, 20 missed calls",VGA,,Yes,,,No,No,No,No,No,No,Proprietary,,"SMS, EMS, MMS",WAP 2.0/xHTML,Yes,"Yes, MIDP 2.0",Second external 65K colors CSTN display (96 x 96 pixels),Removable Li-Ion 710 mAh battery,Up to 240 h,Up to 4 h,,"Black, Pink",,Class 10,No,No,14MB,"Vibration; Downloadable polyphonic, MP3 ringtones",MP3 player Predictive text input Organizer Voice memo,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pantech,Pantech PU-5000,https://fdn2.gsmarena.com/vv/bigpic/pantech-pu5000.gif,GSM / UMTS,GSM 900 / 1800 / 1900,UMTS 2100,"Yes, 384 kbps","2006, June",Cancelled,95.7 x 45.6 x 21.6 mm (3.77 x 1.80 x 0.85 in),92 g (3.25 oz),Mini-SIM,"TFT, 260K colors","1.9 inches, 11.4 cm2 (~26.0% screen-to-body ratio)",176 x 220 pixels (~148 ppi density),microSD (dedicated slot),Yes,"20 dialed, 20 received, 20 missed calls",1.3 MP,,Yes,VGA videocall camera,,Yes,No,No,Yes,No,No,Proprietary,,"SMS, MMS, Email, Instant Messaging",WAP 2.0,No,"Yes, MIDP 2.0","Audio player MP3, AAC, AAC+, SMF (MIDI) Video MP4, H.263 Player File manager Photo editing Flight mode PC Sync",Removable Li-Ion 720 mAh battery,Up to 340 h,Up to 4 h,,Silver black,,,,,30MB,"Vibration; Downloadable polyphonic, MP3 ringtones",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pantech,Pantech PG-1600,https://fdn2.gsmarena.com/vv/bigpic/pantech-pg1600.gif,GSM,GSM 900 / 1800 / 1900,,,"2006, June",Cancelled,89.8 x 43.5 x 18.6 mm (3.54 x 1.71 x 0.73 in),83.4 g (2.93 oz),Mini-SIM,"STN, 65K colors","1.5 inches, 7.3 cm2 (~18.6% screen-to-body ratio)","128 x 128 pixels, 1:1 ratio (~121 ppi density)",No,Yes,"20 dialed, 20 received, 20 missed calls",VGA,,No,,,Yes,No,No,No,No,"Stereo FM radio, RDS",No,,"SMS, MMS",WAP 2.0,No,"Yes, MIDP 2.0",No,Removable Li-Ion 720 mAh battery,Up to 210 h,Up to 2 h 10 min,,Silver black,,Class 10,No,Video player  Motion JPEG recorder Organizer PC Sync,128MB 32MB RAM,"Vibration; Downloadable polyphonic, MP3 ringtones",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pantech,Pantech PG-1800,https://fdn2.gsmarena.com/vv/bigpic/pantech-pg1800.gif,GSM,GSM 900 / 1800 / 1900,,,"2006, June",Cancelled,95.5 x 46 x 18.5 mm (3.76 x 1.81 x 0.73 in),88 g (3.10 oz),Mini-SIM,"TFT, 260K colors","1.8 inches, 10.0 cm2 (~22.8% screen-to-body ratio)","120 x 160 pixels, 4:3 ratio (~111 ppi density)",microSD (dedicated slot),Yes,"20 dialed, 20 received, 20 missed calls",VGA,,Yes,,,"Yes, with stereo speakers",No,No,1.1,No,No,1.1,,"SMS, MMS, Email, Instant Messaging",WAP 2.0,No,Yes,GSM 850 / 1800 / 1900 - US version,Removable Li-Ion 720 mAh battery,Up to 110 h,Up to 2.5 h,,Silver black,,Class 10,No,"Second external 1.06-inch CSTN display, 65K colors (96 x 96 pixels)",256MB 64MB RAM,"Vibration; Downloadable polyphonic, MP3 ringtones","Audio player MP3, MIDI, i-melody",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pantech,Pantech PG-1300,https://fdn2.gsmarena.com/vv/bigpic/pantech-pg1300.gif,GSM,GSM 900 / 1800 / 1900,,,"2006, June",Cancelled,89.9 x 44 x 18.9 mm (3.54 x 1.73 x 0.74 in),75.2 g (2.65 oz),Mini-SIM,"CSTN, 65K colors",1.5 inches,,No,Yes,"10 dialed, 10 received, 10 missed calls",,,,,,No,No,No,No,No,No,No,,"SMS, MMS",WAP,No,"Yes, MIDP 2.0",No,Removable Li-Ion 720 mAh battery,,,,Black,,Class 10,No,"Document viewer (Word, Excel, PowerPoint, PDF) Voice scheduler Fatness checker PC sync Organizer",128MB 64MB RAM,Vibration; Downloadable polyphonic ringtones,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pantech,Pantech PG-3900,https://fdn2.gsmarena.com/vv/bigpic/pantech-pg3900.gif,GSM,GSM 900 / 1800 / 1900,,,"2006, Q2",Cancelled,90 x 42 x 16.9 mm (3.54 x 1.65 x 0.67 in),92 g (3.25 oz),Mini-SIM,"TFT, 260K colors","1.9 inches, 11.4 cm2 (~30.1% screen-to-body ratio)",176 x 220 pixels (~148 ppi density),microSD (dedicated slot),Yes,"20 dialed, 20 received, 20 missed calls",2 MP,LED flash,Yes,,,Yes,No,No,"2.0, A2DP",No,No,Proprietary,,"SMS, EMS, MMS, Email",WAP 2.0,Yes,"Yes, MIDP 2.0",No,Removable Li-Ion 570 mAh battery,Up to 220 h,Up to 4 h 20 min,,Silver black,,Class 10,No,"MP3/AAC/AAC+/MP4 player Document viewer (Word, Excel, PowerPoint, PDF) Photo editing Pictbridge Flight mode PC sync Voice memo Organizer",64MB,"Vibration; Downloadable polyphonic, MP3 ringtones",,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pantech,Pantech PG-1900,https://fdn2.gsmarena.com/vv/bigpic/pantech-pg1900.gif,GSM,GSM 900 / 1800,,,"2006, May",Cancelled,103 x 43.5 x 13.5 mm (4.06 x 1.71 x 0.53 in),80 g (2.82 oz),Mini-SIM,"STN, 65K colors","1.6 inches, 28 x 28 mm, 8.3 cm2 (~18.4% screen-to-body ratio)","128 x 128 pixels, 1:1 ratio (~113 ppi density)",microSD (dedicated slot),"800 x 8 fields, Photo call","20 dialed, 20 received, 20 missed calls",VGA,,Yes,,,No,No,No,No,No,FM radio,1.1,,"SMS, MMS, Email",WAP 2.0/xHTML,Yes,"Yes, MIDP 2.0",,Removable Li-Ion 720 mAh battery,Up to 160 h,Up to 2 h 30 min,,Silver black,,Class 10,No,No,,"Vibration; Polyphonic(64), MP3 ringtones",MP3 player Predictive text input Organizer Voice memo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pantech,Pantech PG-2800,https://fdn2.gsmarena.com/vv/bigpic/pantech-pg2800.gif,GSM,GSM 900 / 1800 / 1900,,,"2006, May",Discontinued,90 x 45 x 18.5 mm (3.54 x 1.77 x 0.73 in),80 g (2.82 oz),Mini-SIM,"TFT, 256K colors","2.0 inches, 12.6 cm2 (~31.1% screen-to-body ratio)",176 x 220 pixels (~141 ppi density),microSD (dedicated slot),"800 entries, Photo call","20 dialed, 20 received, 20 missed calls",1.3 MP,,Yes,,,No,No,No,1.2,No,No,Proprietary,Fingerprint (front-mounted),"SMS, EMS, MMS, Email",WAP 2.0/xHTML,Yes,"Yes, MIDP 2.0",Second external 65K colors CSTN display (96 x 96 pixels),Removable Li-Ion 800 mAh battery,Up to 210 h,Up to 3 h 30 min,,"Black, Silver",,Class 10,No,No,24MB,"Vibration; Polyphonic(64), MP3 ringtones",Text To Speech MP3 player Predictive text input Organizer Voice memo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pantech,Pantech PG-3600V,https://fdn2.gsmarena.com/vv/bigpic/pantech-pg3600v.gif,GSM,GSM 900 / 1800 / 1900,,,"2006, February",Discontinued,102.3 x 46.6 x 17.9 mm (4.03 x 1.83 x 0.70 in),94.2 g (3.32 oz),Mini-SIM,"TFT, 256K colors",,176 x 220 pixels,microSD (dedicated slot),Yes,"20 dialed, 20 received, 20 missed calls",1.3 MP,,Yes,,,Yes,No,No,"2.0, A2DP",No,No,Proprietary,,"SMS, MMS, Email",WAP 2.0/xHTML,Yes,"Yes, MIDP 2.0",,Removable Li-Ion 800 mAh battery,Up to 180 h,Up to 4 h 30 min,,"Black, Pink",,Class 10,No,No,32MB,"Vibration; Polyphonic(64), MP3 ringtones",MP3 player Touch wheel sensor Organizer Voice memo Photo Editor Video Editor Fatness Checker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pantech,Pantech PG-3600,https://fdn2.gsmarena.com/vv/bigpic/pantech-pg3600.gif,GSM,GSM 900 / 1800 / 1900,,,"2005, Q4",Discontinued,94.9 x 43.2 x 16.8 mm (3.74 x 1.70 x 0.66 in),75 g (2.65 oz),Mini-SIM,"TFT, 256K colors",,176 x 220 pixels,microSD (dedicated slot),"800 entries, Photo call","20 dialed, 20 received, 20 missed calls",1.3 MP,LED flash,Yes,,,No,No,No,2.0,No,No,Proprietary,,"SMS, EMS, MMS, Email",WAP 2.0/xHTML,Yes,"Yes, MIDP 2.0",,Removable Li-Po 800 mAh battery,Up to 230 h,Up to 4 h 30 min,,Black,,Class 10,No,No,22MB,"Vibration; Polyphonic(64), MP3 ringtones",MP3 player Predictive text input Organizer Voice memo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
