Brand,Model Name,Model Image,Technology,2G bands,3G bands,Speed,Announced,Status,Dimensions,Weight,SIM,Type,Size,Resolution,Card slot,Phonebook,Call records,Single,Features,Video,Single_1,Video_1,Loudspeaker,3.5mm jack,WLAN,Bluetooth,GPS,Radio,USB,Sensors,Messaging,Browser,Games,Java,,Type_1,Stand-by,Talk time,Music play,Colors,Price,GPRS,EDGE,_1,Internal,Alert types,_1_1,Protection,Infrared port,SAR EU,OS,CPU,Clock,Alarm,4G bands,Chipset,GPU,Quad,Features_1,Charging,Triple,Models,SAR,128GB 6GB RAM,128GB 8GB RAM,NFC,64GB 6GB RAM,5G bands,32GB 3GB RAM,64GB 4GB RAM,64GB 3GB RAM,Build,Dual,32GB 2GB RAM,Performance,Display,Camera,Loudspeaker_1,Battery life,256GB 12GB RAM,128GB 12GB RAM,RMA161,128GB 4GB RAM,Audio quality,256GB 8GB RAM,16GB 2GB RAM,Keyboard,Languages,8GB 1GB RAM,512GB 12GB RAM,256GB 6GB RAM,Dual_1
nvidia,Nvidia Shield K1,https://fdn2.gsmarena.com/vv/bigpic/nvidia-shield-tablet-k1.jpg,No cellular connectivity,N/A,,,"2015, November. Released 2015, November",Discontinued,221 x 126 x 9.2 mm (8.70 x 4.96 x 0.36 in),356 g (12.56 oz),No,"IPS LCD capacitive touchscreen, 16M colors","8.0 inches, 185.6 cm2 (~66.6% screen-to-body ratio)","1920 x 1200 pixels, 16:10 ratio (~283 ppi density)",microSDXC (dedicated slot),,,"5 MP, AF",HDR,Yes,5 MP,,"Yes, with stereo speakers",Yes,"Wi-Fi 802.11 a/b/g/n, dual-band","4.0, A2DP, LE","Yes, with A-GPS, GLONASS",No,microUSB 2.0,"Accelerometer, gyro, compass",,,,,Stylus,"Li-Ion 5200 mAh, non-removable (19.75 Wh)",,,,Black,About 200 EUR,No,No,Dual bass reflex port,16GB 2GB RAM,,HDMI port,,,,"Android 5.0 (Lollipop), upgradable to 7.0 (Nougat)",Quad-core 2.2 GHz Cortex-A15,,,,Nvidia Tegra K1,ULP GeForce Kepler (192 cores),,HDR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nvidia,Nvidia Shield LTE,https://fdn2.gsmarena.com/vv/bigpic/nvidia-shield.jpg,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 - all versions,HSDPA 850 / 1700 / 1900 / 2100 - North America,"HSPA, LTE","2014, July. Released 2014, September",Discontinued,221 x 126 x 9.2 mm (8.70 x 4.96 x 0.36 in),390 g (13.76 oz),Micro-SIM,"IPS LCD capacitive touchscreen, 16M colors","8.0 inches, 185.6 cm2 (~66.6% screen-to-body ratio)","1920 x 1200 pixels, 16:10 ratio (~283 ppi density)",microSDXC (dedicated slot),,,"5 MP, AF",HDR,Yes,5 MP,,"Yes, with stereo speakers",Yes,"Wi-Fi 802.11 a/b/g/n, dual-band, hotspot","4.0, A2DP, LE","Yes, with A-GPS, GLONASS",No,microUSB 2.0,"Accelerometer, gyro, compass",,,,,HSDPA 850 / 900 / 1900 / 2100,"Li-Ion 5400 mAh, non-removable (19.75 Wh)",,,,Black,About 300 EUR,,,"1, 3, 7, 20",32GB 2GB RAM,,HDMI port,,,,"Android 4.4.2 (KitKat), upgradable to 4.4.4 (KitKat)",Quad-core 2.2 GHz Cortex-A15,,,"2, 4, 5, 7, 17 - North America",Nvidia Tegra K1,ULP GeForce Kepler (192 cores),,HDR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nvidia,Nvidia Shield,https://fdn2.gsmarena.com/vv/bigpic/nvidia-shield.jpg,No cellular connectivity,N/A,,,"2014, July. Released 2014, July",Discontinued,221 x 126 x 9.2 mm (8.70 x 4.96 x 0.36 in),390 g (13.76 oz),No,"IPS LCD capacitive touchscreen, 16M colors","8.0 inches, 185.6 cm2 (~66.6% screen-to-body ratio)","1920 x 1200 pixels, 16:10 ratio (~283 ppi density)",microSDXC (dedicated slot),,,"5 MP, AF",HDR,Yes,5 MP,,"Yes, with stereo speakers",Yes,"Wi-Fi 802.11 a/b/g/n, dual-band","4.0, A2DP, LE",Yes,No,microUSB 2.0,"Accelerometer, gyro, compass",,,,,Stylus,"Li-Ion 5400 mAh, non-removable (19.75 Wh)",,,,Black,About 230 EUR,No,No,Dual bass reflex port,16GB 2GB RAM,,HDMI port,,,,"Android 4.4.2 (KitKat), upgradable to 7.0 (Nougat)",Quad-core 2.2 GHz Cortex-A15,,,,Nvidia Tegra K1,ULP GeForce Kepler (192 cores),,HDR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
