Brand,Model Name,Model Image,Technology,2G bands,3G bands,4G bands,Speed,Announced,Status,Dimensions,Weight,SIM,,Type,Size,Resolution,OS,Chipset,CPU,GPU,Card slot,Internal,Quad,Features,Video,Single,Video_1,Loudspeaker,3.5mm jack,WLAN,Bluetooth,GPS,NFC,Radio,USB,Sensors,Type_1,Colors,_1,Models,Triple,5G bands,_1_1,Features_1,Charging,Price,Dual,Build,Protection,SAR,Performance,Display,Camera,Loudspeaker_1,Battery life,128GB 6GB RAM,128GB 8GB RAM,Phonebook,Call records,Messaging,Games,Java,Single_1,128GB 4GB RAM,64GB 3GB RAM,32GB 3GB RAM,Audio quality,Dual or Triple,64GB 6GB RAM,GPRS,EDGE,Stand-by,SAR EU,64GB 4GB RAM,Talk time,Infrared port,32GB 4GB RAM,Keyboard,Browser,Music play,Alert types,Languages,Clock,Alarm
meizu,Meizu C9,https://fdn2.gsmarena.com/vv/bigpic/meizu-c9.jpg,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,HSDPA 850 / 900 / 1900 / 2100,"1, 2, 3, 5, 8, 40","HSPA 42.2/5.76 Mbps, LTE-A","2018, December","Available. Released 2018, December",146.2 x 71.2 x 9.7 mm (5.76 x 2.80 x 0.38 in),150 g (5.29 oz),"Dual SIM (Nano-SIM, dual stand-by)",,"IGZO IPS LCD capacitive touchscreen, 16M colors","5.45 inches, 76.7 cm2 (~73.6% screen-to-body ratio)","720 x 1440 pixels, 18:9 ratio (~295 ppi density)","Android 8.0 (Oreo), Flyme UI",Unisoc SC9832E,Quad-core 1.3 GHz Cortex-A53,Mali-820MP1,microSDXC (dedicated slot),16GB 2GB RAM,,"LED flash, panorama",1080p@30fps,"13 MP, f/2.2, 1/3.1"", 1.12µm, AF",,Yes,Yes,"Wi-Fi 802.11 b/g/n, hotspot","4.1, A2DP, LE","Yes, with A-GPS, GLONASS",,No,microUSB 2.0,"Accelerometer, proximity, compass","Li-Ion 3000 mAh, removable","Black, Blue",,C9,,,,,,About 90 EUR,,,,,,,,,,,,,,,,,"8 MP, f/2.2, 1/4"", 1.12µm",,,,,,,,,,,,,,,,,,,,,
meizu,Meizu Note 8,https://fdn2.gsmarena.com/vv/bigpic/meizu-note-8-.jpg,GSM / CDMA / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,HSDPA 850 / 900 / 2100 - China,"1, 3, 5, 38, 39, 40, 41 - China","HSPA 42.2/5.76 Mbps, LTE Cat4 150/50 Mbps","2018, October","Available. Released 2018, November",153.6 x 75.5 x 7.9 mm (6.05 x 2.97 x 0.31 in),168 g (5.93 oz),"Dual SIM (Nano-SIM, dual stand-by)",CDMA 800 & TD-SCDMA - China,"IPS LCD capacitive touchscreen, 16M colors","6.0 inches, 92.9 cm2 (~80.1% screen-to-body ratio)","1080 x 2160 pixels, 18:9 ratio (~402 ppi density)","Android 8.0 (Oreo), Flyme 7.3",Qualcomm SDM632 Snapdragon 632 (14 nm),Octa-core (4x1.8 GHz Kryo 250 Gold & 4x1.8 GHz Kryo 250 Silver),Adreno 506,No,64GB 4GB RAM,,"Dual-LED dual-tone flash, panorama",1080p@30fps,"8 MP, f/2.0",,Yes,Yes,"Wi-Fi 802.11 а/b/g/n, dual-band, Wi-Fi Direct, hotspot","4.2, A2DP, LE","Yes, with A-GPS, GLONASS, BDS",,No,microUSB 2.0,"Fingerprint (rear-mounted), accelerometer, gyro, proximity, compass","Li-Ion 3600 mAh, non-removable","Black, Blue, Red, Pink",eMMC 5.1,,,,,,Fast charging 24W mCharge 4,About 200 EUR,"12 MP, f/1.9, 1/2.55"", 1.4µm, Dual Pixel PDAF 5 MP, f/2.4, (depth)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
meizu,Meizu X8,https://fdn2.gsmarena.com/vv/bigpic/meizu-x8.jpg,GSM / CDMA / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,HSDPA 850 / 900 / 2100 - China,"1, 3, 5, 8, 34, 38, 39, 40, 41 - China","HSPA 42.2/5.76 Mbps, LTE-A Cat15 800/150 Mbps","2018, September","Available. Released 2018, October",151.2 x 74.6 x 7.8 mm (5.95 x 2.94 x 0.31 in),160 g (5.64 oz),"Dual SIM (Nano-SIM, dual stand-by)",CDMA 800 & TD-SCDMA - China,"IPS LCD capacitive touchscreen, 16M colors","6.2 inches, 97.6 cm2 (~86.5% screen-to-body ratio)","1080 x 2220 pixels, 18.5:9 ratio (~398 ppi density)","Android 8.0 (Oreo), Flyme UI",Qualcomm SDM710 Snapdragon 710 (10 nm),Octa-core (2x2.2 GHz 360 Gold & 6x1.7 GHz Kryo 360 Silver),Adreno 616,No,"64GB 4GB RAM, 64GB 6GB RAM, 128GB 6GB RAM",,"Dual-LED dual-tone flash, panorama",1080p@30fps,"20 MP, f/2.0, (wide), 1/2.8"", 1.0µm",,Yes,Yes,"Wi-Fi 802.11 b/g/n/ac, dual-band, Wi-Fi Direct, hotspot","5.0, A2DP, LE","Yes, with A-GPS, GLONASS",,No,USB Type-C 2.0,"Fingerprint (rear-mounted), accelerometer, proximity, compass","Li-Ion 3210 mAh, non-removable","Black, Blue, White",,X8,,,,,,About 200 EUR,"12 MP, f/1.9, 1/2.55"", 1.4µm, Dual Pixel PDAF 5 MP",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
meizu,Meizu V8 Pro,https://fdn2.gsmarena.com/vv/bigpic/meizu-v8-pro.jpg,GSM / CDMA / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,HSDPA 850 / 900 / 2100 - China,"1, 3, 5, 8, 34, 38, 39, 40, 41 - China","HSPA 42.2/11.5 Mbps, LTE-A (2CA) Cat6 300/50 Mbps","2018, September","Available. Released 2018, September",147.5 x 72.7 x 8.1 mm (5.81 x 2.86 x 0.32 in),159 g (5.61 oz),"Dual SIM (Nano-SIM, dual stand-by)",CDMA 800 & TD-SCDMA - China,"IPS LCD capacitive touchscreen, 16M colors","5.7 inches, 83.8 cm2 (~78.2% screen-to-body ratio)","720 x 1440 pixels, 18:9 ratio (~282 ppi density)","Android 8.0 (Oreo), Flyme UI",Mediatek MT6762 Helio P22 (12 nm),Octa-core 2.0 GHz Cortex-A53,PowerVR GE8320,microSDXC,64GB 4GB RAM,,"Dual-LED dual-tone flash, panorama",1080p@30fps,"5 MP, f/1.9",,Yes,Yes,"Wi-Fi 802.11 a/b/g/n, dual-band, Wi-Fi Direct, hotspot","5.0, A2DP, LE","Yes, with A-GPS, GLONASS",,No,microUSB 2.0,"Fingerprint (rear-mounted), accelerometer, proximity, compass","Li-Ion 3100 mAh, non-removable","Black, Gold",eMMC 5.1,,,,,,,About 150 EUR,"12 MP, f/2.2, AF 5 MP, f/2.2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
meizu,Meizu V8,https://fdn2.gsmarena.com/vv/bigpic/meizu-v8.jpg,GSM / CDMA / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,HSDPA 850 / 900 / 2100 - China,"1, 3, 5, 7, 8, 38, 39, 40, 41 - China","HSPA 42.2/5.76 Mbps, LTE Cat4 150/50 Mbps","2018, September","Available. Released 2018, September",148 x 73 x 8.4 mm (5.83 x 2.87 x 0.33 in),145 g (5.11 oz),"Dual SIM (Nano-SIM, dual stand-by)",CDMA 800 & TD-SCDMA - China,"IPS LCD capacitive touchscreen, 16M colors","5.7 inches, 83.8 cm2 (~77.6% screen-to-body ratio)","720 x 1440 pixels, 18:9 ratio (~282 ppi density)","Android 8.0 (Oreo), Flyme UI",Mediatek MT6739 (28 nm),Quad-core 1.5 GHz Cortex-A53,PowerVR GE8100,microSDXC,32GB 3GB RAM,,"Dual-LED dual-tone flash, panorama",1080p@30fps,"13 MP, f/2.2, AF",,Yes,Yes,"Wi-Fi 802.11 b/g/n, Wi-Fi Direct, hotspot","4.2, A2DP, LE","Yes, with A-GPS, GLONASS",,No,microUSB 2.0,"Fingerprint (rear-mounted), accelerometer, proximity, compass","Li-Ion 3200 mAh, non-removable","Black, White",eMMC 5.1,,,,,,,About 100 EUR,,,,,,,,,,,,,,,,,"5 MP, f/1.9",,,,,,,,,,,,,,,,,,,,,
meizu,Meizu 16X,https://fdn2.gsmarena.com/vv/bigpic/meizu-m16x-.jpg,GSM / CDMA / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,HSDPA 850 / 900 / 1900 / 2100 - China,"1, 3, 4, 5, 8, 34, 38, 39, 40, 41 - China","HSPA 42.2/5.76 Mbps, LTE-A Cat15 800/150 Mbps","2018, September","Available. Released 2018, September",151 x 73.5 x 7.5 mm (5.94 x 2.89 x 0.30 in),154 g (5.43 oz),"Dual SIM (Nano-SIM, dual stand-by)",CDMA 800 & TD-SCDMA - China,"Super AMOLED capacitive touchscreen, 16M colors","6.0 inches, 92.9 cm2 (~83.7% screen-to-body ratio)","1080 x 2160 pixels, 18:9 ratio (~402 ppi density)","Android 8.0 (Oreo), Flyme UI",Qualcomm SDM710 Snapdragon 710 (10 nm),Octa-core (2x2.2 GHz 360 Gold & 6x1.7 GHz Kryo 360 Silver),Adreno 616,No,"64GB 6GB RAM, 128GB 6GB RAM",,"Six-LED dual-tone flash, Auto-HDR, panorama","4K@30fps, 1080p@30fps (gyro-EIS)","20 MP, f/2.0, (wide), 1/2.8"", 1.0µm",1080p@30fps,"Yes, with stereo speakers",Yes,"Wi-Fi 802.11 а/b/g/n/ac, dual-band, Wi-Fi Direct, hotspot","5.0, A2DP, LE","Yes, with A-GPS, GLONASS, BDS",,No,USB Type-C 2.0,"Fingerprint (under display, optical), accelerometer, gyro, proximity, compass","Li-Ion 3100 mAh, non-removable","Black, White, Gold",,,,,,,,About 300 EUR,"12 MP, f/1.8, 1/2.3"", 1.55µm, dual pixel PDAF, Laser AF, 4-axis OIS 20 MP, f/2.6, 1/2.6"", 1.0µm, AF",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
meizu,Meizu 16,https://fdn2.gsmarena.com/vv/bigpic/meizu-16.jpg,GSM / CDMA / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,HSDPA 850 / 900 / 1700(AWS) / 1900 / 2100 - Global,"1, 2, 3, 4, 5, 7, 8, 20, 40 - Global","HSPA 42.2/5.76 Mbps, LTE-A (4CA) Cat16 1024/150 Mbps","2018, August","Available. Released 2018, August",150.5 x 73.2 x 7.3 mm (5.93 x 2.88 x 0.29 in),152 g (5.36 oz),"Dual SIM (Nano-SIM, dual stand-by)",CDMA 800 & TD-SCDMA - China,"Super AMOLED capacitive touchscreen, 16M colors","6.0 inches, 92.9 cm2 (~84.3% screen-to-body ratio)","1080 x 2160 pixels, 18:9 ratio (~402 ppi density)","Android 8.1 (Oreo), Flyme UI",Qualcomm SDM845 Snapdragon 845 (10 nm),Octa-core (4x2.8 GHz Kryo 385 Gold & 4x1.7 GHz Kryo 385 Silver),Adreno 630,No,"64GB 6GB RAM, 128GB 8GB RAM",,"Six-LED dual-tone flash, Auto-HDR, panorama","4K@30fps, 1080p@30fps (gyro-EIS)","20 MP, f/2.0, (wide), 1/2.8"", 1.0µm",1080p@30fps,"Yes, with stereo speakers",Yes,"Wi-Fi 802.11 а/b/g/n/ac, dual-band, Wi-Fi Direct, hotspot","5.0, A2DP, LE","Yes, with A-GPS, GLONASS, BDS, GALILEO, SBAS, QZSS",,No,USB Type-C 2.0,"Fingerprint (under display, optical), accelerometer, gyro, proximity, compass","Li-Ion 3010 mAh, non-removable","Black, White",HSDPA 850 / 900 / 1900 / 2100 - China,,,,UFS 2.1,,Fast charging 24W mCharge 4,About 410 EUR,"12 MP, f/1.8, 1/2.3"", 1.55µm, dual pixel PDAF, Laser AF, 4-axis OIS 20 MP, f/2.6, 1/2.6"", 1.0µm, Laser AF",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
meizu,Meizu 16 Plus,https://fdn2.gsmarena.com/vv/bigpic/meizu-16-plus.jpg,GSM / CDMA / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,HSDPA 850 / 900 / 1700(AWS) / 1900 / 2100 - Global,"1, 2, 3, 4, 5, 7, 8, 20, 40 - Global","HSPA 42.2/5.76 Mbps, LTE-A (4CA) Cat16 1024/150 Mbps","2018, August","Available. Released 2018, August",160.4 x 78.2 x 7.3 mm (6.31 x 3.08 x 0.29 in),182 g (6.42 oz),"Dual SIM (Nano-SIM, dual stand-by)",CDMA 800 & TD-SCDMA - China,"Super AMOLED capacitive touchscreen, 16M colors","6.5 inches, 107.9 cm2 (~86.0% screen-to-body ratio)","1080 x 2160 pixels, 18:9 ratio (~374 ppi density)","Android 8.0 (Oreo), Flyme UI",Qualcomm SDM845 Snapdragon 845 (10 nm),Octa-core (4x2.8 GHz Kryo 385 Gold & 4x1.7 GHz Kryo 385 Silver),Adreno 630,No,"128GB 6GB RAM, 128GB 8GB RAM, 256GB 8GB RAM",,"Six-LED dual-tone flash, Auto-HDR, panorama","4K@30fps, 1080p@30fps (gyro-EIS)","20 MP, f/2.0, (wide), 1/2.8"", 1.0µm",1080p@30fps,"Yes, with stereo speakers",Yes,"Wi-Fi 802.11 а/b/g/n/ac, dual-band, Wi-Fi Direct, hotspot","5.0, A2DP, LE","Yes, with A-GPS, GLONASS, BDS, GALILEO, SBAS, QZSS",,No,USB Type-C 2.0,"Fingerprint (under display, optical), accelerometer, gyro, proximity, compass","Li-Ion 3570 mAh, non-removable","Black, White",HSDPA 850 / 900 / 1900 / 2100 - China,,,,"1, 3, 4, 5, 8, 34, 38, 39, 40, 41 - China",,Fast charging 24W mCharge 4,About 480 EUR,"12 MP, f/1.8, 1/2.3"", 1.55µm, dual pixel PDAF, Laser AF, 4-axis OIS 20 MP, f/2.6, 1/2.6"", 1.0µm, AF",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
meizu,Meizu M6T,https://fdn2.gsmarena.com/vv/bigpic/meizu-m6t.jpg,GSM / CDMA / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,HSDPA 850 / 900 / 1900 / 2100,"1, 3, 8, 34, 38, 39, 40, 41","HSPA 42.2/5.76 Mbps, LTE Cat4 150/50 Mbps","2018, May","Available. Released 2018, June",152.3 x 73 x 8.4 mm (6.00 x 2.87 x 0.33 in),145 g (5.11 oz),"Hybrid Dual SIM (Nano-SIM, dual stand-by)",CDMA 800 & TD-SCDMA,"IPS LCD capacitive touchscreen, 16M colors","5.7 inches, 83.8 cm2 (~75.4% screen-to-body ratio)","720 x 1440 pixels, 18:9 ratio (~282 ppi density)","Android 7.0 (Nougat), Flyme UI",Mediatek MT6750 (28 nm),Octa-core (4x1.5 GHz Cortex-A53 & 4x1.0 GHz Cortex-A53),Mali-T860MP2,microSDXC (uses shared SIM slot),"32GB 3GB RAM, 32GB 4GB RAM, 64GB 4GB RAM",,"LED flash, panorama",1080p@30fps,"8 MP, f/2.0",,Yes,Yes,"Wi-Fi 802.11 a/b/g/n, dual-band, Wi-Fi Direct, hotspot","4.1, A2DP, LE","Yes, with A-GPS, GLONASS",,FM radio,microUSB 2.0,"Fingerprint (rear-mounted), accelerometer, proximity, compass","Li-Ion 3300 mAh, non-removable","Black, Champagne Gold, Coral Red",eMMC 5.1,M6T,,,,,,About 130 EUR,"13 MP, f/2.2, PDAF 2 MP, f/2.4, (depth)","Glass front, plastic back, plastic frame",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
meizu,Meizu M8c,https://fdn2.gsmarena.com/vv/bigpic/meizu-m8c.jpg,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,HSDPA 850 / 900 / 1900 / 2100,"1, 3, 5, 7, 8, 20, 40","HSPA 42.2/5.76 Mbps, LTE Cat4 150/50 Mbps","2018, May","Available. Released 2018, June",146.4 x 70 x 8.5 mm (5.76 x 2.76 x 0.33 in),140 g (4.94 oz),"Hybrid Dual SIM (Nano-SIM, dual stand-by)",eMMC 5.1,"IPS LCD capacitive touchscreen, 16M colors","5.45 inches, 76.7 cm2 (~74.8% screen-to-body ratio)","720 x 1440 pixels, 18:9 ratio (~295 ppi density)","Android 7.0 (Nougat), Flyme UI",Qualcomm MSM8917 Snapdragon 425 (28 nm),Quad-core 1.4 GHz Cortex-A53,Adreno 308,microSDXC (uses shared SIM slot),"16GB 2GB RAM, 32GB 2GB RAM",,LED flash,1080p@30fps,"13 MP, f/2.2, PDAF",,Yes,Yes,"Wi-Fi 802.11 a/b/g/n, hotspot","4.1, A2DP, LE","Yes, with A-GPS",,FM radio,microUSB 2.0,"Accelerometer, proximity","Li-Ion 3070 mAh, non-removable","Black, Gold, Blue, Red",,,,,,,,About 140 EUR,,,,,,,,,,,,,,,,,"8 MP, f/2.0",,,,,,,,,,,,,,,,,,,,,
meizu,Meizu 15 Plus,https://fdn2.gsmarena.com/vv/bigpic/meizu-15-plus-.jpg,GSM / CDMA / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,HSDPA 850 / 900 / 1900 / 2100,"1, 3, 4, 5, 7, 8, 34, 38, 39, 40, 41","HSPA 42.2/5.76 Mbps, LTE","2018, April","Available. Released 2018, April",153.8 x 78.3 x 7.3 mm (6.06 x 3.08 x 0.29 in),177 g (6.24 oz),"Hybrid Dual SIM (Nano-SIM, dual stand-by)",CDMA 800 & TD-SCDMA,"Super AMOLED capacitive touchscreen, 16M colors","5.95 inches, 97.6 cm2 (~81.0% screen-to-body ratio)","1440 x 2560 pixels, 16:9 ratio (~494 ppi density)","Android 7.1.2 (Nougat), Flyme 7.3",Exynos 8895 (10 nm),Octa-core (4x2.5 GHz Mongoose M2 & 4x1.7 GHz Cortex-A53),Mali-G71 MP20,No,"64GB 6GB RAM, 128GB 6GB RAM",,"Six-LED dual-tone flash, HDR, panorama","4K@30fps, 1080p@30fps (gyro-EIS)","20 MP, f/2.0, (wide), 1/2.8"", 1.0µm",1080p@30fps,"Yes, with stereo speakers",Yes,"Wi-Fi 802.11 b/g/n/ac, dual-band, Wi-Fi Direct, hotspot","4.2, A2DP, LE","Yes, with A-GPS, GLONASS, BDS, GALILEO, SBAS, QZSS",,No,USB Type-C 2.0,"Fingerprint (front-mounted), accelerometer, gyro, proximity, compass, barometer","Li-Ion 3500 mAh, non-removable","Gray, Yakin, Ink","1, 3, 4, 5, 8, 34, 38, 39, 40, 41",,,,UFS 2.1,,Fast charging 24W mCharge 4,About 480 EUR,"12 MP, f/1.8, 1/2.3"", 1.55 µm, dual pixel PDAF, Laser AF, 4-axis OIS 20 MP, 1/2.8"", 1.0 µm, AF, portraits only",,,,GeekBench: 6122 (v4.4),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
meizu,Meizu 15,https://fdn2.gsmarena.com/vv/bigpic/meizu-15.jpg,GSM / CDMA / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,HSDPA 850 / 900 / 1900 / 2100,"1, 3, 4, 5, 7, 8, 34, 38, 39, 40, 41","HSPA 42.2/5.76 Mbps, LTE-A (2CA) Cat6 300/50 Mbps","2018, April","Available. Released 2018, April",143 x 72 x 7.3 mm (5.63 x 2.83 x 0.29 in),152 g (5.36 oz),"Hybrid Dual SIM (Nano-SIM, dual stand-by)",CDMA 800 & TD-SCDMA,"Super AMOLED capacitive touchscreen, 16M colors","5.46 inches, 82.2 cm2 (~79.8% screen-to-body ratio)","1080 x 1920 pixels, 16:9 ratio (~403 ppi density)","Android 7.1.2 (Nougat), Flyme 7.3",Qualcomm SDM660 Snapdragon 660 (14 nm),Octa-core (4x2.2 GHz Kryo 260 Gold & 4x1.8 GHz Kryo 260 Silver),Adreno 512,No,"64GB 4GB RAM, 128GB 4GB RAM",,"Six-LED dual-tone flash, HDR, panorama","4K@30fps, 1080p@30fps","20 MP, f/2.0, (wide), 1/2.8"", 1.0µm",1080p@30fps,"Yes, with stereo speakers",Yes,"Wi-Fi 802.11 b/g/n/ac, dual-band, Wi-Fi Direct, hotspot","4.2, A2DP, LE","Yes, with A-GPS, GLONASS, BDS",,No,USB Type-C 2.0,"Fingerprint (front-mounted), accelerometer, gyro, proximity, compass, barometer","Li-Ion 3000 mAh, non-removable","Ink, Yakin, Indigo, White","1, 3, 4, 5, 8, 34, 38, 39, 40, 41",,,,eMMC 5.1,,Fast charging 24W mCharge 4,About 400 EUR,"12 MP, f/1.8, 1/2.3"", 1.55 µm, dual pixel PDAF, Laser AF, 4-axis OIS 20 MP, 1/2.8"", 1.0 µm, AF, portraits only",,,,AnTuTu: 128680 (v7)GeekBench: 5770 (v4.4)GFXBench: 9.2fps (ES 3.1 onscreen),"Contrast ratio: Infinite (nominal), 4.082 (sunlight)",Photo / Video,Voice 77dB / Noise 74dB / Ring 80dB,Endurance rating 77h,,,,,,,,,,,,Noise -93.2dB / Crosstalk -93.9dB,,,,,,,,,,,,,,,,,
meizu,Meizu 15 Lite,https://fdn2.gsmarena.com/vv/bigpic/meizu-m15.jpg,GSM / CDMA / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,HSDPA 850 / 900 / 1900 / 2100,"1, 3, 5, 8, 34, 38, 39, 40, 41","HSPA 42.2/5.76 Mbps, LTE","2018, April","Available. Released 2018, May",143.6 x 72.4 x 7.5 mm (5.65 x 2.85 x 0.30 in),145 g (5.11 oz),"Hybrid Dual SIM (Nano-SIM, dual stand-by)",CDMA 800 & TD-SCDMA,"LTPS IPS LCD capacitive touchscreen, 16M colors","5.46 inches, 82.2 cm2 (~79.0% screen-to-body ratio)","1080 x 1920 pixels, 16:9 ratio (~403 ppi density)","Android 7.1.2 (Nougat), Flyme 7",Qualcomm MSM8953-Pro Snapdragon 626 (14 nm),Octa-core 2.2 GHz Cortex-A53,Adreno 506,microSDXC (uses shared SIM slot),64GB 4GB RAM,,"Six-LED dual-tone flash, HDR, panorama",1080p@30fps,"12 MP, f/1.9, 1.4 µm, dual pixel PDAF",1080p@30fps,Yes,Yes,"Wi-Fi 802.11 a/b/g/n, Wi-Fi Direct, hotspot","4.2, A2DP, LE","Yes, with A-GPS, GLONASS, BDS",,No,USB Type-C 2.0,"Fingerprint (front-mounted), accelerometer, gyro, proximity, compass","Li-Ion 3000 mAh, non-removable","Black, Gold, Red",eMMC 5.1,15 Lite,,,,,Fast charging 18W,About 240 EUR,,,,,GeekBench: 4464 (v4.4),,,,,,,,,,,,"20 MP, f/2.0, (wide), 1/2.8"", 1.0µm",,,,,,,,,,,,,,,,,,,,,
meizu,Meizu E3,https://fdn2.gsmarena.com/vv/bigpic/meizu-e3.jpg,GSM / CDMA / HSPA / EVDO / LTE,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,HSDPA 850 / 900 / 1900 / 2100,"1, 3, 5, 7, 8, 34, 38, 39, 40, 41","HSPA 42.2/5.76 Mbps, LTE","2018, March","Available. Released 2018, April",156.8 x 75 x 7.6 mm (6.17 x 2.95 x 0.30 in),160 g (5.64 oz),"Hybrid Dual SIM (Nano-SIM, dual stand-by)",CDMA 800 & TD-SCDMA,"IPS LCD capacitive touchscreen, 16M colors","5.99 inches, 92.6 cm2 (~78.7% screen-to-body ratio)","1080 x 2160 pixels, 18:9 ratio (~403 ppi density)","Android 7.1.2 (Nougat), Flyme 7",Qualcomm SDM636 Snapdragon 636 (14 nm),Octa-core (4x1.8 GHz Kryo 260 Gold & 4x1.6 GHz Kryo 260 Silver),Adreno 509,microSDXC (uses shared SIM slot),"64GB 6GB RAM, 128GB 6GB RAM",,"Dual-LED dual tone flash, HDR, panorama",1080p@30fps,"8 MP, f/2.0, 1/3.2"", 1.4µm",1080p@30fps,Yes,Yes,"Wi-Fi 802.11 b/g/n/ac, dual-band, Wi-Fi Direct, hotspot","5.0, A2DP, LE","Yes, with A-GPS, GLONASS, BDS",,No,USB Type-C 2.0,"Fingerprint (side-mounted), accelerometer, gyro, proximity, compass","Li-Ion 3360 mAh, non-removable","Black Stone, Moonlight Silver, Champagne Gold",CDMA2000 1xEV-DO,,,,eMMC 5.1,,"Fast charging 24W, 53% in 30 min (advertised) mCharge 3",About 280 EUR,"12 MP, f/1.9, 1/2.55"", 1.4µm, dual pixel PDAF 20 MP, f/2.6, 1/2.8"", 1.0µm, PDAF","Glass front, aluminum back, aluminum frame",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
meizu,Meizu M6s,https://fdn2.gsmarena.com/vv/bigpic/meizu-m6s.jpg,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,HSDPA 850 / 900 / 1900 / 2100,"1, 3, 5, 7, 8, 20, 40","HSPA 42.2/5.76 Mbps, LTE-A (2CA) Cat6 300/50 Mbps","2018, January","Available. Released 2018, January",152 x 72.5 x 8 mm (5.98 x 2.85 x 0.31 in),160 g (5.64 oz),"Hybrid Dual SIM (Nano-SIM, dual stand-by)",eMMC 5.1,"IPS LCD capacitive touchscreen, 16M colors","5.7 inches, 83.8 cm2 (~76.1% screen-to-body ratio)","720 x 1440 pixels, 18:9 ratio (~282 ppi density)","Android 7.0 (Nougat), Flyme 6.2",Exynos 7872 (14 nm),Hexa-core (4x1.6 GHz Cortex-A53 & 2x2.0 GHz Cortex-A73),Mali-G71 MP1,microSDXC (uses shared SIM slot),"32GB 3GB RAM, 64GB 3GB RAM",,Dual-LED dual-tone flash,1080p@30fps,"16 MP, f/2.0, PDAF",,Yes,Yes,"Wi-Fi 802.11 a/b/g/n, dual-band, Wi-Fi Direct, hotspot","4.2, A2DP, LE","Yes, with A-GPS, GLONASS",,FM radio,microUSB 2.0,"Fingerprint (side-mounted), accelerometer, gyro, proximity, compass","Li-Ion 3000 mAh, non-removable","Black, Silver, Gold, Blue",,M6s,,,,,Fast charging 18W,About 150 EUR,,"Glass front, aluminum back, aluminum frame",,,,,,,,,,,,,,,"8 MP, f/2.0",,,,,,,,,,,,,,,,,,,,,
meizu,Meizu M6,https://fdn2.gsmarena.com/vv/bigpic/meizu-m6--.jpg,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,HSDPA 900 / 1900 / 2100,LTE (unspecified),"HSPA 42.2/5.76 Mbps, LTE","2017, September","Available. Released 2017, September",148.2 x 72.8 x 8.3 mm (5.83 x 2.87 x 0.33 in),143 g (5.04 oz),"Hybrid Dual SIM (Nano-SIM, dual stand-by)",eMMC 5.1,"IPS LCD capacitive touchscreen, 16M colors","5.2 inches, 74.5 cm2 (~69.1% screen-to-body ratio)","720 x 1280 pixels, 16:9 ratio (~282 ppi density)","Android 7 (Nougat), Flyme 7.3",Mediatek MT6750 (28 nm),Octa-core (4x1.5 GHz Cortex-A53 & 4x1.0 GHz Cortex-A53),Mali-T860MP2,microSDXC (uses shared SIM slot),"16GB 2GB RAM, 32GB 3GB RAM",,Dual-LED dual-tone flash,1080p@30fps,"13 MP, f/2.2, PDAF",,Yes,Yes,"Wi-Fi 802.11 a/b/g/n, dual-band, hotspot","4.0, A2DP, LE","Yes, with A-GPS, GLONASS",,No,microUSB 2.0,"Fingerprint (front-mounted), accelerometer, gyro, proximity, compass","Li-Ion 3070 mAh, non-removable","Moonlight Silver, Champagne Gold, Matte Black, Electric Light Blue",,"M6, MZ-MEIZU M6",,,,,Fast charging 24W mCharge,About 130 EUR,,,,,,,,,,,,,,,,,"8 MP, f/2.0",,,,,,,,,,,,,,,,,,,,,
