Brand,Model Name,Model Image,Technology,2G bands,,3G bands,4G bands,5G bands,Speed,Announced,Status,Dimensions,Weight,Build,SIM,Type,Size,Resolution,_1,OS,Chipset,CPU,GPU,Card slot,Internal,Quad,Features,Video,Single,Features_1,Video_1,Loudspeaker,3.5mm jack,_1_1,WLAN,Bluetooth,GPS,NFC,Radio,USB,Sensors,Type_1,Charging,Colors,Models,Price,Protection,Triple,Performance,Display,Camera,Loudspeaker_1,Battery life,128GB 6GB RAM,128GB 8GB RAM,256GB 12GB RAM,128GB 12GB RAM,Dual,Single_1,Audio quality,Dual_1,Triple_1,Stand-by,SAR,Talk time,Music play,Infrared port,GPRS,EDGE,SAR EU,Keyboard,Phonebook,Call records,Messaging,Games,Java,Browser,64GB 6GB RAM,64GB 4GB RAM,256GB 8GB RAM,512GB 8GB RAM,128GB 4GB RAM,32GB 2GB RAM,64GB 3GB RAM,32GB 3GB RAM,512GB 12GB RAM,Five,16GB 2GB RAM,32GB 4GB RAM,Alert types,Languages,Clock,Alarm
t_mobile,T-Mobile Vairy Text II,https://fdn2.gsmarena.com/vv/bigpic/t-mobile-vairy-text-ii.jpg,GSM,GSM 850 / 1800 / 1900,GSM 900 / 1800 / 1900,,,,,2011,Discontinued,118.5 x 59 x 12.2 mm (4.67 x 2.32 x 0.48 in),105 g (3.70 oz),,Mini-SIM,"TFT touchscreen, 256K colors","2.4 inches, 17.8 cm2 (~25.5% screen-to-body ratio)","320 x 240 pixels, 4:3 ratio (~167 ppi density)",No,,,,,microSDHC (dedicated slot),70MB,,,QCIF,2 MP,,,Yes,No,MP3/eAAC+ player MP4/H.264 player Document viewer Organizer Calculator Voice memo Predictive text input,Wi-Fi 802.11 b/g,"2.0, A2DP",No,,"Stereo FM radio, RDS",microUSB 2.0,,Removable Li-Ion 850 mAh battery,,Black,,,,,,,,,,,,,,,,,,,Up to 726 h,,Up 16 h 40 min,,,Class 12,Class 12,1.26 W/kg (head),QWERTY,"Yes, Photocall",Yes,"SMS, MMS, Email",Yes,"Yes, MIDP 2.0",,,,,,,,,,,,,,,,,
t_mobile,T-Mobile Vibe E200,https://fdn2.gsmarena.com/vv/bigpic/T-Mobile-Vibe-E200.jpg,GSM,GSM 900 / 1800,No,,,,,"2010, November. Released 2010, November",Discontinued,109 x 53 x 15 mm (4.29 x 2.09 x 0.59 in),95 g (3.35 oz),,Mini-SIM,"TFT resistive touchscreen, 256K colors","2.8 inches, 22.3 cm2 (~38.6% screen-to-body ratio)","240 x 400 pixels, 5:3 ratio (~167 ppi density)",MP4/H.263 player MP3/AAC+ player Organizer Voice memo Predictive text input,,,,,"microSD (dedicated slot), 2 GB included",,,,Yes,2 MP,,,Yes,No,,No,"2.0, A2DP",No,,FM radio,2.0,,Removable Li-Ion battery,,"Black, Pink",,About 50 EUR,,,,,,,,,,,,,,,,,Up to 390 h,,Up to 6 h 30 min,,,Yes,No,,QWERTY,"Yes, Photocall",Yes,"SMS, MMS, Email",Yes,"Yes, MIDP 2.0","WAP 2.0/xHTML, HTML",,,,,,,,,,,,,,,,
t_mobile,T-Mobile Comet,https://fdn2.gsmarena.com/vv/bigpic/T-Mobile-Comet.jpg,GSM / HSPA,GSM 850 / 900 / 1800 / 1900,No,HSDPA 900 / 1700 / 2100,,,HSPA 7.2/0.384 Mbps,"2010, November. Released 2010, November",Discontinued,104.1 x 55.9 x 12.7 mm (4.10 x 2.20 x 0.5 in),102.1 g (3.60 oz),,Mini-SIM,"TFT capacitive touchscreen, 256K colors","2.8 inches, 24.3 cm2 (~41.7% screen-to-body ratio)","240 x 320 pixels, 4:3 ratio (~143 ppi density)",MP3/WMA/eAAC+ player MP4/H.264 player Organizer Photo viewer/editor Voice memo/dial/commands Predictive text input (Swype),Android 2.2 (Froyo),Qualcomm MSM7225 Snapdragon S1,528 MHz ARM 11,No,"microSDHC (dedicated slot), 2 GB included",,,,CIF,3.15 MP,,,Yes,Yes,,"Wi-Fi 802.11 b/g/n, hotspot","2.0, A2DP","Yes, with A-GPS",,FM radio,microUSB 2.0,Accelerometer,Removable Li-Ion 1200 mAh battery,,Black,,About 150 EUR,,,,,,,,,,,,,,,,,Up to 288 h,,Up to 9 h,,,,,,,,,,,,"HTML, Adobe Flash",,,,,,,,,,,,,,,,
t_mobile,T-Mobile myTouch 4G,https://fdn2.gsmarena.com/vv/bigpic/t-mobile-mytouch-hd.jpg,GSM / HSPA,GSM 850 / 900 / 1800 / 1900,Optical trackpad,HSDPA 900 / 1700 / 2100,,,HSPA 14.4/5.76 Mbps,"2010, October. Released 2010, November",Discontinued,121.9 x 61 x 10.2 mm (4.80 x 2.40 x 0.40 in),153.1 g (5.40 oz),,Mini-SIM,"TFT capacitive touchscreen, 16M colors","3.8 inches, 41.1 cm2 (~55.3% screen-to-body ratio)","480 x 800 pixels, 5:3 ratio (~246 ppi density)",MP4/H.264 player MP3/WAV/eAAC+ player Organizer Document viewer  Voice memo/dial/commands Predictive text input (Swype),"Android 2.2 (Froyo), upgradable to 2.3 (Gingerbread), Sense UI",Qualcomm MSM8255 Snapdragon S2,1.0 GHz Scorpion,Adreno 205,"microSDHC (dedicated slot), 8 GB included",4GB 768MB RAM,,LED flash,720p@30fps,"5 MP, AF",,,Yes,Yes,,"Wi-Fi 802.11 b/g/n, DLNA, hotspot","2.1, A2DP","Yes, with A-GPS",,FM radio,miniUSB 2.0,"Accelerometer, proximity",Removable Li-Ion 1400 mAh battery,,Black,,About 280 EUR,,,,,,,,,,,,,VGA videocall camera,,,,Up to 552 h (2G) / Up to 432 h (3G),,Up to 9 h (2G) / Up to 10 h 20 min (3G),,,,,,,,,,,,"HTML, Adobe Flash",,,,,,,,,,,,,,,,
t_mobile,T-Mobile G2,https://fdn2.gsmarena.com/vv/bigpic/t-mobile-g2.jpg,GSM / HSPA,GSM 850 / 900 / 1800 / 1900,Optical trackpad,HSDPA 1700 / 2100,,,HSPA 14.4/2 Mbps,"2010, September. Released 2010, October",Discontinued,119.4 x 61 x 15.2 mm (4.70 x 2.40 x 0.60 in),184.3 g (6.49 oz),,Mini-SIM,"TFT capacitive touchscreen, 16M colors","3.7 inches, 39.0 cm2 (~53.5% screen-to-body ratio)","480 x 800 pixels, 5:3 ratio (~252 ppi density)",No,Android 2.2 (Froyo),Qualcomm MSM7230,800 MHz Scorpion,Adreno 205,"microSDHC (dedicated slot), 8 GB included",4GB 512MB RAM,,LED flash,720p,"5 MP, AF",,,Yes,Yes,MP4/H.264 player MP3/WAV/eAAC+ player Organizer Document viewer  Voice memo Predictive text input (Swype),"Wi-Fi 802.11 b/g/n, hotspot","2.1, A2DP","Yes, with A-GPS",,Nо,microUSB 2.0,"Accelerometer, proximity, compass",Removable Li-Ion 1300 mAh battery,,"White, Black",,About 420 EUR,Corning Gorilla Glass,,,,,,,,,,,,,,,,Up to 430 h (2G) / Up to 430 h (3G),,Up to 9 h 50 min (2G) / Up to 6 h 40 min (3G),,,,,,QWERTY,,,,,,"HTML, Adobe Flash",,,,,,,,,,,,,,,,
t_mobile,T-Mobile myTouch 3G Slide,https://fdn2.gsmarena.com/vv/bigpic/t-mobile-mytouch-slide-ofic.jpg,GSM / HSPA,GSM 850 / 900 / 1800 / 1900,Optical trackpad,HSDPA 1700 / 2100,,,HSPA 7.2/2 Mbps,"2010, April. Released 2010, June",Discontinued,114 x 58 x 15 mm (4.49 x 2.28 x 0.59 in),167 (5.89 oz),,Mini-SIM,"TFT capacitive touchscreen, 65K colors","3.4 inches, 34.4 cm2 (~52.1% screen-to-body ratio)","320 x 480 pixels, 3:2 ratio (~170 ppi density)",No,"Android 2.1 (Eclair), upgradable to 2.2 (Froyo)",,600 MHz ARM 11,Adreno 130,"microSDHC (dedicated slot), 8 GB included","512MB RAM, 512MB",,LED flash,Yes,"5 MP, AF",,,Yes,Yes,MP4/H.264 player MP3/WAV/eAAC+ player Organizer Document viewer  Voice memo Predictive text input,Wi-Fi 802.11 b/g,"2.1, A2DP, EDR","Yes, with A-GPS",,No,microUSB 2.0,Accelerometer,Removable Li-Ion 1300 mAh battery,,"White, Black, Red",,About 330 EUR,Corning Gorilla Glass,,,,,,,,,,,,,,,,Up to 286 h,0.75 W/kg (head)     0.65 W/kg (body),Up to 6 h 40 min,,,,,,QWERTY,,,,,,HTML,,,,,,,,,,,,,,,,
t_mobile,T-Mobile Garminfone,https://fdn2.gsmarena.com/vv/bigpic/t-mobile-garminfone.jpg,GSM / HSPA,GSM 850 / 900 / 1800 / 1900,No,HSDPA 1700 / 2100,,,HSPA 7.2/0.384 Mbps,"2010, February. Released 2010, June",Discontinued,116 x 62.2 x 12 mm (4.57 x 2.45 x 0.47 in),136 g (4.80 oz),,Mini-SIM,"TFT capacitive touchscreen, 256K colors","3.5 inches, 36.5 cm2 (~50.6% screen-to-body ratio)","320 x 480 pixels, 3:2 ratio (~165 ppi density)",MP3/eAAC+/WAV player MP4/H.264 player Document viewer Photo viewer/editor Organizer Voice memo Predictive text input,Android 2.1 (Eclair),,,,microSDHC (dedicated slot),4GB 256MB RAM,,,480p@24fps,"3.15 MP, AF",,,Yes,No,,Wi-Fi 802.11b/g,"2.0, A2DP, EDR","Yes, with A-GPS, Garmin navigation",,No,2.0,"Accelerometer, proximity, compass",Removable Li-Ion 1150 mAh battery,,Black,,About 340 EUR,,,,,,,,,,,,,,,,,Up to 144 h,,Up to 4 h,,,,,,,,,,,,HTML,,,,,,,,,,,,,,,,
t_mobile,T-Mobile Pulse Mini,https://fdn2.gsmarena.com/vv/bigpic/t-mobile-pulse-mini.jpg,GSM / HSPA,GSM 900 / 1800 / 1900,No,HSDPA 900 / 2100,,,HSPA 3.6/0.384 Mbps,"2010, February. Released 2010, May",Discontinued,106 x 57 x 14 mm (4.17 x 2.24 x 0.55 in),110 g (3.88 oz),,Mini-SIM,"TFT resistive touchscreen, 256K colors","2.8 inches, 24.3 cm2 (~40.2% screen-to-body ratio)","240 x 320 pixels, 4:3 ratio (~143 ppi density)",MP3/WAV/WMA/eAAC+ player MP4/H.264 player Document viewer  Organizer Voice memo Predictive text input,Android 2.1 (Eclair),Qualcomm MSM7227 Snapdragon S1,600 MHz ARM 11,Adreno 200,microSDHC (dedicated slot),300MB,,LED flash,Yes,3.15 MP,,,Yes,Yes,,Wi-Fi 802.11 b/g,"2.0, A2DP","Yes, with A-GPS",,FM radio,2.0,Accelerometer,Removable Li-Ion 1150 mAh battery,,"Black, White",,,,,,,,,,,,,,,,,,,Up to 300 h,,Up to 4 h,,,,,,,,,,,,HTML,,,,,,,,,,,,,,,,
t_mobile,T-Mobile myTouch 3G Fender Edition,https://fdn2.gsmarena.com/vv/bigpic/t-mobile-mytouch-3g-fender.jpg,GSM / HSPA,GSM 850 / 900 / 1800 / 1900,No,HSDPA 900 / 1700 / 2100,,,HSPA 7.2/2 Mbps,"2009, October. Released 2010, January",Discontinued,113 x 56 x 14.7 mm (4.45 x 2.20 x 0.58 in),116 g (4.09 oz),,Mini-SIM,"TFT capacitive touchscreen, 65K colors","3.2 inches, 30.5 cm2 (~48.2% screen-to-body ratio)","320 x 480 pixels, 3:2 ratio (~180 ppi density)",MP3/WAV/eAAC+ player Voice memo/dial/commands Predictive text input,"Android 1.6 (Donut), upgradable to 2.2 (Froyo)",Qualcomm MSM7201A,528 MHz ARM 11,Adreno 130,"microSDHC (dedicated slot), 16 GB included","192MB RAM, 512MB",,,CIF,"3.15 MP, AF",,,Yes,Yes,,"Wi-Fi 802.11 b/g, hotspot (Android 2.2)","2.0, A2DP (headset support only)","Yes, with A-GPS",,No,miniUSB 2.0,"Accelerometer, compass",Removable Li-Ion 1340 mAh battery,,Sunburst,,About 300 EUR,,,,,,,,,,,,,,,,,Up to 408 h,,Up to 7 h,,,,,,,,,,,,HTML,,,,,,,,,,,,,,,,
t_mobile,T-Mobile HD2,https://fdn2.gsmarena.com/vv/bigpic/t-mobile-hd2.jpg,GSM / HSPA,GSM 850 / 900 / 1800 / 1900,No,HSDPA 1700 / 2100,,,HSPA 7.2/2 Mbps,"2010, January. Released 2010, March",Discontinued,122 x 67 x 11 mm (4.80 x 2.64 x 0.43 in),157 g (5.54 oz),,Mini-SIM,"TFT capacitive touchscreen, 65K colors","4.3 inches, 52.6 cm2 (~64.4% screen-to-body ratio)","480 x 800 pixels, 5:3 ratio (~217 ppi density)","MP3/WAV/WMA/eAAC+ player MP4/WMV/H.264 player Pocket Office  HTC Peep, HTC Footprints T-mobile services: MobiTV, BLOCKBUSTER, Barnes & Nobl, Gogo Inflight Internet Transformers & Transformers 2 movies preloaded Voice memo Predictive text input","Microsoft Windows Mobile 6.5 Professional, Sense UI",Qualcomm QSD8250 Snapdragon S1,1.0 GHz Scorpion,Adreno 200,"microSDHC (dedicated slot), 16 GB included","576MB RAM, 1GB ROM",,Dual-LED flash,480p@30fps,"5 MP, AF",,,Yes,Yes,,Wi-Fi 802.11 b/g,"2.1, A2DP","Yes, with A-GPS; NaviPanel",,"Stereo FM radio, RDS",microUSB,"Accelerometer, proximity, compass",Removable Li-Ion 1230 mAh battery,,Black,,About 230 EUR,,,,,,,,,,,,,,,,,Up to 480 h,,Up to 6 h,,,,,,,,,,,,"WAP 2.0/xHTML, HTML",,,,,,,,,,,,,,,,
t_mobile,T-Mobile Tap,https://fdn2.gsmarena.com/vv/bigpic/t-mobile-tap-midnight-blue.jpg,GSM / HSPA,GSM 850 / 900 / 1800 / 1900,No,HSDPA 1700 / 2100,,,HSPA 3.6/0.384 Mbps,"2009, October. Released 2009, November",Discontinued,106.7 x 55.9 x 12.7 mm (4.20 x 2.20 x 0.5 in),104.9 g (3.67 oz),,Mini-SIM,"TFT resistive touchscreen, 256K colors","2.8 inches, 24.3 cm2 (~40.7% screen-to-body ratio)","240 x 320 pixels, 4:3 ratio (~143 ppi density)",MP3/AAC+/WAV player MP4/H.264 player Voice memo Predictive text input,,,,,microSD (dedicated slot),,,,Yes,2 MP,,,Yes,No,,No,"2.0, A2DP","Yes, with A-GPS",,No,miniUSB,,Removable Li-Ion 1150 mAh battery,,"Berry, Midnight Blue",,About 80 EUR,,,,,,,,,,,,,,,,,Up to 240 h,,Up to 5 h,,,,,,,"1000 entries, Photocall","30 received, dialed and missed calls","SMS, MMS, Email, IM",Yes,"Yes, MIDP 2.1",WAP 2.0 / xHTML,,,,,,,,,,,,,,,,
t_mobile,T-Mobile Pulse,https://fdn2.gsmarena.com/vv/bigpic/t-mobile-pulse-new.jpg,GSM / HSPA,GSM 850 / 900 / 1800 / 1900,Trackball,HSDPA 900 / 2100,,,HSPA 7.2/2 Mbps,"2009, August. Released 2009, October",Discontinued,116 x 63 x 13.5 mm (4.57 x 2.48 x 0.53 in),130 g (4.59 oz),,Mini-SIM,"TFT capacitive touchscreen, 65K colors","3.5 inches, 36.5 cm2 (~49.9% screen-to-body ratio)","320 x 480 pixels, 3:2 ratio (~165 ppi density)",2.5 mm audio jack,Android 1.5 (Cupcake),,,,microSDHC (dedicated slot),192MB,,,Yes,"3.15 MP, AF",,,Yes,No,MP3/AAC+/WAV player MP4/H.264 player Voice memo Predictive text input,Wi-Fi 802.11 b/g,"2.0, A2DP","Yes, with A-GPS",,No,Proprietary,Accelerometer,Removable Li-Ion 1500 mAh battery,,Black,,About 250 EUR,,,,,,,,,,,,,VGA,,,,Up to 300 h,,Up to 4 h,,,,,,,,,,,,HTML,,,,,,,,,,,,,,,,
t_mobile,T-Mobile Vairy Text,https://fdn2.gsmarena.com/vv/bigpic/t-mobile-vairy-text.jpg,GSM,GSM 850 / 1800 / 1900,No,,,,,"2009, September. Released 2009, October",Discontinued,111 x 58 x 13.9 mm (4.37 x 2.28 x 0.55 in),103 g (3.63 oz),,Mini-SIM,"TFT, 256K colors","2.4 inches, 17.8 cm2 (~27.7% screen-to-body ratio)","320 x 240 pixels, 4:3 ratio (~167 ppi density)","MP3/eAAC+ player MP4/H.264 player Document viewer (Word, Excel, PPT, PDF) Organizer Calculator Voice memo Predictive text input",,,,,"microSDHC (dedicated slot), 2 GB included",20MB,,,Yes,2 MP,,,Yes,No,,No,"2.0, A2DP",No,,"Stereo FM radio, RDS",Proprietary,,Removable Li-Ion 850 mAh battery,,Black,,,,,,,,,,,,,,,,,,,Up to 450 h,,Up 9 h,,,Yes,Yes,,QWERTY,"800 entries, Photocall",Yes,"SMS, MMS, Email",Yes,"Yes, MIDP 2.0",WAP 2.0/xHTML,,,,,,,,,,,,,,,,
t_mobile,T-Mobile Vairy Touch II,https://fdn2.gsmarena.com/vv/bigpic/t-mobile-vairy-touch-ii.jpg,GSM,GSM 900 / 1800 / 1900,GSM 900 / 1800,,,,,"2010, Feburary. Released 2010, February",Discontinued,102 x 50 x 12.5 mm (4.02 x 1.97 x 0.49 in),83 g (2.93 oz),,Mini-SIM,"TFT resistive touchscreen, 65K colors","2.8 inches, 22.3 cm2 (~43.8% screen-to-body ratio)","240 x 400 pixels, 5:3 ratio (~167 ppi density)",No,,,,,microSDHC (dedicated slot),,,,Yes,2 MP,,,Yes,No,MP3/AAC+/WAV/WMA player Organizer Voice memo Predictive text input,No,"2.0, A2DP",No,,Stereo FM radio,Proprietary,,Removable Li-Ion 800 mAh battery,,Black,,About 70 EUR,,,,,,,,,,,,,,,,,Up to 300 h,,Up to 4 h 50 min,,,Class 10,Class 10,,,"1000 contacts, Photocall","30 dialed, 30 received, 30 missed calls","SMS, MMS",Yes,"Yes, MIDP 2.0",WAP 2.0/xHTML,,,,,,,,,,,,,,,,
t_mobile,T-Mobile G2 Touch,https://fdn2.gsmarena.com/vv/bigpic/t-mobile-g2-touch.jpg,GSM / HSPA,GSM 850 / 900 / 1800 / 1900,Trackball,HSDPA 900 / 2100,,,HSPA 7.2/2 Mbps,"2009, July. Released 2009, July",Discontinued,112 x 56.2 x 14.4 mm (4.41 x 2.21 x 0.57 in),135 g (4.76 oz),,Mini-SIM,"TFT capacitive touchscreen, 65K colors","3.2 inches, 30.5 cm2 (~48.4% screen-to-body ratio)","320 x 480 pixels, 3:2 ratio (~180 ppi density)",No,"Android 1.5 (Cupcake), Sense UI",Qualcomm MSM7200A,528 MHz ARM 11,Adreno 130,microSD (dedicated slot),"288MB RAM, 512MB",,,Yes,"5 MP, AF",,,Yes,Yes,Dedicated search key Scenes quick profile switcher MP3/AAC+/WAV/WMA9 player MP4/H.264/WMV9 player Voice memo Predictive text input,Wi-Fi 802.11 b/g,"2.0, A2DP","Yes, with A-GPS",,No,miniUSB,"Accelerometer, proximity, compass",Removable Li-Ion 1350 mAh battery,,Black,,About 260 EUR,,,,,,,,,,,,,,,,,Up to 440 h (2G) / Up to 750 h (3G),,Up to 8 h (2G) / Up to 7 h (3G),,,,,,,,,,,,HTML,,,,,,,,,,,,,,,,
t_mobile,T-Mobile Dash 3G,https://fdn2.gsmarena.com/vv/bigpic/t-mobile-dash-3g.jpg,GSM / HSPA,GSM 850 / 900 / 1800 / 1900,Trackball,HSDPA 1700 / 2100,,,HSPA 7.2/0.384 Mbps,"2009, March. Released 2009, June",Discontinued,116.5 x 61.5 x 12 mm (4.59 x 2.42 x 0.47 in),120 g (4.23 oz),,Mini-SIM,"TFT, 65K colors","2.4 inches, 17.8 cm2 (~24.9% screen-to-body ratio)","320 x 240 pixels, 4:3 ratio (~167 ppi density)",No,Microsoft Windows Mobile 6.1 Standard,,528 MHz,,microSDHC (dedicated slot),"192MB RAM, 256MB ROM",,,Yes,2 MP,,,Yes,No,MP3/WAV/WMA/eAAC+ player MP4/H.264 player Document viewer  Organizer Calculator Voice memo Predictive text input,Wi-Fi 802.11b/g,"2.0, A2DP","Yes, with A-GPS",,No,Proprietary,,Removable Li-Ion 1500 mAh battery,,Brown,,About 180 EUR,,,,,,,,,,,,,,,,,Up to 380 h (2G) / Up to 480 h (3G),,Up 8 h 30 min (2G) / Up to 5 h (3G),,,,,,QWERTY,,,,,,"WAP 2.0/xHTML, HTML",,,,,,,,,,,,,,,,
t_mobile,T-Mobile myTouch 3G 1.2,https://fdn2.gsmarena.com/vv/bigpic/t-mobile-mytouch-3g.jpg,GSM / HSPA,GSM 850 / 900 / 1800 / 1900,No,HSDPA 900 / 1700 / 2100,,,HSPA 7.2/2 Mbps,2011. Released 2011,Discontinued,113 x 56 x 14.7 mm (4.45 x 2.20 x 0.58 in),116 g (4.09 oz),,Mini-SIM,"TFT capacitive touchscreen, 65K colors","3.2 inches, 30.5 cm2 (~48.2% screen-to-body ratio)","320 x 480 pixels, 3:2 ratio (~180 ppi density)",Voice memo MP3 player Predictive text input,Android 1.5 (Cupcake),Qualcomm MSM7201A,528 MHz ARM 11,Adreno 130,microSD (dedicated slot),"256MB RAM, 512MB",,,CIF,"3.15 MP, AF",,,Yes,Yes,,Wi-Fi 802.11 b/g,"2.0, A2DP (headset support only)",Yes,,No,miniUSB,"Accelerometer, compass",Removable Li-Ion battery,,"White, Black, Red",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HTML,,,,,,,,,,,,,,,,
t_mobile,T-Mobile myTouch 3G,https://fdn2.gsmarena.com/vv/bigpic/t-mobile-mytouch-3g.jpg,GSM / HSPA,GSM 850 / 900 / 1800 / 1900,Trackball,HSDPA 1700 / 2100,,,HSPA 7.2/2 Mbps,"2009, June. Released 2009, April",Discontinued,113 x 56 x 14.7 mm (4.45 x 2.20 x 0.58 in),116 g (4.09 oz),,Mini-SIM,"TFT capacitive touchscreen, 65K colors","3.2 inches, 30.5 cm2 (~48.2% screen-to-body ratio)","320 x 480 pixels, 3:2 ratio (~180 ppi density)",No,Android 1.5 (Cupcake),Qualcomm MSM7201A,528 MHz ARM 11,Adreno 130,"microSDHC (dedicated slot), 4 GB included","192MB RAM, 512MB",,,CIF,"3.15 MP, AF",,,Yes,No,Voice memo MP3 player Predictive text input,Wi-Fi 802.11 b/g,"2.0, A2DP, EDR","Yes, with A-GPS",,No,miniUSB 2.0,"Accelerometer, compass",Removable Li-Ion 1340 mAh battery,,"White, Black, Red",,About 250 EUR,Corning Gorilla Glass,,,,,,,,,,,,,,,,Up to 600 h,1.37 W/kg (head)     1.05 W/kg (body),Up to 6 h,,,,,,,,,,,,HTML,,,,,,,,,,,,,,,,
t_mobile,T-Mobile MDA Vario V,https://fdn2.gsmarena.com/vv/bigpic/t-mobile-mda-vario-v.jpg,GSM / HSPA,GSM 850 / 900 / 1800 / 1900,TouchFLO 3D finger swipe navigation Touch-sensitive zoom bar Handwriting recognition,HSDPA 900 / 2100,,,HSPA 7.2/2 Mbps,"2009, February. Released 2009, June",Discontinued,116 x 59.2 x 17.3 mm (4.57 x 2.33 x 0.68 in),178.5 g (6.28 oz),,Mini-SIM,"TFT resistive touchscreen, 65K colors","3.6 inches, 36.9 cm2 (~53.7% screen-to-body ratio)","480 x 800 pixels, 5:3 ratio (~259 ppi density)",Pocket Office  Voice memo MP3 player TV-out,Microsoft Windows Mobile 6.1 Professional,Qualcomm MSM7200A,528 MHz ARM 11,Adreno 130,microSD (dedicated slot),"288MB RAM, 512MB ROM",,,480p,"3.15 MP, AF",,,Yes,No,,Wi-Fi 802.11 b/g,"2.0, A2DP",Yes,,"Factory locked by default, can be enabled",miniUSB,Accelerometer,Removable Li-Ion 1500 mAh battery,,Black/Grey,,,,,,,,,,,,,,,VGA videocall camera,,,,Up to 500 h (2G) / Up to 750 h (3G),,Up to 8 h 30 min (2G) / Up to 6 h 30 min (3G),,,,,,QWERTY,,,,,,HTML,,,,,,,,,,,,,,,,
t_mobile,T-Mobile MDA Compact V,https://fdn2.gsmarena.com/vv/bigpic/t-mobile-mda-compact-v.jpg,GSM / HSPA,GSM 850 / 900 / 1800 / 1900,TouchFLO 3D finger swipe navigation Touch-sensitive zoom bar Handwriting recognition,HSDPA 900 / 2100,,,HSPA 7.2/2 Mbps,"2009, February. Released 2009, June",Discontinued,107.9 x 53.1 x 13.7 mm (4.25 x 2.09 x 0.54 in),117 g (4.13 oz),,Mini-SIM,"TFT resistive touchscreen, 65K colors","3.2 inches, 29.1 cm2 (~50.9% screen-to-body ratio)","480 x 800 pixels, 5:3 ratio (~292 ppi density)",Pocket Office  Voice memo MP3 player,Microsoft Windows Mobile 6.1 Professional,Qualcomm MSM7200A,528 MHz ARM 11,Adreno 130,microSD (dedicated slot),"288MB RAM, 512MB ROM",,,480p@15fps,"5 MP, AF",,,Yes,No,,Wi-Fi 802.11 b/g,"2.0, A2DP","Yes, with A-GPS",,"Stereo FM radio, RDS",miniUSB,Accelerometer,Removable Li-Ion 1100 mAh battery,,Black,,,,,,,,,,,,,,,VGA videocall camera,,,,Up to 500 h,,Up to 5 h,,,,,,,,,,,,HTML,,,,,,,,,,,,,,,,
t_mobile,T-Mobile Sidekick LX 2009,https://fdn2.gsmarena.com/vv/bigpic/sidekick-lx-2009.jpg,GSM / UMTS,GSM 850 / 900 / 1800 / 1900,Trackball,UMTS 1700 / 2100,,,"Yes, 384 kbps","2009, April",Discontinued,132 x 61 x 16.3 mm (5.20 x 2.40 x 0.64 in),165 g (5.82 oz),,Mini-SIM,"TFT, 65K colors","3.2 inches, 28.2 cm2 (~35.0% screen-to-body ratio)","854 x 480 pixels, 16:9 ratio (~306 ppi density)",Swivel display,,,,,"microSDHC (dedicated slot), 1 GB included",,,LED flash,Yes,"3.15 MP, AF",,,Yes,Yes,"MP3/WMA/WAV audio player MP4/3gp player Voice memo MySpace, Facebook, Twitter, Photobucket, YouTube apps",No,"2.0, A2DP","Yes, with A-GPS",,No,miniUSB,,Removable Li-Ion 1250 mAh battery,,"Orchid, Carbon",,About 220 EUR,,,,,,,,,,,,,,,,,Up to 192 h,0.40 W/kg (head)     0.46 W/kg (body),Up to 5 h 30 min,,,,,,QWERTY,"2000 contacts, Photo call","30 dialed, 30 received, 30 missed calls","SMS, MMS, Email, IM",Yes,"Yes, MIDP 2.0","WAP 2.0/xHTML, HTML",,,,,,,,,,,,,,,,
t_mobile,T-Mobile Shadow 2,https://fdn2.gsmarena.com/vv/bigpic/t-mobile-shadow-2.jpg,GSM,GSM 850 / 900 / 1800 / 1900,No,,,,,"2009, January",Discontinued,104.1 x 53.3 x 15.2 mm (4.10 x 2.10 x 0.60 in),150.3 g (5.29 oz),,Mini-SIM,"TFT, 65K colors",,"240 x 320 pixels, 4:3 ratio",Pocket Office  MP3/AAC player Voice memo/dial Predictive text input,Microsoft Windows Mobile 6.1 Standard,TI OMAP V1030,260 MHz,,microSDHC (dedicated slot),,,,Yes,2 MP,,,Yes,No,,"Wi-Fi 802.11 b/g, UMA",2.0,No,,No,miniUSB,,Removable Li-Ion 1100 mAh battery,,"White Mint, Black Burgundy",,About 150 EUR,,,,,,,,,,,,,,,,,Up to 168 h,,Up to 7 h,,,Class 10,Class 10,,Half-QWERTY,,,,,,"WAP 2.0/xHTML, HTML (PocketIE)",,,,,,,,,,,,,,,,
t_mobile,T-Mobile Vairy Touch,https://fdn2.gsmarena.com/vv/bigpic/t-mobile-vairy-touch.jpg,GSM,GSM 900 / 1800,T-Mobile 3D UI,,,,,"2009, March",Discontinued,93 x 52 x 16 mm (3.66 x 2.05 x 0.63 in),84 g (2.96 oz),,Mini-SIM,"TFT touchscreen, 65K colors","2.4 inches, 17.8 cm2 (~36.9% screen-to-body ratio)","240 x 320 pixels, 4:3 ratio (~167 ppi density)",No,,,,,microSDHC (dedicated slot),,,,Yes,1.3 MP,,,Yes,No,MP3/MP4 player Organizer Voice memo Predictive text input,No,2.0,No,,"Stereo FM radio, RDS",miniUSB 2.0,,Removable Li-Ion battery,,Black,,,,,,,,,,,,,,,,,,,Up to 180 h,,Up to 3 h,,,Class 10,No,,,"1000 contacts, Photocall","30 dialed, 30 received, 30 missed calls","SMS, MMS",Yes,No,WAP 2.0/xHTML,,,,,,,,,,,,,,,,
