Brand,Model Name,Model Image,Technology,2G bands,3G bands,Speed,Announced,Status,Dimensions,Weight,SIM,Type,Size,Resolution,Card slot,Phonebook,Call records,Single,Features,Video,Single_1,Video_1,Loudspeaker,3.5mm jack,WLAN,Bluetooth,GPS,Radio,USB,Sensors,Messaging,Browser,Games,Java,,Type_1,Stand-by,Talk time,Music play,Colors,Price,GPRS,EDGE,_1,Internal,Alert types,_1_1,Protection,Infrared port,SAR EU,OS,CPU,Clock,Alarm,4G bands,Chipset,GPU,Quad,Features_1,Charging,Triple,Models,SAR,128GB 6GB RAM,128GB 8GB RAM,NFC,64GB 6GB RAM,5G bands,32GB 3GB RAM,64GB 4GB RAM,64GB 3GB RAM,Build,Dual,32GB 2GB RAM,Performance,Display,Camera,Loudspeaker_1,Battery life,256GB 12GB RAM,128GB 12GB RAM,RMA161,128GB 4GB RAM,Audio quality,256GB 8GB RAM,16GB 2GB RAM,Keyboard,Languages
posh,Posh Kick X511,https://fdn2.gsmarena.com/vv/bigpic/posh-kick-x511.jpg,GSM / HSPA,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,HSDPA 850 / 1900 - X511A,HSPA 21.1/5.76 Mbps,"2015, May. Released 2015, August",Discontinued,144.5 x 72 x 8.1 mm (5.69 x 2.83 x 0.32 in),160 g (5.64 oz),"Dual SIM (Mini-SIM/ Micro-SIM, dual stand-by)","IPS LCD capacitive touchscreen, 16M colors","5.0 inches, 68.9 cm2 (~66.2% screen-to-body ratio)","540 x 960 pixels, 16:9 ratio (~220 ppi density)",microSDHC,,,"5 MP, AF","LED flash, panorama, HDR",1080p@30fps,VGA,,"Yes, with stereo speakers",Yes,"Wi-Fi 802.11 b/g/n, Wi-Fi Direct, DLNA, hotspot","4.0, A2DP, EDR","Yes, with A-GPS",FM radio,microUSB 2.0,"Accelerometer, proximity",,,,,HSDPA 850 / 2100 - X511B,Li-Po 1600 mAh battery,Up to 400 h (2G) / Up to 240 h (3G),Up to 5 h (2G) / Up to 4 h (3G),,"Black, White, Gold, Blue",,,,,8GB 1GB RAM,,,,,,Android 4.4.2 (KitKat),Quad-core 1.3 GHz Cortex-A7,,,,Mediatek MT6582M (28 nm),Mali-400MP2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
posh,Posh Kick Lite S410,https://fdn2.gsmarena.com/vv/bigpic/posh-kick-lite-s410.jpg,GSM / HSPA,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,HSDPA 850 / 1700(AWS) / 1900 - S410A,HSPA 21.1/5.76 Mbps,"2015, May. Released 2015, August",Discontinued,123.3 x 63.5 x 12.2 mm (4.85 x 2.5 x 0.48 in),119 g (4.20 oz),"Dual SIM (Mini-SIM/ Micro-SIM, dual stand-by)","IPS LCD capacitive touchscreen, 16M colors","4.0 inches, 45.5 cm2 (~58.2% screen-to-body ratio)","480 x 800 pixels, 5:3 ratio (~233 ppi density)",microSDHC,,,2 MP,"LED flash, panorama, HDR",720p@30fps,VGA,,"Yes, with stereo speakers",Yes,"Wi-Fi 802.11 b/g/n, Wi-Fi Direct, DLNA, hotspot","4.0, A2DP, EDR","Yes, with A-GPS",FM radio,microUSB 2.0,Accelerometer,,,,,HSDPA 850 / 1900 / 2100 - X410B,Li-Po 1450 mAh battery,Up to 400 h (2G) / Up to 240 h (3G),Up to 5 h (2G) / Up to 3 h (3G),,"Black, White, Pink, Blue",,,,,4GB 512MB RAM,,,,,,Android 4.4.2 (KitKat),Dual-core 1.0 GHz Cortex-A7,,,,Mediatek MT6572M (28 nm),Mali-400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
posh,Posh Icon S510,https://fdn2.gsmarena.com/vv/bigpic/posh-icon-s510.jpg,GSM / HSPA,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,HSDPA 850 / 1700(AWS) / 1900 - S510A,HSPA 21.1/5.76 Mbps,"2015, May. Released 2015, October",Discontinued,142 x 70.5 x 8.5 mm (5.59 x 2.78 x 0.33 in),115.2 g (4.06 oz),"Dual SIM (Mini-SIM, dual stand-by)","IPS LCD capacitive touchscreen, 16M colors","5.0 inches, 68.9 cm2 (~68.8% screen-to-body ratio)","480 x 854 pixels, 16:9 ratio (~196 ppi density)",microSDHC,,,5 MP,"LED flash, panorama, HDR",1080p@30fps,VGA,,"Yes, with stereo speakers",Yes,"Wi-Fi 802.11 b/g/n, Wi-Fi Direct, DLNA, hotspot","4.0, A2DP, EDR","Yes, with A-GPS",FM radio,microUSB 2.0,Accelerometer,,,,,HSDPA 850 / 1900 / 2100 - X510B,Li-Po 1800 mAh battery,Up to 260 h (2G) / Up to 220 h (3G),Up to 5 h 30 min (2G) / Up to 5 h (3G),,"Gold, White, Black",,,,,4GB 512MB RAM,,,,,,Android 4.4.2 (KitKat),Dual-core 1.0 GHz Cortex-A7,,,,Mediatek MT6572M (28 nm),Mali-400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
posh,Posh Titan Max HD E550,https://fdn2.gsmarena.com/vv/bigpic/posh-e550-.jpg,GSM / HSPA,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,HSDPA 850 / 1700(AWS) / 1900 / 2100 - E550A,HSPA 21.1/5.76 Mbps,"2015, July. Released 2015, July",Discontinued,151 x 78 x 7.9 mm (5.94 x 3.07 x 0.31 in),140 g (4.94 oz),"Dual SIM (Mini-SIM/ Micro-SIM, dual stand-by)","IPS LCD capacitive touchscreen, 16M colors","5.5 inches, 83.4 cm2 (~70.8% screen-to-body ratio)","720 x 1280 pixels, 16:9 ratio (~267 ppi density)",microSDXC,,,"13 MP, AF","Dual-LED flash, panorama, HDR",1080p@30fps,5 MP,,"Yes, with stereo speakers",Yes,"Wi-Fi 802.11 b/g/n, Wi-Fi Direct, DLNA, hotspot","4.0, A2DP, EDR","Yes, with A-GPS",FM radio,microUSB 2.0,"Accelerometer, proximity, compass",,,,,,Li-Po 2400 mAh battery,Up to 400 h (2G) / Up to 240 h (3G),Up to 4 h (2G) / Up to 5 h (3G),,"Black, White, Gold",,,,,8GB 1GB RAM,,,,,,Android 4.4.2 (KitKat),Octa-core 1.4 GHz Cortex-A7,,,,Mediatek MT6592M (28 nm),Mali-450MP4,,LED flash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
posh,Posh Ultra 5.0 LTE L500,https://fdn2.gsmarena.com/vv/bigpic/posh-l500-.jpg,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,HSDPA 850 / 1700(AWS) / 1900 - L500A,"HSPA 21.1/5.76 Mbps, LTЕ","2015, July. Released 2015, July",Discontinued,143 x 73 x 8.4 mm (5.63 x 2.87 x 0.33 in),129 g (4.55 oz),"Dual SIM (Micro-SIM, dual stand-by)","IPS LCD capacitive touchscreen, 16M colors","5.0 inches, 68.9 cm2 (~66.0% screen-to-body ratio)","720 x 1280 pixels, 16:9 ratio (~294 ppi density)",microSDXC,,,"8 MP, AF","LED flash, panorama",720p@30fps,2 MP,,"Yes, with stereo speakers",Yes,"Wi-Fi 802.11 b/g/n, Wi-Fi Direct, DLNA, hotspot","4.0, A2DP, EDR","Yes, with A-GPS",FM radio,microUSB 2.0,"Accelerometer, proximity, compass",,,,,HSDPA 850 / 1900 / 2100 - L500B,Li-Po 2230 mAh battery,Up to 400 h (2G) / Up to 200 h (3G),Up to 4 h (2G) / Up to 4 h (3G),,"Black, White",,,,eMMC 4.5,8GB 1GB RAM,,,,,,Android 4.4.4 (KitKat),Quad-core 1.2 GHz Cortex-A53,,,"2, 4, 7, 17",Qualcomm MSM8916 Snapdragon 410 (28 nm),Adreno 306,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
posh,Posh Micro X S240,https://fdn2.gsmarena.com/vv/bigpic/posh-s240-.jpg,GSM / HSPA,GSM 850 / 900 / 1800 / 1900,HSDPA 850 / 1700(AWS) / 1900 - S240A,HSPA 21.1/5.76 Mbps,"2015, July. Released 2015, July",Discontinued,89.8 x 47.8 x 11.7 mm (3.54 x 1.88 x 0.46 in),52.7 g (1.87 oz),Mini-SIM,"TFT capacitive touchscreen, 256K colors","2.45 inches, 16.4 cm2 (~38.3% screen-to-body ratio)",240 x 432 pixels (~202 ppi density),microSDHC (dedicated slot),,,2 MP,Panorama,720p@30fps,1 MP,,"Yes, with stereo speakers",Yes,"Wi-Fi 802.11 b/g/n, Wi-Fi Direct, DLNA, hotspot","4.0, A2DP, EDR","Yes, with A-GPS",FM radio,microUSB 2.0,Accelerometer,,,,,HSDPA 850 / 1900 / 2100 - S240B,"Li-Po 650 mAh, removable",Up to 200 h (2G) / Up to 180 h (3G),Up to 7 h (2G) / Up to 4 h (3G),,"Black, White, Blue, Pink",,,,,4GB 512MB RAM,,,,,,Android 4.4.2 (KitKat),Dual-core 1.0 GHz Cortex-A7,,,,Mediatek MT6572 (28 nm),Mali-400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
posh,Posh Titan Max HD E600,https://fdn2.gsmarena.com/vv/bigpic/posh-e600.jpg,GSM / HSPA,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,HSDPA 850 / 1700 / 1900 - E600A,HSPA 21.1/5.76 Mbps,"2014, November. Released 2015, April",Discontinued,165.8 x 84 x 8.9 mm (6.53 x 3.31 x 0.35 in),172 g (6.07 oz),"Dual SIM (Mini-SIM/ Micro-SIM, dual stand-by)","IPS LCD capacitive touchscreen, 16M colors","6.0 inches, 99.2 cm2 (~71.3% screen-to-body ratio)","720 x 1280 pixels, 16:9 ratio (~245 ppi density)",microSDXC,,,"13 MP, AF","Dual-LED flash, panorama, HDR",1080p@30fps,"5 MP, AF",,"Yes, with stereo speakers",Yes,"Wi-Fi 802.11 b/g/n, Wi-Fi Direct, DLNA, hotspot","4.0, A2DP, EDR","Yes, with A-GPS",FM radio,microUSB 2.0,"Accelerometer, proximity, compass",,,,,HSDPA 850 / 1900 / 2100 - E600B,Li-Po 3000 mAh battery,Up to 710 h (2G) / Up to 610 h (3G),Up to 24 h (2G) / Up to 12 h (3G),,"Black, White, Gold",,,,,8GB 1GB RAM,,,,,,Android 4.4.2 (KitKat),Octa-core 1.7 GHz Cortex-A7,,,,Mediatek MT6592 (28 nm),Mali-450MP4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
posh,Posh Titan HD E500,https://fdn2.gsmarena.com/vv/bigpic/posh-e500.jpg,GSM / HSPA,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,HSDPA 850 / 1700 / 1900 - E500A,HSPA 21.1/5.76 Mbps,"2014, July. Released 2014, September",Discontinued,141.5 x 70.8 x 8 mm (5.57 x 2.79 x 0.31 in),125 g (4.41 oz),"Dual SIM (Mini-SIM/ Micro-SIM, dual stand-by)","IPS LCD capacitive touchscreen, 16M colors","5.0 inches, 68.9 cm2 (~68.8% screen-to-body ratio)","720 x 1280 pixels, 16:9 ratio (~294 ppi density)",microSDXC,,,"13 MP, AF","LED flash, panorama, HDR",1080p@30fps,5 MP,,"Yes, with stereo speakers",Yes,"Wi-Fi 802.11 b/g/n, Wi-Fi Direct, DLNA, hotspot","4.0, A2DP, EDR","Yes, with A-GPS",FM radio,microUSB 2.0,"Accelerometer, proximity, compass",,,,,HSDPA 850 / 1900 / 2100 - E500B,Li-Po 2100 mAh battery,Up to 600 h (2G) / Up to 520 h (3G),Up to 18 h (2G) / Up to 9 h (3G),,"Black, White, Blue, Pink, Yellow, Orange, Green",,,,,8GB 1GB RAM,,,,,,Android 4.4.2 (KitKat),Octa-core 1.3 GHz Cortex-A7,,,,Mediatek MT6592M (28 nm),Mali-450MP4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
posh,Posh Equal S700,https://fdn2.gsmarena.com/vv/bigpic/posh-s700.jpg,GSM / HSPA,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,HSDPA 850 / 1700 / 1900 - S700A,HSPA 21.1/5.76 Mbps,"2014, August. Released 2014, September",Discontinued,193.9 x 103 x 8.9 mm (7.63 x 4.06 x 0.35 in),244 g (8.61 oz),"Dual SIM (Mini-SIM/ Micro-SIM, dual stand-by)","TFT capacitive touchscreen, 16M colors","7.0 inches, 137.9 cm2 (~69.0% screen-to-body ratio)","600 x 1024 pixels, 16:9 ratio (~170 ppi density)",microSDXC,,,5 MP,"LED flash, panorama, HDR",1080p@30fps,1.3 MP,,Yes,Yes,"Wi-Fi 802.11 b/g/n, Wi-Fi Direct, DLNA, hotspot","4.0, A2DP","Yes, with A-GPS, GLONASS",FM radio,microUSB 2.0,"Accelerometer, compass",,,,,HSDPA 850 / 1900 / 2100 - S700B,"Li-Ion 2600 mAh, non-removable",Up to 300 h (3G),Up to 10 h (3G),,"Black, White",,,,,4GB 512MB RAM,,,,,,Android 4.4.2 (KitKat),Dual-core 1.3 GHz Cortex-A7,,,,Mediatek MT8312 (28 nm),Mali-400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
posh,Posh Equal Lite W700,https://fdn2.gsmarena.com/vv/bigpic/posh-w700.jpg,No cellular connectivity,N/A,,,"2014, September. Released 2014, December",Discontinued,192 x 109 x 9.8 mm (7.56 x 4.29 x 0.39 in),231 g (8.15 oz),No,"TFT capacitive touchscreen, 16M colors","7.0 inches, 137.9 cm2 (~65.9% screen-to-body ratio)","600 x 1024 pixels, 16:9 ratio (~170 ppi density)",microSDHC (dedicated slot),,,5 MP,HDR,1080p@30fps,1.3 MP,,"Yes, with stereo speakers",Yes,"Wi-Fi 802.11 b/g/n, Wi-Fi Direct, DLNA, hotspot","4.0, A2DP, EDR","Yes, with A-GPS",FM radio,microUSB 2.0,Accelerometer,,,,,,"Li-Po 2100 mAh, non-removable",Up to 250 h (3G),,,White,,No,No,,8GB 512MB RAM,,,,,,Android 4.4 (KitKat),Quad-core 1.3 GHz Cortex-A7,,,,Mediatek MT8127 (28 nm),Mali-450MP4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
posh,Posh Memo S580,https://fdn2.gsmarena.com/vv/bigpic/posh-s580.jpg,GSM / HSPA,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,HSDPA 850 / 1900 - S580A,HSPA 21.1/5.76 Mbps,"2014, June. Released 2014, August",Discontinued,165.5 x 90.5 x 9.7 mm (6.52 x 3.56 x 0.38 in),175 g (6.17 oz),"Dual SIM (Mini-SIM, dual stand-by)","TFT capacitive touchscreen, 16M colors","5.88 inches, 98.4 cm2 (~65.7% screen-to-body ratio)","480 x 800 pixels, 5:3 ratio (~159 ppi density)",microSDHC,,,8 MP,"LED flash, panorama, HDR",720p@30fps,1.3 MP,,"Yes, with stereo speakers",Yes,"Wi-Fi 802.11 b/g/n, Wi-Fi Direct, DLNA, hotspot","2.1, EDR","Yes, with A-GPS, GLONASS","Stereo FM radio, RDS",microUSB 2.0,"Accelerometer, proximity",,,,,HSDPA 850 / 2100 - S580B,Li-Ion 2500 mAh battery,Up to 800 h (2G) / Up to 750 h (3G),Up to 24 h (2G) / Up to 14 h (3G),,"Black, White",,,,,4GB 512MB RAM,,,,,,Android 4.4 (KitKat),Dual-core 1.0 GHz Cortex-A7,,,,Mediatek MT6572M (28 nm),Mali-400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
posh,Posh Orion Max X550,https://fdn2.gsmarena.com/vv/bigpic/posh-x550.jpg,GSM / HSPA,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,HSDPA 850 / 1900 - X550A,HSPA 21.1/5.76 Mbps,"2014, July. Released 2014, September",Discontinued,156.3 x 77.4 x 9.6 mm (6.15 x 3.05 x 0.38 in),194 g (6.84 oz),"Dual SIM (Mini-SIM, dual stand-by)","IPS LCD capacitive touchscreen, 16M colors","5.5 inches, 83.4 cm2 (~68.9% screen-to-body ratio)","540 x 960 pixels, 16:9 ratio (~200 ppi density)",microSDHC,,,"8 MP, AF","LED flash, panorama, HDR",720p,1.3 MP,,"Yes, with stereo speakers",Yes,Wi-Fi 802.11 b/g/n,"3.0, EDR","Yes, with A-GPS, GLONASS","Stereo FM radio, RDS",microUSB 2.0,"Accelerometer, proximity",,,,,HSDPA 850 / 2100 - X550B,Li-Ion 2500 mAh battery,Up to 650 h (2G) / Up to 600 h (3G),Up to 23 h (2G) / Up to 13 h (3G),,"Black, White, Blue",,,,,4GB 1GB RAM,,,,,,Android 4.4.2 (KitKat),Quad-core 1.3 GHz Cortex-A7,,,,Mediatek MT6582M (28 nm),Mali-400MP2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
posh,Posh Orion Pro X500,https://fdn2.gsmarena.com/vv/bigpic/posh-x500.jpg,GSM / HSPA,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,HSDPA 850 / 1900 - X500A,HSPA 21.1/5.76 Mbps,"2014, January. Released 2014, April",Discontinued,144 x 73.4 x 9.7 mm (5.67 x 2.89 x 0.38 in),168 g (5.93 oz),"Dual SIM (Mini-SIM, dual stand-by)","IPS LCD capacitive touchscreen, 16M colors","5.0 inches, 68.9 cm2 (~65.2% screen-to-body ratio)","480 x 854 pixels, 16:9 ratio (~196 ppi density)",microSDHC,,,8 MP,"LED flash, panorama, HDR",720p@30fps,"1.3 MP, AF",,"Yes, with stereo speakers",Yes,"Wi-Fi 802.11 b/g/n, Wi-Fi Direct, DLNA, hotspot","4.0, A2DP, EDR","Yes, with A-GPS",FM radio,microUSB 2.0,"Accelerometer, proximity",,,,,HSDPA 850 / 2100 - X500B,Li-Ion 1800 mAh battery,Up to 550 h (2G) / Up to 500 h (3G),Up to 20 h (2G) / Up to 10 h (3G),,"Black, White, Blue, Pink",,,,,4GB 1GB RAM,,,,,,Android 4.4 (KitKat),Quad-core 1.3 GHz Cortex-A7,,,,Mediatek MT6582M (28 nm),Mali-400MP2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
posh,Posh Revel Pro X510,https://fdn2.gsmarena.com/vv/bigpic/posh-x510.jpg,GSM / HSPA,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,HSDPA 850 / 1700 / 1900 - X510A,HSPA 21.1/5.76 Mbps,"2014, September. Released 2015, January",Discontinued,142.5 x 73 x 9.4 mm (5.61 x 2.87 x 0.37 in),155 g (5.47 oz),"Dual SIM (Mini-SIM/ Micro-SIM, dual stand-by)","TFT capacitive touchscreen, 16M colors","5.0 inches, 68.9 cm2 (~66.2% screen-to-body ratio)","480 x 854 pixels, 16:9 ratio (~196 ppi density)",microSDHC,,,"8 MP, AF","LED flash, HDR, panorama",720p@30fps,1.3 MP,,"Yes, with stereo speakers",Yes,Wi-Fi 802.11 b/g/n,"4.0, A2DP, EDR, LE, aptX","Yes, with A-GPS, GLONASS","Stereo FM radio, RDS","microUSB 2.0, USB On-The-Go","Accelerometer, proximity",,,,,HSDPA 850 / 1900 / 2100 - X510B,Li-Po 2100 mAh battery,Up to 800 h (2G) / Up to 680 h (3G),Up to 24 h (2G) / Up to 14 h (3G),,"Black, White, Blue, Pink, Yellow, Silver",,,,,4GB 512MB RAM,,,,,,Android 4.4.2 (KitKat),Quad-core 1.3 GHz Cortex-A7,,,,Mediatek MT6582M (28 nm),Mali-400MP2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
posh,Posh Revel S500,https://fdn2.gsmarena.com/vv/bigpic/posh-s500.jpg,GSM / HSPA,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,HSDPA 850 / 1900 - S500A,HSPA 21.1/5.76 Mbps,"2014, June. Released 2014, August",Discontinued,147 x 73 x 9.6 mm (5.79 x 2.87 x 0.38 in),160 g (5.64 oz),"Dual SIM (Mini-SIM, dual stand-by)","TFT capacitive touchscreen, 16M colors","5.0 inches, 68.9 cm2 (~64.2% screen-to-body ratio)","480 x 854 pixels, 16:9 ratio (~196 ppi density)",microSDHC,,,8 MP,"LED flash, HDR, panorama",720p@30fps,1.3 MP,,"Yes, with stereo speakers",Yes,"Wi-Fi 802.11 b/g/n, Wi-Fi Direct, DLNA, hotspot","2.1, EDR","Yes, with A-GPS, GLONASS","Stereo FM radio, RDS",microUSB 2.0,"Accelerometer, proximity",,,,,HSDPA 850 / 2100 - S500B,Li-Ion 1800 mAh battery,Up to 600 h (2G) / Up to 550 h (3G),Up to 22 h (2G) / Up to 12 h (3G),,"Black, White, Blue, Green",,,,,4GB 512MB RAM,,,,,,Android 4.4.2 (KitKat),Quad-core 1.0 GHz Cortex-A7,,,,Mediatek MT6572M (28 nm),Mali-400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
posh,Posh Orion S450,https://fdn2.gsmarena.com/vv/bigpic/posh-s450.jpg,GSM / HSPA,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,HSDPA 850 / 1900,HSPA 21.1/5.76 Mbps,"2014, January. Released 2014, April",Discontinued,-,150 g (5.29 oz),"Dual SIM (Mini-SIM, dual stand-by)","IPS LCD capacitive touchscreen, 16M colors","4.5 inches, 55.8 cm2","540 x 960 pixels, 16:9 ratio (~245 ppi density)",microSDHC,,,"5 MP, AF","LED flash, HDR, panorama",720p@30fps,VGA,,"Yes, with stereo speakers",Yes,"Wi-Fi 802.11 b/g/n, Wi-Fi Direct, DLNA, hotspot","2.1, EDR","Yes, with A-GPS, GLONASS","Stereo FM radio, RDS",microUSB 2.0,"Accelerometer, proximity",,,,,,Li-Ion 2000 mAh battery,Up to 600 h (2G) / Up to 550 h (3G),Up to 22 h (2G) / Up to 12 h (3G),,"Black, White",,,,,4GB 512MB RAM,,,,,,Android 4.2.2 (Jelly Bean),Dual-core 1.0 GHz Cortex-A7,,,,Mediatek MT6572M (28 nm),Mali-400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
posh,Posh Pegasus 4G S400,https://fdn2.gsmarena.com/vv/bigpic/posh-s400.jpg,GSM / HSPA,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,HSDPA 850 / 1900 - S400A,HSPA 21.1/5.76 Mbps,"2014, May. Released 2014, July",Discontinued,126.8 x 63.5 x 9.9 mm (4.99 x 2.5 x 0.39 in),119 g (4.20 oz),"Dual SIM (Mini-SIM, dual stand-by)","TFT capacitive touchscreen, 16M colors","4.0 inches, 45.5 cm2 (~56.6% screen-to-body ratio)","480 x 800 pixels, 5:3 ratio (~233 ppi density)",microSDHC,,,5 MP,"HDR, panorama",720p@30fps,1.3 MP,,"Yes, with stereo speakers",Yes,"Wi-Fi 802.11 b/g/n, hotspot","2.1, A2DP, EDR",No,FM radio,microUSB 2.0,Accelerometer,,,,,HSDPA 850 / 2100 - S400B,Li-Po 1450 mAh battery,Up to 450 h (2G) / Up to 350 h (3G),Up to 18 h (2G) / Up to 12 h (3G),,"Black, White, Blue, Green",,,,,4GB 512MB RAM,,,,,,Android 4.2.2 (Jelly Bean),Dual-core 1.0 GHz Cortex-A7,,,,Mediatek MT6572M (28 nm),Mali-400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
posh,Posh Orion Mini S350,https://fdn2.gsmarena.com/vv/bigpic/posh-s350.jpg,GSM / HSPA,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,HSDPA 850 / 1900 - S350A,HSPA 21.1/5.76 Mbps,"2014, July. Released 2014, September",Discontinued,118 x 62.2 x 10.5 mm (4.65 x 2.45 x 0.41 in),107 g (3.77 oz),"Dual SIM (Mini-SIM, dual stand-by)","TFT capacitive touchscreen, 16M colors","3.5 inches, 36.5 cm2 (~49.7% screen-to-body ratio)","320 x 480 pixels, 3:2 ratio (~165 ppi density)",microSDHC,,,5 MP,"HDR, panorama",720p@30fps,1.3 MP,,"Yes, with stereo speakers",Yes,"Wi-Fi 802.11 b/g/n, hotspot","2.1, A2DP, EDR",No,FM radio,microUSB 2.0,Accelerometer,,,,,HSDPA 850 / 2100 - S350B,Li-Po 1200 mAh battery,Up to 450 h (2G) / Up to 380 h (3G),Up to 18 h (2G) / Up to 10 h (3G),,"Black, White, Blue, Green",,,,,512MB 256MB RAM,,,,,,Android 4.4.2 (KitKat),Dual-core 1.0 GHz Cortex-A7,,,,Mediatek MT6572M (28 nm),Mali-400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
posh,Posh Pegasus Plus C351,https://fdn2.gsmarena.com/vv/bigpic/posh-c351.jpg,GSM,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,,,"2014, June. Released 2014, August",Discontinued,116 x 61.6 x 11.3 mm (4.57 x 2.43 x 0.44 in),100 g (3.53 oz),"Dual SIM (Mini-SIM/ Micro-SIM, dual stand-by)","TFT capacitive touchscreen, 16M colors","3.5 inches, 36.5 cm2 (~51.0% screen-to-body ratio)","320 x 480 pixels, 3:2 ratio (~165 ppi density)",microSDHC,,,1.3 MP,,480p@30fps,1.3 MP,,"Yes, with stereo speakers",Yes,"Wi-Fi 802.11 b/g/n, hotspot","2.1, EDR",No,FM radio,microUSB 2.0,Accelerometer,,,,,,Li-Ion 1100 mAh battery,Up to 400 h,Up to 16 h,,"Black, White, Blue, Red",,Yes,Yes,,512MB 256MB RAM,,,,,,Android 4.4.2 (KitKat),1.0 GHz Cortex-A7,,,,Spreadtrum SC6815,Mali-400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
posh,Posh Lynx A100,https://fdn2.gsmarena.com/vv/bigpic/posh-a100.jpg,GSM,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2 - A100,,,"2014, February. Released 2014, March",Discontinued,112.5 x 45.5 x 14 mm (4.43 x 1.79 x 0.55 in),75 g (2.65 oz),"Dual SIM (Mini-SIM, dual stand-by)","TFT, 65K colors","1.77 inches, 9.9 cm2 (~19.3% screen-to-body ratio)",128 x 160 pixels (~116 ppi density),microSDHC,Yes,Yes,VGA,,Yes,,,Yes,Yes,No,"2.1, A2DP, EDR",No,FM radio,microUSB 2.0,,"SMS, MMS",,No,No,No,Li-Ion 800 mAh battery,Up to 250 h,Up to 8 h,,"Black, White, Silver, Red, Blue",,Yes,No,MP3/WAV/AAC+ Photo/video viewer,32MB 32MB RAM,,,,,,,360 MHz,,,,Mediatek MT6260,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
