Brand,Model Name,Model Image,Technology,2G bands,,3G bands,4G bands,5G bands,Speed,Announced,Status,Dimensions,Weight,Build,SIM,Type,Size,Resolution,_1,OS,Chipset,CPU,GPU,Card slot,Internal,Quad,Features,Video,Single,Features_1,Video_1,Loudspeaker,3.5mm jack,_1_1,WLAN,Bluetooth,GPS,NFC,Radio,USB,Sensors,Type_1,Charging,Colors,Models,Price,Protection,Triple,Performance,Display,Camera,Loudspeaker_1,Battery life,128GB 6GB RAM,128GB 8GB RAM,256GB 12GB RAM,128GB 12GB RAM,Dual,Single_1,Audio quality,Dual_1,Triple_1,Stand-by,SAR,Talk time,Music play,Infrared port,GPRS,EDGE,SAR EU,Keyboard,Phonebook,Call records,Messaging,Games,Java,Browser,64GB 6GB RAM,64GB 4GB RAM,256GB 8GB RAM,512GB 8GB RAM,128GB 4GB RAM,32GB 2GB RAM,64GB 3GB RAM,32GB 3GB RAM,512GB 12GB RAM,Five,16GB 2GB RAM,32GB 4GB RAM,Alert types,Languages,Clock,Alarm
tcl,TCL 10 TabMax,https://fdn2.gsmarena.com/vv/bigpic/tcl-tabmax10--.jpg,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900,Stylus support,HSDPA 850 / 900 / 1900 / 2100,"1, 3, 7, 8, 20",,"HSPA 42.2/5.76 Mbps, LTE-A","2020, September 03","Coming soon. Exp. release 2020, Q4",247.8 x 157.6 x 7.7 mm (9.76 x 6.20 x 0.30 in),-,,Nano-SIM,"IPS LCD capacitive touchscreen, 16M colors","10.4 inches, 307.9 cm2 (~78.8% screen-to-body ratio)","1200 x 2000 pixels, 5:3 ratio (~224 ppi density)",,"Android 10, TCL UI",,Octa-core (4x2.0 GHz Cortex-A73 & 4x2.0 GHz Cortex-A53),Mali-G72 MP3,microSDXC (dedicated slot),64GB 4GB RAM,,LED flash,1080p@30fps,13 MP,,1080p@30fps,"Yes, with stereo speakers",Yes,,"Wi-Fi 802.11 a/b/g/n/ac, dual-band, Wi-Fi Direct, hotspot","5.0, A2DP, LE","Yes, with A-GPS",,No,"2.0, Type-C 1.0 reversible connector",Accelerometer,"Li-Po 8000 mAh, non-removable",,Blue,,About 250 EUR,,,,,,,,,,,,,8 MP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tcl,TCL 10 SE,https://fdn2.gsmarena.com/vv/bigpic/tcl-10-se.jpg,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2 (Dual SIM model only),HSDPA 800 / 850 / 900 / 2100,HSDPA 850 / 900 / 1700(AWS) / 1900 / 2100,"1, 2, 3, 5, 7, 8, 20, 28, 38, 40, 41",,"HSPA 42.2/5.76 Mbps, LTE-A (2CA) Cat13 400/75 Mbps","2020, July 09","Available. Released 2020, July 21",164.9 x 74.7 x 8.4 mm (6.49 x 2.94 x 0.33 in),166 g (5.86 oz),,"Single SIM (Nano-SIM) or Hybrid Dual SIM (Nano-SIM, dual stand-by)","LCD capacitive touchscreen, 16M colors","6.52 inches, 102.6 cm2 (~83.3% screen-to-body ratio)","720 x 1600 pixels, 20:9 ratio (~269 ppi density)",,"Android 10, TCL UI",Mediatek MT6762 Helio P22 (12 nm),Octa-core 2.0 GHz Cortex-A53,PowerVR GE8320,microSDXC (uses shared SIM slot),128GB 4GB RAM,,"Dual-LED flash, HDR, panorama",1080p@30fps,"8 MP, f/2.0, 26mm (wide), 1/4.0"", 1.12µm or 13 MP, f/2.2, 26mm (wide), 1/3.1"", 1.12µm",,1080p@30fps,Yes,Yes,,"Wi-Fi 802.11 a/b/g/n/ac, dual-band, Wi-Fi Direct, hotspot","5.0, A2DP, LE, aptX","Yes, with A-GPS, GLONASS, GALILEO, BDS",Yes,FM radio,"2.0, Type-C 1.0 reversible connector, USB On-The-Go","Fingerprint (rear-mounted), accelerometer, gyro, proximity, compass","Li-Po 4000 mAh, non-removable",Fast charging 15W,"Black, Violet",,,,"48 MP, f/1.8, 26mm (wide), 1/2.0"", 0.8µm, PDAF 5 MP, f/2.2, 115˚ (ultrawide), 1.12µm 2 MP, f/2.4, (depth)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tcl,TCL 10 Plus,https://fdn2.gsmarena.com/vv/bigpic/tcl-10-plus.jpg,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2 (Dual SIM model only),HSDPA 800 / 850 / 900 / 2100,HSDPA 850 / 900 / 1700(AWS) / 1900 / 2100,"1, 2, 3, 5, 7, 8, 20, 28, 38, 40, 41",,"HSPA 42.2/5.76 Mbps, LTE-A (2CA) Cat13 400/75 Mbps","2020, July 09","Available. Released 2020, August",158.9 x 72.9 x 8.9 mm (6.26 x 2.87 x 0.35 in),172 g (6.07 oz),,"Single SIM (Nano-SIM) or Hybrid Dual SIM (Nano-SIM, dual stand-by)","AMOLED capacitive touchscreen, 16M colors","6.47 inches, 102.8 cm2 (~88.7% screen-to-body ratio)","1080 x 2340 pixels, 19.5:9 ratio (~398 ppi density)",HDR,"Android 10, TCL UI",Qualcomm SM6125 Snapdragon 665 (11 nm),Octa-core (4x2.0 GHz Kryo 260 Gold & 4x1.8 GHz Kryo 260 Silver),Adreno 610,microSDXC (uses shared SIM slot),"64GB 6GB RAM, 128GB 6GB RAM, 256GB 8GB RAM","48 MP, f/1.8, 26mm (wide), 0.8µm, PDAF 8 MP, f/2.2, 118˚ (ultrawide), 1.12µm 2 MP, f/2.4, (macro) 2 MP, f/2.4, (depth)","Dual-LED flash, HDR, panorama","4K@30fps, 1080p@30/120fps","16 MP, f/2.2, 26mm (wide), 1/3.1"", 1.0µm",,1080p@30fps,Yes,Yes,,"Wi-Fi 802.11 a/b/g/n/ac, dual-band, Wi-Fi Direct, hotspot","5.0, A2DP, LE, aptX","Yes, with A-GPS, GLONASS, GALILEO, BDS",Yes,FM radio,"2.0, Type-C 1.0 reversible connector, USB On-The-Go","Fingerprint (under display, optical), accelerometer, gyro, proximity, compass","Li-Po 4500 mAh, non-removable",Quick Charge 3,"Blue, Violet",,About 300 EUR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tcl,TCL 10 5G,https://fdn2.gsmarena.com/vv/bigpic/tcl-10-5g-r.jpg,GSM / HSPA / LTE / 5G,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2 (Dual SIM model only),HSDPA 800 / 850 / 900 / 2100 - T790H,HSDPA 850 / 900 / 1700(AWS) / 1900 / 2100 - T790Y,"1, 3, 5, 7, 8, 20, 28, 32, 38, 40, 41 - T790Y","1, 3, 8, 28, 77, 78 SA/NSA - T790Y","HSPA 42.2/5.76 Mbps, LTE-A (5CA) Cat16 1000/150 Mbps, 5G 2.3 Gbps DL","2020, April 06","Available. Released 2020, July 27",163.7 x 76.6 x 9 mm (6.44 x 3.02 x 0.35 in),210 g (7.41 oz),"Glass front, glass back, aluminum frame","Single SIM (Nano-SIM) or Hybrid Dual SIM (Nano-SIM, dual stand-by)","IPS LCD capacitive touchscreen, 16M colors","6.53 inches, 104.7 cm2 (~83.5% screen-to-body ratio)","1080 x 2340 pixels, 19.5:9 ratio (~395 ppi density)","1, 3, 8, 18, 19, 26, 28, 41, 42 - T790H","Android 10, TCL UI",Qualcomm SDM765 Snapdragon 765G (7 nm),Octa-core (1x2.4 GHz Kryo 475 Prime & 1x2.2 GHz Kryo 475 Gold & 6x1.8 GHz Kryo 475 Silver),Adreno 620,microSDXC (uses shared SIM slot),128GB 6GB RAM,"64 MP, f/1.9, 26mm (wide), 1/1.72"", 0.8µm, PDAF 8 MP, f/2.2, 13mm (ultrawide), 1/4.0"", 1.12µm 5 MP, f/2.2, (macro) 2 MP, f/2.4, (depth)","Dual-LED flash, HDR, panorama","4K@30fps, 1080p@30/60/120fps, gyro-EIS","16 MP, f/2.2, 26mm (wide), 1/3.06"", 1.0µm",,1080p@30fps,Yes,Yes,UFS 2.1,"Wi-Fi 802.11 a/b/g/n/ac, dual-band, Wi-Fi Direct, hotspot","5.0, A2DP, LE","Yes, with dual-band A-GPS, GLONASS, BDS, GALILEO, QSS",Yes,FM radio,"2.0, Type-C 1.0 reversible connector, USB On-The-Go","Fingerprint (rear-mounted), accelerometer, gyro, proximity, compass","Li-Po 4500 mAh, non-removable",Fast charging 18W Quick Charge 3.0,"Chrome Blue, Mercury Gray","T790Y, T790H",£ 399.00,,,,,,,,£ 399.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tcl,TCL 10 Pro,https://fdn2.gsmarena.com/vv/bigpic/tcl-10-pro.jpg,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2 (Dual SIM model only),HSDPA 850 / 900 / 1900 / 2100 - T799H,HSDPA 850 / 900 / 1700(AWS) / 1900 / 2100 - T799B,"1, 2, 3, 4, 5, 7, 8, 12, 13, 17, 25, 26, 28, 38, 40, 41, 66 - T799B",,"HSPA 42.2/5.76 Mbps, LTE-A (2CA) Cat13 400/75 Mbps","2020, April 06","Available. Released 2020, May 19",158.5 x 72.4 x 9.2 mm (6.24 x 2.85 x 0.36 in),177 g (6.24 oz),"Glass front, glass back, aluminum frame","Single SIM (Nano-SIM) or Hybrid Dual SIM (Nano-SIM, dual stand-by)","AMOLED capacitive touchscreen, 16M colors","6.47 inches, 102.8 cm2 (~89.5% screen-to-body ratio)","1080 x 2340 pixels, 19.5:9 ratio (~398 ppi density)","1, 3, 5, 7, 8, 20, 28, 38, 40, 41 - T799H","Android 10, planned upgrade to Android 11, TCL UI",Qualcomm SDM675 Snapdragon 675 (11 nm),Octa-core (2x2.0 GHz Kryo 460 Gold & 6x1.7 GHz Kryo 460 Silver),Adreno 612,microSDXC (uses shared SIM slot),128GB 6GB RAM,"64 MP, f/1.8, 26mm (wide), 1/1.72"", 0.8µm, PDAF 16 MP, f/2.4, 13mm (ultrawide), 1/3.1"", 1.0µm 5 MP, f/2.2, (macro) 2 MP, f/2.4, (depth)","Dual-LED flash, HDR, panorama","4K@30fps, 1080p@30/60/120fps, 720p@960fps, gyro-EIS","24 MP, f/2.0, 26mm (wide), 1/2.8"", 0.9µm",,1080p@30fps,Yes,Yes,UFS 2.1,"Wi-Fi 802.11 a/b/g/n/ac, dual-band, Wi-Fi Direct, hotspot","5.0, A2DP, LE, aptX HD","Yes, with A-GPS, GLONASS, GALILEO",Yes,FM radio (market/region dependent),"2.0, Type-C 1.0 reversible connector, USB On-The-Go","Fingerprint (under display, optical), accelerometer, gyro, proximity, compass","Li-Po 4500 mAh, non-removable","Fast charging 18W, 50% in 35 min Quick Charge 3.0","Gray, Green","T799B, T799H",€ 439.74 / $ 449.99 / £ 329.95,,,,,,,,€ 439.74,,,,,,,,,,,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,
tcl,TCL 10L,https://fdn2.gsmarena.com/vv/bigpic/tcl-10l.jpg,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2 (Dual SIM model only),HSDPA 800 / 850 / 900 / 2100,HSDPA 850 / 900 / 1700(AWS) / 1900 / 2100,"1, 2, 3, 4, 5, 7, 8, 12, 13, 17, 25, 26, 28, 38, 40, 41, 66",,"HSPA 42.2/5.76 Mbps, LTE-A (2CA) Cat13 400/75 Mbps","2020, April 06","Available. Released 2020, May 19",162.2 x 75.6 x 8.4 mm (6.39 x 2.98 x 0.33 in),180 g (6.35 oz),,"Single SIM (Nano-SIM) or Hybrid Dual SIM (Nano-SIM, dual stand-by)","IPS LCD capacitive touchscreen, 16M colors","6.53 inches, 104.7 cm2 (~85.4% screen-to-body ratio)","1080 x 2340 pixels, 19.5:9 ratio (~395 ppi density)","1, 3, 5, 7, 8, 20, 28, 38, 40, 41","Android 10, planned upgrade to Android 11, TCL UI",Qualcomm SM6125 Snapdragon 665 (11 nm),Octa-core (4x2.0 GHz Kryo 260 Gold & 4x1.8 GHz Kryo 260 Silver),Adreno 610,microSDXC (uses shared SIM slot),"64GB 6GB RAM, 128GB 6GB RAM","48 MP, f/1.8, 26mm (wide), 1/2.25"", 0.8µm, PDAF 8 MP, f/2.2, 13mm (ultrawide), 1/4.0"", 1.12µm 2 MP, f/2.4, (macro) 2 MP, f/2.4, (depth)","Dual-LED flash, HDR, panorama","4K@30fps, 1080p@30/120fps","16 MP, f/2.2, 28mm (wide), 1/3.06"", 1.0µm",,1080p@30fps,Yes,Yes,"64GB eMMC 5.1, 128GB UFS 2.1","Wi-Fi 802.11 a/b/g/n/ac, dual-band, Wi-Fi Direct, hotspot","5.0, A2DP, LE, aptX","Yes, with A-GPS, GALILEO",Yes,FM radio,"2.0, Type-C 1.0 reversible connector, USB On-The-Go","Fingerprint (rear-mounted), accelerometer, gyro, proximity, compass","Li-Po 4000 mAh, non-removable",,"Arctic White, Mariana Blue",,€ 186.91 / £ 169.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,€ 186.91,,,,,,,,,,,,,,,
tcl,TCL Plex,https://fdn2.gsmarena.com/vv/bigpic/alcatel-plex-.jpg,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2 (Dual SIM model only),UFS 2.1,HSDPA 850 / 900 / 1900 / 2100,"1, 3, 5, 7, 8, 20, 28, 38, 40",,"HSPA 42.2/5.76 Mbps, LTE-A (2CA) Cat6 400/75 Mbps","2019, September","Available. Released 2019, October",162.2 x 76.6 x 8 mm (6.39 x 3.02 x 0.31 in),192 g (6.77 oz),"Glass front, glass back, aluminum frame","Single SIM (Nano-SIM) or Hybrid Dual SIM (Nano-SIM, dual stand-by)","IPS LCD capacitive touchscreen, 16M colors","6.53 inches, 104.7 cm2 (~84.2% screen-to-body ratio)","1080 x 2340 pixels, 19.5:9 ratio (~395 ppi density)",,"Android 9.0 (Pie), upgradable to Android 10",Qualcomm SDM675 Snapdragon 675 (11 nm),Octa-core (2x2.0 GHz Kryo 460 Gold & 6x1.7 GHz Kryo 460 Silver),Adreno 612,microSDXC (uses shared SIM slot),128GB 6GB RAM,,"Dual-LED flash, HDR, panorama","4K@30fps, 1080p@30/60/120fps, 720p@960fps, gyro-EIS","24 MP, f/2.0, 26mm (wide), 1/2.8"", 0.9µm",,1080p@30fps,Yes,Yes,,"Wi-Fi 802.11 a/b/g/n/ac, dual-band, Wi-Fi Direct, hotspot","5.0, A2DP, LE, aptX","Yes, with A-GPS",Yes,FM radio,"2.0, Type-C 1.0 reversible connector","Fingerprint (rear-mounted), accelerometer, gyro, proximity, compass","Li-Ion 3820 mAh, non-removable","Fast charging 18W, 50% in 32 min (advertised) Quick Charge 3.0","Obsidian Black, Opal White",T780H,About 330 EUR,,"48 MP, f/1.8, 26mm (wide), 1/2.0"", 0.8µm, PDAF 16 MP, f/2.4, 13mm (ultrawide), 1/3.1"", 1.0µm 2 MP, f/1.8",,,,,,,,,,,,,,,Up to 396 h (3G),,Up to 12 h (2G) / Up to 25 h (3G),,,,,,,,,,,,,,,,,,,,,,,,,,,,
